rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
328,57,57,2022,Transformers in Time Series: A Survey,"Qingsong Wen, Tian Zhou, Chao Zhang, Weiqiu Chen, Ziqing Ma, Junchi Yan, Liang Sun",International Joint Conference on Artificial Intelligence,2022-02-15,1492,52,243.372,Vision and Multimodal Learning,survey/review; transformer; trustworthy-ai,nlp; vision; trustworthy-ai,"Transformers have achieved superior performances in many tasks in natural language processing and computer vision, which also triggered great interest in the time series community.","high citation signal (1,492); influential citation signal (52); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.24963/ijcai.2023/759,https://www.semanticscholar.org/paper/ed4087f6e8d77452810979f58246c5b2ad846cf8,https://www.ijcai.org/proceedings/2023/0759.pdf,10.24963/ijcai.2023/759,2202.07125,,246863823,Computer Science; Engineering; Mathematics,JournalArticle; Conference; Review,computer vision; natural language processing,2,citations=1492; influential=52; recognized venue; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"Transformers have achieved superior performances in many tasks in natural language processing and computer vision, which also triggered great interest in the time series community. Among multiple advantages of Transformers, the ability to capture long-range dependencies and interactions is especially attractive for time series modeling, leading to exciting progress in various time series applications. In this paper, we systematically review Transformer schemes for time series modeling by highlighting their strengths as well as limitations. In particular, we examine the development of time series Transformers in two perspectives. From the perspective of network structure, we summarize the adaptations and modifications that have been made to Transformers in order to accommodate the challenges in time series analysis. From the perspective of applications, we categorize time series Transformers based on common tasks including forecasting, anomaly detection, and classification. Empirically, we perform robust analysis, model size analysis, and seasonal-trend decomposition analysis to study how Transformers perform in time series. Finally, we discuss and suggest future directions to provide useful research guidance."
345,58,58,2022,Reproducible Scaling Laws for Contrastive Language-Image Learning,"Mehdi Cherti, R. Beaumont, Ross Wightman, Mitchell Wortsman, Gabriel Ilharco, Cade Gordon, Christoph Schuhmann, Ludwig Schmidt, et al.",Computer Vision and Pattern Recognition,2022-12-14,1444,147,253.03,Foundation Models and Large Language Models,benchmark/dataset; self-supervised; retrieval,multimodal; nlp; vision,Scaling up neural networks has led to remarkable performance across a wide range of tasks.,"high citation signal (1,444); influential citation signal (147); recognized venue; open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/CVPR52729.2023.00276,https://www.semanticscholar.org/paper/16de2006e2960ba410772c6b6d460b83c0a5cc4b,https://arxiv.org/pdf/2212.07143,10.1109/CVPR52729.2023.00276,2212.07143,,254636568,Computer Science,JournalArticle; Conference,large language models,1,citations=1444; influential=147; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=4,"Scaling up neural networks has led to remarkable performance across a wide range of tasks. Moreover, performance often follows reliable scaling laws as a function of training set size, model size, and compute, which offers valuable guidance as large-scale experiments are becoming increasingly expensive. However, previous work on scaling laws has primarily used private data & models or focused on uni-modal language or vision learning. To address these limitations, we investigate scaling laws for contrastive language-image pre-training (CLIP) with the public LAION dataset and the open-source OpenCLIP repository. Our large-scale experiments involve models trained on up to two billion image-text pairs and identify power law scaling for multiple downstream tasks including zero-shot classification, retrieval, linear probing, and end-to-end fine-tuning. We find that the training distribution plays a key role in scaling laws as the OpenAI and OpenCLIP models exhibit different scaling behavior despite identical model architectures and similar training recipes. We open-source our evaluation workflow and all models, including the largest public CLIP models, to ensure reproducibility and make scaling laws research more accessible. Source code and instructions to reproduce this study is available at https://github.eom/LAION-AI/sealing-laws-openelip."
353,59,59,2022,Large Language Models Are Human-Level Prompt Engineers,"Yongchao Zhou, Andrei Ioan Muresanu, Ziwen Han, Keiran Paster, Silviu Pitis, Harris Chan, Jimmy Ba",International Conference on Learning Representations,2022-11-03,1422,120,240.873,Foundation Models and Large Language Models,metadata-ranked,foundation-models; nlp,"By conditioning on natural language instructions, large language models (LLMs) have displayed impressive capabilities as general-purpose computers.","high citation signal (1,422); influential citation signal (120); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2211.01910,https://www.semanticscholar.org/paper/4610ffb1b016acaa82a2065ffd1a3adbae1ce722,http://arxiv.org/pdf/2211.01910,10.48550/arXiv.2211.01910,2211.01910,,253265328,Computer Science,JournalArticle,large language models,1,citations=1422; influential=120; open PDF metadata; title AI matches=3; AI term matches=7,"By conditioning on natural language instructions, large language models (LLMs) have displayed impressive capabilities as general-purpose computers. However, task performance depends significantly on the quality of the prompt used to steer the model, and most effective prompts have been handcrafted by humans. Inspired by classical program synthesis and the human approach to prompt engineering, we propose Automatic Prompt Engineer (APE) for automatic instruction generation and selection. In our method, we treat the instruction as the""program,""optimized by searching over a pool of instruction candidates proposed by an LLM in order to maximize a chosen score function. To evaluate the quality of the selected instruction, we evaluate the zero-shot performance of another LLM following the selected instruction. Experiments on 24 NLP tasks show that our automatically generated instructions outperform the prior LLM baseline by a large margin and achieve better or comparable performance to the instructions generated by human annotators on 19/24 tasks. We conduct extensive qualitative and quantitative analyses to explore the performance of APE. We show that APE-engineered prompts can be applied to steer models toward truthfulness and/or informativeness, as well as to improve few-shot learning performance by simply prepending them to standard in-context learning prompts. Please check out our webpage at https://sites.google.com/view/automatic-prompt-engineer."
361,60,60,2022,BioGPT: Generative Pre-trained Transformer for Biomedical Text Generation and Mining,"Renqian Luo, Liai Sun, Yingce Xia, Tao Qin, Sheng Zhang, Hoifung Poon, Tie-Yan Liu",Briefings Bioinform.,2022-09-24,1396,94,231.08,Foundation Models and Large Language Models,transformer; generative,foundation-models; generative-ai; nlp; ai4science,"Pre-trained language models have attracted increasing attention in the biomedical domain, inspired by their great success in the general natural language domain.","high citation signal (1,396); influential citation signal (94); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1093/bib/bbac409,https://www.semanticscholar.org/paper/44279244407a64431810f982be6d0c7da4429dd7,https://arxiv.org/pdf/2210.10341,10.1093/bib/bbac409,2210.10341,36156661,252542956,Computer Science; Medicine,JournalArticle,large language models; natural language processing,2,citations=1396; influential=94; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Pre-trained language models have attracted increasing attention in the biomedical domain, inspired by their great success in the general natural language domain. Among the two main branches of pre-trained language models in the general language domain, i.e. BERT (and its variants) and GPT (and its variants), the first one has been extensively studied in the biomedical domain, such as BioBERT and PubMedBERT. While they have achieved great success on a variety of discriminative downstream biomedical tasks, the lack of generation ability constrains their application scope. In this paper, we propose BioGPT, a domain-specific generative Transformer language model pre-trained on large-scale biomedical literature. We evaluate BioGPT on six biomedical natural language processing tasks and demonstrate that our model outperforms previous models on most tasks. Especially, we get 44.98%, 38.42% and 40.76% F1 score on BC5CDR, KD-DTI and DDI end-to-end relation extraction tasks, respectively, and 78.2% accuracy on PubMedQA, creating a new record. Our case study on text generation further demonstrates the advantage of BioGPT on biomedical literature to generate fluent descriptions for biomedical terms."
364,61,61,2022,Inner Monologue: Embodied Reasoning through Planning with Language Models,"Wenlong Huang, F. Xia, Ted Xiao, Harris Chan, Jacky Liang, Peter R. Florence, Andy Zeng, Jonathan Tompson, et al.",Conference on Robot Learning,2022-07-12,1382,68,226.382,Foundation Models and Large Language Models,ai4science; reinforcement-learning,foundation-models; nlp; reinforcement-learning,"Recent works have shown how the reasoning capabilities of Large Language Models (LLMs) can be applied to domains beyond natural language processing, such as planning and interaction for robots.","high citation signal (1,382); influential citation signal (68); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2207.05608,https://www.semanticscholar.org/paper/f3cf71c51b882fe3111d71c4bf104297d38197f8,http://arxiv.org/pdf/2207.05608,10.48550/arXiv.2207.05608,2207.05608,,250451569,Computer Science,JournalArticle,large language models; natural language processing,2,citations=1382; influential=68; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Recent works have shown how the reasoning capabilities of Large Language Models (LLMs) can be applied to domains beyond natural language processing, such as planning and interaction for robots. These embodied problems require an agent to understand many semantic aspects of the world: the repertoire of skills available, how these skills influence the world, and how changes to the world map back to the language. LLMs planning in embodied environments need to consider not just what skills to do, but also how and when to do them - answers that change over time in response to the agent's own choices. In this work, we investigate to what extent LLMs used in such embodied contexts can reason over sources of feedback provided through natural language, without any additional training. We propose that by leveraging environment feedback, LLMs are able to form an inner monologue that allows them to more richly process and plan in robotic control scenarios. We investigate a variety of sources of feedback, such as success detection, scene description, and human interaction. We find that closed-loop language feedback significantly improves high-level instruction completion on three domains, including simulated and real table top rearrangement tasks and long-horizon mobile manipulation tasks in a kitchen environment in the real world."
378,62,62,2022,"Object detection using YOLO: challenges, architectural successors, datasets and applications","Tausif Diwan, G. Anirudh, Jitendra V. Tembhurne",Multimedia tools and applications,2022-08-08,1340,29,219.043,Vision and Multimodal Learning,survey/review,vision,Object detection is one of the predominant and challenging problems in computer vision.,"high citation signal (1,340); influential citation signal (29); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/s11042-022-13644-y,https://www.semanticscholar.org/paper/d8adfa796b1666e0332d3715c9708a0d8d85097a,https://link.springer.com/content/pdf/10.1007/s11042-022-13644-y.pdf,10.1007/s11042-022-13644-y,,35968414,251442251,Computer Science; Medicine,JournalArticle; Review,computer vision; deep learning,2,citations=1340; influential=29; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Object detection is one of the predominant and challenging problems in computer vision. Over the decade, with the expeditious evolution of deep learning, researchers have extensively experimented and contributed in the performance enhancement of object detection and related tasks such as object classification, localization, and segmentation using underlying deep models. Broadly, object detectors are classified into two categories viz. two stage and single stage object detectors. Two stage detectors mainly focus on selective region proposals strategy via complex architecture; however, single stage detectors focus on all the spatial region proposals for the possible detection of objects via relatively simpler architecture in one shot. Performance of any object detector is evaluated through detection accuracy and inference time. Generally, the detection accuracy of two stage detectors outperforms single stage object detectors. However, the inference time of single stage detectors is better compared to its counterparts. Moreover, with the advent of YOLO (You Only Look Once) and its architectural successors, the detection accuracy is improving significantly and sometime it is better than two stage detectors. YOLOs are adopted in various applications majorly due to their faster inferences rather than considering detection accuracy. As an example, detection accuracies are 63.4 and 70 for YOLO and Fast-RCNN respectively, however, inference time is around 300 times faster in case of YOLO. In this paper, we present a comprehensive review of single stage object detectors specially YOLOs, regression formulation, their architecture advancements, and performance statistics. Moreover, we summarize the comparative illustration between two stage and single stage object detectors, among different versions of YOLOs, applications based on two stage detectors, and different versions of YOLOs along with the future research directions."
391,63,63,2022,Exploring CLIP for Assessing the Look and Feel of Images,"Jianyi Wang, Kelvin C. K. Chan, Chen Change Loy",AAAI Conference on Artificial Intelligence,2022-07-25,1303,118,238.718,Vision and Multimodal Learning,self-supervised,foundation-models; multimodal; vision,Measuring the perception of visual content is a long-standing problem in computer vision.,"high citation signal (1,303); influential citation signal (118); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.48550/arXiv.2207.12396,https://www.semanticscholar.org/paper/03ae89e796b1a8b566ae1554fab65c8c88b3a55f,https://arxiv.org/pdf/2207.12396,10.48550/arXiv.2207.12396,2207.12396,,251040466,Computer Science,JournalArticle; Conference,computer vision,1,citations=1303; influential=118; recognized venue; open PDF metadata; AI term matches=3,"Measuring the perception of visual content is a long-standing problem in computer vision. Many mathematical models have been developed to evaluate the look or quality of an image. Despite the effectiveness of such tools in quantifying degradations such as noise and blurriness levels, such quantification is loosely coupled with human language. When it comes to more abstract perception about the feel of visual content, existing methods can only rely on supervised models that are explicitly trained with labeled data collected via laborious user study. In this paper, we go beyond the conventional paradigms by exploring the rich visual language prior encapsulated in Contrastive Language-Image Pre-training (CLIP) models for assessing both the quality perception (look) and abstract perception (feel) of images without explicit task-specific training. In particular, we discuss effective prompt designs and show an effective prompt pairing strategy to harness the prior. We also provide extensive experiments on controlled datasets and Image Quality Assessment (IQA) benchmarks. Our results show that CLIP captures meaningful priors that generalize well to different perceptual assessments."
396,64,64,2022,Few-shot Learning with Retrieval Augmented Language Models,"Gautier Izacard, Patrick Lewis, M. Lomeli, Lucas Hosseini, F. Petroni, Timo Schick, Jane A. Yu, Armand Joulin, et al.",Journal of machine learning research,2022-08-05,1250,83,237.929,Foundation Models and Large Language Models,retrieval,foundation-models; nlp,Large language models have shown impressive few-shot results on a wide range of tasks.,"high citation signal (1,250); influential citation signal (83); recognized venue","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/916be31cbf847faa65cad0549e153f0c25b9f424,https://www.semanticscholar.org/paper/916be31cbf847faa65cad0549e153f0c25b9f424,,,2208.03299,,251371732,Computer Science,JournalArticle,large language models,1,citations=1250; influential=83; recognized venue; open PDF metadata; title AI matches=2; AI term matches=4,"Large language models have shown impressive few-shot results on a wide range of tasks. However, when knowledge is key for such results, as is the case for tasks such as question answering and fact checking, massive parameter counts to store knowledge seem to be needed. Retrieval augmented models are known to excel at knowledge intensive tasks without the need for as many parameters, but it is unclear whether they work in few-shot settings. In this work we present Atlas, a carefully designed and pre-trained retrieval augmented language model able to learn knowledge intensive tasks with very few training examples. We perform evaluations on a wide range of tasks, including MMLU, KILT and NaturalQuestions, and study the impact of the content of the document index, showing that it can easily be updated. Notably, Atlas reaches over 42% accuracy on Natural Questions using only 64 examples, outperforming a 540B parameters model by 3% despite having 50x fewer parameters."
401,65,65,2022,Planning with Diffusion for Flexible Behavior Synthesis,"Michael Janner, Yilun Du, J. Tenenbaum, S. Levine",International Conference on Machine Learning,2022-05-20,1221,194,243.203,Reinforcement Learning and Agents,generative; reinforcement-learning,generative-ai; vision; reinforcement-learning,"Model-based reinforcement learning methods often use learning only for the purpose of estimating an approximate dynamics model, offloading the rest of the decision-making work to classical trajectory optimizers.","high citation signal (1,221); influential citation signal (194); recognized venue; open-access PDF metadata","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.48550/arXiv.2205.09991,https://www.semanticscholar.org/paper/3ebdd3db0dd91069fa0cd31cbf8308b60b1b565e,http://arxiv.org/pdf/2205.09991,10.48550/arXiv.2205.09991,2205.09991,,248965046,Computer Science,JournalArticle; Conference,reinforcement learning,1,citations=1221; influential=194; recognized venue; open PDF metadata; AI term matches=2,"Model-based reinforcement learning methods often use learning only for the purpose of estimating an approximate dynamics model, offloading the rest of the decision-making work to classical trajectory optimizers. While conceptually simple, this combination has a number of empirical shortcomings, suggesting that learned models may not be well-suited to standard trajectory optimization. In this paper, we consider what it would look like to fold as much of the trajectory optimization pipeline as possible into the modeling problem, such that sampling from the model and planning with it become nearly identical. The core of our technical approach lies in a diffusion probabilistic model that plans by iteratively denoising trajectories. We show how classifier-guided sampling and image inpainting can be reinterpreted as coherent planning strategies, explore the unusual and useful properties of diffusion-based planning methods, and demonstrate the effectiveness of our framework in control settings that emphasize long-horizon decision-making and test-time flexibility."
406,66,66,2022,ESHRE guideline: endometriosis,"C. Becker, A. Bokor, O. Heikinheimo, A. Horne, F. Jansen, L. Kiesel, K. King, M. Kvaskoff, et al.",Human Reproduction Open,2022-02-26,1208,90,230.298,"AI for Science, Healthcare, and Robotics",survey/review; trustworthy-ai; ai4science,trustworthy-ai; ai4science,Abstract STUDY QUESTION How should endometriosis be diagnosed and managed based on the best available evidence from published literature?,"high citation signal (1,208); influential citation signal (90); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/hropen/hoac009,https://www.semanticscholar.org/paper/9b3b56ba47277eeae136f9c369e90b91f4b39fc2,https://academic.oup.com/hropen/article-pdf/2022/2/hoac009/43901041/hoac009.pdf,10.1093/hropen/hoac009,,35350465,247133232,Medicine,JournalArticle; Review,machine learning,1,citations=1208; influential=90; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"Abstract STUDY QUESTION How should endometriosis be diagnosed and managed based on the best available evidence from published literature? SUMMARY ANSWER The current guideline provides 109 recommendations on diagnosis, treatments for pain and infertility, management of disease recurrence, asymptomatic or extrapelvic disease, endometriosis in adolescents and postmenopausal women, prevention and the association with cancer. WHAT IS KNOWN ALREADY Endometriosis is a chronic condition with a plethora of presentations in terms of not only the occurrence of lesions, but also the presence of signs and symptoms. The most important symptoms include pain and infertility. STUDY DESIGN, SIZE, DURATION The guideline was developed according to the structured methodology for development of ESHRE guidelines. After formulation of key questions by a group of experts, literature searches and assessments were performed. Papers published up to 1 December 2020 and written in English were included in the literature review. PARTICIPANTS/MATERIALS, SETTING, METHODS Based on the collected evidence, recommendations were formulated and discussed within specialist subgroups and then presented to the core guideline development group (GDG) until consensus was reached. A stakeholder review was organized after finalization of the draft. The final version was approved by the GDG and the ESHRE Executive Committee. MAIN RESULTS AND THE ROLE OF CHANCE This guideline aims to help clinicians to apply best care for women with endometriosis. Although studies mostly focus on women of reproductive age, the guideline also addresses endometriosis in adolescents and postmenopausal women. The guideline outlines the diagnostic process for endometriosis, which challenges laparoscopy and histology as gold standard diagnostic tests. The options for treatment of endometriosis-associated pain symptoms include analgesics, medical treatments and surgery. Non-pharmacological treatments are also discussed. For management of endometriosis-associated infertility, surgical treatment and/or medically assisted reproduction are feasible. While most of the more recent studies confirm previous ESHRE recommendations, there are five topics in which significant changes to recommendations were required and changes in clinical practice are to be expected. LIMITATIONS, REASONS FOR CAUTION The guideline describes different management options but, based on existing evidence, no firm recommendations could be formulated on the most appropriate treatments. Also, for specific clinical issues, such as asymptomatic endometriosis or extrapelvic endometriosis, the evidence is too scarce to make evidence-based recommendations. WIDER IMPLICATIONS OF THE FINDINGS The guideline provides clinicians with clear advice on best practice in endometriosis care, based on the best evidence currently available. In addition, a list of research recommendations is provided to stimulate further studies in endometriosis. STUDY FUNDING/COMPETING INTEREST(S) The guideline was developed and funded by ESHRE, covering expenses associated with the guideline meetings, with the literature searches and with the dissemination of the guideline. The guideline group members did not receive payments. C.M.B. reports grants from Bayer Healthcare and the European Commission; Participation on a Data Safety Monitoring Board or Advisory Board with ObsEva (Data Safety Monitoring Group) and Myovant (Scientific Advisory Group). A.B. reports grants from FEMaLE executive board member and European Commission Horizon 2020 grant; consulting fees from Ethicon Endo Surgery, Medtronic; honoraria for lectures from Ethicon; and support for meeting attendance from Gedeon Richter; A.H. reports grants from MRC, NIHR, CSO, Roche Diagnostics, Astra Zeneca, Ferring; Consulting fees from Roche Diagnostics, Nordic Pharma, Chugai and Benevolent Al Bio Limited all paid to the institution; a pending patent on Serum endometriosis biomarker; he is also Chair of TSC for STOP-OHSS and CERM trials. O.H. reports consulting fees and speaker’s fees from Gedeon Richter and Bayer AG; support for attending meetings from Gedeon-Richter, and leadership roles at the Finnish Society for Obstetrics and Gynecology and the Nordic federation of the societies of obstetrics and gynecology. L.K. reports consulting fees from Gedeon Richter, AstraZeneca, Novartis, Dr KADE/Besins, Palleos Healthcare, Roche, Mithra; honoraria for lectures from Gedeon Richter, AstraZeneca, Novartis, Dr KADE/Besins, Palleos Healthcare, Roche, Mithra; support for attending meetings from Gedeon Richter, AstraZeneca, Novartis, Dr KADE/Besins, Palleos Healthcare, Roche, Mithra; he also has a leadership role in the German Society of Gynecological Endocrinology (DGGEF). M.K. reports grants from French Foundation for Medical Research (FRM), Australian Ministry of Health, Medical Research Future Fund and French National Cancer Institute; support for meeting attendance from European Society for Gynaecological Endoscopy (ESGE), European Congress on Endometriosis (EEC) and ESHRE; She is an advisory Board Member, FEMaLe Project (Finding Endometriosis Using Machine Learning), Scientific Committee Chair for the French Foundation for Research on Endometriosis and Scientific Committee Chair for the ComPaRe-Endometriosis cohort. A.N. reports grants from Merck SA and Ferring; speaker fees from Merck SA and Ferring; support for meeting attendance from Merck SA; Participation on a Data Safety Monitoring Board or Advisory Board with Nordic Pharma and Merck SA; she also is a board member of medical advisory board, Endometriosis Society, the Netherlands (patients advocacy group) and an executive board member of the World Endometriosis Society. E.S. reports grants from National Institute for Health Research UK, Rosetrees Trust, Barts and the London Charity; Royalties from De Gruyter (book editor); consulting fees from Hologic; speakers fees from Hologic, Johnson & Johnson, Medtronic, Intuitive, Olympus and Karl Storz; Participation in the Medicines for Women’s Health Expert Advisory Group with Medicines and Healthcare Products Regulatory Agency (MHRA); he is also Ambassador for the World Endometriosis Society. C.T. reports grants from Merck SA; Consulting fees from Gedeon Richter, Nordic Pharma and Merck SA; speaker fees from Merck SA, all paid to the institution; and support for meeting attendance from Ferring, Gedeon Richter and Merck SA. The other authors have no conflicts of interest to declare. DISCLAIMER This guideline represents the views of ESHRE, which were achieved after careful consideration of the scientific evidence available at the time of preparation. In the absence of scientific evidence on certain aspects, a consensus between the relevant ESHRE stakeholders has been obtained. Adherence to these clinical practice guidelines does not guarantee a successful or specific outcome, nor does it establish a standard of care. Clinical practice guidelines do not replace the need for application of clinical judgement to each individual presentation, nor variations based on locality and facility type. ESHRE makes no warranty, express or implied, regarding the clinical practice guidelines and specifically excludes any warranties of merchantability and fitness for a particular use or purpose (Full disclaimer available at www.eshre.eu/guidelines.)."
407,67,67,2022,When Not to Trust Language Models: Investigating Effectiveness of Parametric and Non-Parametric Memories,"Alex Troy Mallen, Akari Asai, Victor Zhong, Rajarshi Das, Hannaneh Hajishirzi, Daniel Khashabi",Annual Meeting of the Association for Computational Linguistics,2022-12-20,1205,151,239.426,Foundation Models and Large Language Models,benchmark/dataset; retrieval,foundation-models,"Despite their impressive performance on diverse tasks, large language models (LMs) still struggle with tasks requiring rich world knowledge, implying the difficulty of encoding a wealth of world knowledge in their parameters.","high citation signal (1,205); influential citation signal (151); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.18653/v1/2023.acl-long.546,https://www.semanticscholar.org/paper/c6ee979c2da4b55a8486abae4cd720422ab09b26,https://aclanthology.org/2023.acl-long.546.pdf,10.18653/v1/2023.acl-long.546,2212.10511,,254877603,Computer Science; Linguistics,JournalArticle; Conference,large language models,1,citations=1205; influential=151; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=2,"Despite their impressive performance on diverse tasks, large language models (LMs) still struggle with tasks requiring rich world knowledge, implying the difficulty of encoding a wealth of world knowledge in their parameters. This paper aims to understand LMs’ strengths and limitations in memorizing factual knowledge, by conducting large-scale knowledge probing experiments on two open-domain entity-centric QA datasets: PopQA, our new dataset with 14k questions about long-tail entities, and EntityQuestions, a widely used open-domain QA dataset. We find that LMs struggle with less popular factual knowledge, and that retrieval augmentation helps significantly in these cases. Scaling, on the other hand, mainly improves memorization of popular knowledge, and fails to appreciably improve memorization of factual knowledge in the tail. Based on those findings, we devise a new method for retrieval-augmentation that improves performance and reduces inference costs by only retrieving non-parametric memories when necessary."
409,68,68,2022,FourCastNet: A Global Data-driven High-resolution Weather Model using Adaptive Fourier Neural Operators,"Jaideep Pathak, Shashank Subramanian, P. Harrington, S. Raja, A. Chattopadhyay, M. Mardani, Thorsten Kurth, D. Hall, et al.",arXiv.org,2022-02-22,1202,105,224.325,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,"FourCastNet, short for Fourier Forecasting Neural Network, is a global data-driven weather forecasting model that provides accurate short to medium-range global predictions at $0.25^{\circ}$ resolution.","high citation signal (1,202); influential citation signal (105)","Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/10194e9d1d6b8ca8870445c990d4933c1dac1125,https://www.semanticscholar.org/paper/10194e9d1d6b8ca8870445c990d4933c1dac1125,,,2202.11214,,247058462,Computer Science; Engineering; Environmental Science; Physics,JournalArticle,deep learning,1,citations=1202; influential=105; open PDF metadata; AI term matches=2,"FourCastNet, short for Fourier Forecasting Neural Network, is a global data-driven weather forecasting model that provides accurate short to medium-range global predictions at $0.25^{\circ}$ resolution. FourCastNet accurately forecasts high-resolution, fast-timescale variables such as the surface wind speed, precipitation, and atmospheric water vapor. It has important implications for planning wind energy resources, predicting extreme weather events such as tropical cyclones, extra-tropical cyclones, and atmospheric rivers. FourCastNet matches the forecasting accuracy of the ECMWF Integrated Forecasting System (IFS), a state-of-the-art Numerical Weather Prediction (NWP) model, at short lead times for large-scale variables, while outperforming IFS for variables with complex fine-scale structure, including precipitation. FourCastNet generates a week-long forecast in less than 2 seconds, orders of magnitude faster than IFS. The speed of FourCastNet enables the creation of rapid and inexpensive large-ensemble forecasts with thousands of ensemble-members for improving probabilistic forecasting. We discuss how data-driven deep learning models such as FourCastNet are a valuable addition to the meteorology toolkit to aid and augment NWP models."
