candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
413,2016,Multiple instance learning: A survey of problem characteristics and applications,"M. Carbonneau, V. Cheplygina, Eric Granger, G. Gagnon",Pattern Recognition,2016-12-11,741,36,218.959,Foundation Models and Large Language Models,survey/review,machine-learning; vision,"Multiple instance learning (MIL) is a form of weakly supervised learning where training instances are arranged in sets, called bags, and a label is provided for the entire bag.",high citation signal (741); influential citation signal (36); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1016/j.patcog.2017.10.009,https://www.semanticscholar.org/paper/1ba54fdb71e4f77447460616908f1b931e61c251,https://arxiv.org/pdf/1612.03365,10.1016/j.patcog.2017.10.009,1612.03365,,3873540,Computer Science,JournalArticle; Review,computer vision,1,citations=741; influential=36; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=4,"Multiple instance learning (MIL) is a form of weakly supervised learning where training instances are arranged in sets, called bags, and a label is provided for the entire bag. This formulation is gaining interest because it naturally fits various problems and allows to leverage weakly labeled data. Consequently, it has been used in diverse application fields such as computer vision and document classification. However, learning from bags raises important challenges that are unique to MIL. This paper provides a comprehensive survey of the characteristics which define and differentiate the types of MIL problems. Until now, these problem characteristics have not been formally identified and described. As a result, the variations in performance of MIL algorithms from one data set to another are difficult to explain. In this paper, MIL problem characteristics are grouped into four broad categories: the composition of the bags, the types of data distribution, the ambiguity of instance labels, and the task to be performed. Methods specialized to address each category are reviewed. Then, the extent to which these characteristics manifest themselves in key MIL application areas are described. Finally, experiments are conducted to compare the performance of 16 state-of-the-art MIL methods on selected problem characteristics. This paper provides insight on how the problem characteristics affect MIL algorithms, recommendations for future benchmarking and promising avenues for research. Code is available on-line at https://github.com/macarbonneau/MILSurvey."
414,2016,Deep Cross-Modal Hashing,"Qing-Yuan Jiang, Wu-Jun Li",Computer Vision and Pattern Recognition,2016-02-06,738,160,236.456,Vision and Multimodal Learning,retrieval,machine-learning; multimodal; nlp; vision,"Due to its low storage cost and fast query speed, cross-modal hashing (CMH) has been widely used for similarity search in multimedia retrieval applications.",high citation signal (738); influential citation signal (160); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2017.348,https://www.semanticscholar.org/paper/2e34d2483808d6f0c78289fafc48c61dcdc068eb,,10.1109/CVPR.2017.348,1602.02255,,206595579,Computer Science,JournalArticle; Conference,deep learning; neural networks,2,citations=738; influential=160; recognized venue; resource signal; open PDF metadata; AI term matches=4; query hits=2,"Due to its low storage cost and fast query speed, cross-modal hashing (CMH) has been widely used for similarity search in multimedia retrieval applications. However, most existing CMH methods are based on hand-crafted features which might not be optimally compatible with the hash-code learning procedure. As a result, existing CMH methods with hand-crafted features may not achieve satisfactory performance. In this paper, we propose a novel CMH method, called deep cross-modal hashing (DCMH), by integrating feature learning and hash-code learning intothe same framework. DCMH is an end-to-end learning framework with deep neural networks, one for each modality, to perform feature learning from scratch. Experiments on three real datasets with image-text modalities show that DCMH can outperform other baselines to achieve the state-of-the-art performance in cross-modal retrieval applications."
415,2016,Real-Time Video Super-Resolution with Spatio-Temporal Networks and Motion Compensation,"Jose Caballero, C. Ledig, Andrew P. Aitken, Alejandro Acosta, J. Totz, Zehan Wang, Wenzhe Shi",Computer Vision and Pattern Recognition,2016-11-16,737,98,225.618,Vision and Multimodal Learning,transformer,machine-learning; vision,Convolutional neural networks have enabled accurate image super-resolution in real-time.,high citation signal (737); influential citation signal (98); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2017.304,https://www.semanticscholar.org/paper/0584f25256c83f10349d6108fde1bccd82908d8f,https://arxiv.org/pdf/1611.05250,10.1109/CVPR.2017.304,1611.05250,,3901628,Computer Science; Engineering,JournalArticle; Conference,neural networks,1,citations=737; influential=98; recognized venue; open PDF metadata; AI term matches=5,"Convolutional neural networks have enabled accurate image super-resolution in real-time. However, recent attempts to benefit from temporal correlations in video super-resolution have been limited to naive or inefficient architectures. In this paper, we introduce spatio-temporal sub-pixel convolution networks that effectively exploit temporal redundancies and improve reconstruction accuracy while maintaining real-time speed. Specifically, we discuss the use of early fusion, slow fusion and 3D convolutions for the joint processing of multiple consecutive video frames. We also propose a novel joint motion compensation and video super-resolution algorithm that is orders of magnitude more efficient than competing methods, relying on a fast multi-resolution spatial transformer module that is end-to-end trainable. These contributions provide both higher accuracy and temporally more consistent videos, which we confirm qualitatively and quantitatively. Relative to single-frame models, spatio-temporal networks can either reduce the computational cost by 30% whilst maintaining the same quality or provide a 0.2dB gain for a similar computational cost. Results on publicly available datasets demonstrate that the proposed algorithms surpass current state-of-the-art performance in both accuracy and efficiency."
416,2016,k-Shape: Efficient and Accurate Clustering of Time Series,"John Paparrizos, L. Gravano",SGMD,,737,93,212.893,General AI Methods and Systems,metadata-ranked,machine-learning,Positions k-Shape: Efficient and Accurate Clustering of Time Series within General AI Methods and Systems.,high citation signal (737); influential citation signal (93),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/2949741.2949758,https://www.semanticscholar.org/paper/229f87832bc93cc4a4ba9a228e33135799dcf4bf,,10.1145/2949741.2949758,,,52862551,Computer Science; Mathematics,JournalArticle,data mining,1,citations=737; influential=93; open PDF metadata; title AI matches=1; AI term matches=1,
417,2016,Synthesizing the preferred inputs for neurons in neural networks via deep generator networks,"Anh Totti Nguyen, Alexey Dosovitskiy, J. Yosinski, T. Brox, J. Clune",Neural Information Processing Systems,2016-05-30,736,46,210.159,Generative Models and Synthetic Media,generative,machine-learning; generative-ai; vision; ai4science,"Deep neural networks (DNNs) have demonstrated state-of-the-art results on many pattern recognition tasks, especially vision classification problems.",high citation signal (736); influential citation signal (46),"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://www.semanticscholar.org/paper/e1ce8d00729f9e61eeb315f3cbd7b5354706adbd,https://www.semanticscholar.org/paper/e1ce8d00729f9e61eeb315f3cbd7b5354706adbd,,,1605.09304,,5284428,Computer Science,JournalArticle; Conference,neural networks; pattern recognition,2,citations=736; influential=46; open PDF metadata; title AI matches=2; AI term matches=4; query hits=2,"Deep neural networks (DNNs) have demonstrated state-of-the-art results on many pattern recognition tasks, especially vision classification problems. Understanding the inner workings of such computational brains is both fascinating basic science that is interesting in its own right - similar to why we study the human brain - and will enable researchers to further improve DNNs. One path to understanding how a neural network functions internally is to study what each of its neurons has learned to detect. One such method is called activation maximization (AM), which synthesizes an input (e.g. an image) that highly activates a neuron. Here we dramatically improve the qualitative state of the art of activation maximization by harnessing a powerful, learned prior: a deep generator network (DGN). The algorithm (1) generates qualitatively state-of-the-art synthetic images that look almost real, (2) reveals the features learned by each neuron in an interpretable way, (3) generalizes well to new datasets and somewhat well to different network architectures without requiring the prior to be relearned, and (4) can be considered as a high-quality generative method (in this case, by generating novel, creative, interesting, recognizable images)."
418,2016,Understanding Deep Neural Networks with Rectified Linear Units,"R. Arora, A. Basu, Poorya Mianjy, Anirbit Mukherjee",Electron. Colloquium Comput. Complex.,2016-11-04,734,92,215.654,General AI Methods and Systems,metadata-ranked,machine-learning,In this paper we investigate the family of functions representable by deep neural networks (DNN) with rectified linear units (ReLU).,high citation signal (734); influential citation signal (92),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/9375729d21a344a5ccccd5f53556ddf90b957cd9,https://www.semanticscholar.org/paper/9375729d21a344a5ccccd5f53556ddf90b957cd9,,,1611.01491,,3482308,Computer Science; Mathematics; Physics,JournalArticle,neural networks,1,citations=734; influential=92; open PDF metadata; title AI matches=2; AI term matches=2,"In this paper we investigate the family of functions representable by deep neural networks (DNN) with rectified linear units (ReLU). We give an algorithm to train a ReLU DNN with one hidden layer to *global optimality* with runtime polynomial in the data size albeit exponential in the input dimension. Further, we improve on the known lower bounds on size (from exponential to super exponential) for approximating a ReLU deep net function by a shallower ReLU net. Our gap theorems hold for smoothly parametrized families of ""hard"" functions, contrary to countable, discrete families known in the literature. An example consequence of our gap theorems is the following: for every natural number $k$ there exists a function representable by a ReLU DNN with $k^2$ hidden layers and total size $k^3$, such that any ReLU DNN with at most $k$ hidden layers will require at least $\frac{1}{2}k^{k+1}-1$ total nodes. Finally, for the family of $\mathbb{R}^n\to \mathbb{R}$ DNNs with ReLU activations, we show a new lowerbound on the number of affine pieces, which is larger than previous constructions in certain regimes of the network architecture and most distinctively our lowerbound is demonstrated by an explicit construction of a *smoothly parameterized* family of functions attaining this scaling. Our construction utilizes the theory of zonotopes from polyhedral theory."
419,2016,Deep Relative Distance Learning: Tell the Difference between Similar Vehicles,"Hongye Liu, Yonghong Tian, Yaowei Wang, Lu Pang, Tiejun Huang",Computer Vision and Pattern Recognition,2016-06-27,731,202,232.492,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Deep Relative Distance Learning: Tell the Difference between Similar Vehicles within Vision and Multimodal Learning.,high citation signal (731); influential citation signal (202); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2016.238,https://www.semanticscholar.org/paper/713aad1bd525cd1a28e340b366f78f81386f32de,,10.1109/CVPR.2016.238,,,3885908,Computer Science,JournalArticle; Conference,deep learning,1,citations=731; influential=202; recognized venue; open PDF metadata; AI term matches=2,
420,2016,Structural Design of Convolutional Neural Networks for Steganalysis,"Guanshuo Xu, Han Wu, Y. Shi",IEEE Signal Processing Letters,2016-03-30,731,86,216.63,Generative Models and Synthetic Media,metadata-ranked,generative-ai,Positions Structural Design of Convolutional Neural Networks for Steganalysis within Generative Models and Synthetic Media.,high citation signal (731); influential citation signal (86),"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/LSP.2016.2548421,https://www.semanticscholar.org/paper/a92537472ff31aed71498e216cefb5a77e20c8de,,10.1109/LSP.2016.2548421,,,17206628,Computer Science,JournalArticle,computer vision; neural networks,2,citations=731; influential=86; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
421,2016,View Synthesis by Appearance Flow,"Tinghui Zhou, Shubham Tulsiani, Weilun Sun, Jitendra Malik, Alexei A. Efros",European Conference on Computer Vision,2016-05-11,730,71,207.95,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,"We address the problem of novel view synthesis: given an input image, synthesizing new images of the same object or scene observed from arbitrary viewpoints.",high citation signal (730); influential citation signal (71),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/978-3-319-46493-0_18,https://www.semanticscholar.org/paper/5b635705558b9ffcc973966371415b7124830007,,10.1007/978-3-319-46493-0_18,1605.03557,,6002134,Computer Science,JournalArticle; Conference,neural networks,1,citations=730; influential=71; open PDF metadata; AI term matches=2,"We address the problem of novel view synthesis: given an input image, synthesizing new images of the same object or scene observed from arbitrary viewpoints. We approach this as a learning task but, critically, instead of learning to synthesize pixels from scratch, we learn to copy them from the input image. Our approach exploits the observation that the visual appearance of different views of the same instance is highly correlated, and such correlation could be explicitly learned by training a convolutional neural network (CNN) to predict appearance flows – 2-D coordinate vectors specifying which pixels in the input view could be used to reconstruct the target view. Furthermore, the proposed framework easily generalizes to multiple input views by learning how to optimally combine single-view predictions. We show that for both objects and scenes, our approach is able to synthesize novel views of higher perceptual quality than previous CNN-based techniques."
422,2016,Computer-Aided Diagnosis with Deep Learning Architecture: Applications to Breast Lesions in US Images and Pulmonary Nodules in CT Scans,"Jie-Zhi Cheng, Dong Ni, Y. Chou, Jing Qin, C. Tiu, Yeun-Chung Chang, Chiun-Sheng Huang, D. Shen, et al.",Scientific Reports,2016-04-15,730,26,199.219,"AI for Science, Healthcare, and Robotics",trustworthy-ai; ai4science,machine-learning; vision; trustworthy-ai; ai4science,"osis of benign and malignant nodules/lesions by avoiding the potential errors caused by inaccurate image processing results (e.g., boundary segmentation), as well as the classification bias resulting from a less robust feature set, as involved in most conventional CADx algorithms.",high citation signal (730); influential citation signal (26); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/srep24454,https://www.semanticscholar.org/paper/7d8d6d30ce3bd383f947d6d88e22e00e809065f7,https://www.nature.com/articles/srep24454.pdf,10.1038/srep24454,,27079888,15183161,Computer Science; Medicine,JournalArticle,deep learning,1,citations=730; influential=26; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"This paper performs a comprehensive study on the deep-learning-based computer-aided diagnosis (CADx) for the differential diagnosis of benign and malignant nodules/lesions by avoiding the potential errors caused by inaccurate image processing results (e.g., boundary segmentation), as well as the classification bias resulting from a less robust feature set, as involved in most conventional CADx algorithms. Specifically, the stacked denoising auto-encoder (SDAE) is exploited on the two CADx applications for the differentiation of breast ultrasound lesions and lung CT nodules. The SDAE architecture is well equipped with the automatic feature exploration mechanism and noise tolerance advantage, and hence may be suitable to deal with the intrinsically noisy property of medical image data from various imaging modalities. To show the outperformance of SDAE-based CADx over the conventional scheme, two latest conventional CADx algorithms are implemented for comparison. 10 times of 10-fold cross-validations are conducted to illustrate the efficacy of the SDAE-based CADx algorithm. The experimental results show the significant performance boost by the SDAE-based CADx algorithm over the two conventional methods, suggesting that deep learning techniques can potentially change the design paradigm of the CADx systems without the need of explicit design and selection of problem-oriented features."
423,2016,Hierarchical adaptive deep convolution neural network and its application to bearing fault diagnosis,"Xiaojie Guo, Liang Chen, Changqing Shen",,2016-11-01,730,22,201.974,General AI Methods and Systems,metadata-ranked,machine-learning,"l artificial methods and intelligence-based methods of classifying and diagnosing various mechanical faults with high accuracy by extracting effective features from vibration data, such as support vector machines and back propagation neural networks, have been widely investigated.",high citation signal (730); influential citation signal (22),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.MEASUREMENT.2016.07.054,https://www.semanticscholar.org/paper/728285c1b96768c117e9c60ed4652d3de4689403,,10.1016/J.MEASUREMENT.2016.07.054,,,63041811,Computer Science; Engineering,,artificial intelligence; deep learning; machine learning; neural networks; pattern recognition; support vector machines,6,citations=730; influential=22; open PDF metadata; title AI matches=1; AI term matches=4; query hits=6,"Abstract Traditional artificial methods and intelligence-based methods of classifying and diagnosing various mechanical faults with high accuracy by extracting effective features from vibration data, such as support vector machines and back propagation neural networks, have been widely investigated. However, the problems of extracting features automatically without significantly increasing the demand for machinery expertise and maximizing accuracy without overcomplicating machine structure have to date remained unsolved. Therefore, a novel hierarchical learning rate adaptive deep convolution neural network based on an improved algorithm was proposed in this study, and its use to diagnose bearing faults and determine their severity was investigated. To test the effectiveness of the proposed method, an experiment was conducted with bearing-fault data samples obtained from a test rig. The method achieved a satisfactory performance in terms of both fault-pattern recognition and fault-size evaluation. In addition, comparison revealed that the improved algorithm is well suited to the fault-diagnosis model, and that the proposed method is superior to other existing methods."
424,2016,A Deep Learning Framework for Character Motion Synthesis and Editing,"Daniel Holden, Jun Saito, T. Komura",ACM Transactions on Graphics,2016-07-11,728,64,209.458,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A Deep Learning Framework for Character Motion Synthesis and Editing within General AI Methods and Systems.,high citation signal (728); influential citation signal (64); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/3596711.3596789,https://www.semanticscholar.org/paper/f67d67ea1b416c5dd5f103f684abce9c20ef9ddb,https://www.research.ed.ac.uk/files/25269752/motionsynthesis.pdf,10.1145/3596711.3596789,,,18149328,Computer Science,JournalArticle; Book,deep learning; neural networks,2,citations=728; influential=64; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
425,2016,"UberNet: Training a Universal Convolutional Neural Network for Low-, Mid-, and High-Level Vision Using Diverse Datasets and Limited Memory",Iasonas Kokkinos,Computer Vision and Pattern Recognition,2016-09-07,728,45,216.618,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,"In this work we train in an end-to-end manner a convolutional neural network (CNN) that jointly handles low-, mid-, and high-level vision tasks in a unified architecture.",high citation signal (728); influential citation signal (45); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2017.579,https://www.semanticscholar.org/paper/922197906907dc0a5e1b51fae40d3149333ecacf,http://arxiv.org/pdf/1609.02132,10.1109/CVPR.2017.579,1609.02132,,8070108,Computer Science,JournalArticle; Conference,neural networks,1,citations=728; influential=45; recognized venue; open PDF metadata; title AI matches=1; AI term matches=5,"In this work we train in an end-to-end manner a convolutional neural network (CNN) that jointly handles low-, mid-, and high-level vision tasks in a unified architecture. Such a network can act like a swiss knife for vision tasks, we call it an UberNet to indicate its overarching nature. The main contribution of this work consists in handling challenges that emerge when scaling up to many tasks. We introduce techniques that facilitate (i) training a deep architecture while relying on diverse training sets and (ii) training many (potentially unlimited) tasks with a limited memory budget. This allows us to train in an end-to-end manner a unified CNN architecture that jointly handles (a) boundary detection (b) normal estimation (c) saliency estimation (d) semantic segmentation (e) human part segmentation (f) semantic boundary detection, (g) region proposal generation and object detection. We obtain competitive performance while jointly addressing all tasks in 0.7 seconds on a GPU. Our system will be made publicly available."
426,2016,Face Detection with the Faster R-CNN,"Huaizu Jiang, E. Learned-Miller",IEEE International Conference on Automatic Face & Gesture Recognition,2016-06-10,727,48,210.472,Vision and Multimodal Learning,benchmark/dataset,vision,"While deep learning based methods for generic object detection have improved rapidly in the last two years, most approaches to face detection are still based on the R-CNN framework [11], leading to limited accuracy and processing speed.",high citation signal (727); influential citation signal (48); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/FG.2017.82,https://www.semanticscholar.org/paper/d13101cbb8ca0abb8aec0bacc5013df4b6a378cf,https://arxiv.org/pdf/1606.03473,10.1109/FG.2017.82,1606.03473,,8101552,Computer Science,JournalArticle; Conference,deep learning,1,citations=727; influential=48; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,"While deep learning based methods for generic object detection have improved rapidly in the last two years, most approaches to face detection are still based on the R-CNN framework [11], leading to limited accuracy and processing speed. In this paper, we investigate applying the Faster RCNN [26], which has recently demonstrated impressive results on various object detection benchmarks, to face detection. By training a Faster R-CNN model on the large scale WIDER face dataset [34], we report state-of-the-art results on the WIDER test set as well as two other widely used face detection benchmarks, FDDB and the recently released IJB-A."
427,2016,Attention-Based Recurrent Neural Network Models for Joint Intent Detection and Slot Filling,"Bing Liu, Ian Lane",Interspeech,2016-09-06,718,104,225.868,Natural Language Processing and Knowledge,benchmark/dataset; transformer,machine-learning; nlp,Attention-based encoder-decoder neural network models have recently shown promising results in machine translation and speech recognition.,high citation signal (718); influential citation signal (104); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.21437/INTERSPEECH.2016-1352,https://www.semanticscholar.org/paper/2167f9ffd36af6c723d3527eab60c731e13d3a90,https://arxiv.org/pdf/1609.01454,10.21437/INTERSPEECH.2016-1352,1609.01454,,7476732,Computer Science,JournalArticle,machine learning; neural networks,2,citations=718; influential=104; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Attention-based encoder-decoder neural network models have recently shown promising results in machine translation and speech recognition. In this work, we propose an attention-based neural network model for joint intent detection and slot filling, both of which are critical steps for many speech understanding and dialog systems. Unlike in machine translation and speech recognition, alignment is explicit in slot filling. We explore different strategies in incorporating this alignment information to the encoder-decoder framework. Learning from the attention mechanism in encoder-decoder model, we further propose introducing attention to the alignment-based RNN models. Such attentions provide additional information to the intent classification and slot label prediction. Our independent task models achieve state-of-the-art intent detection error rate and slot filling F1 score on the benchmark ATIS task. Our joint training model further obtains 0.56% absolute (23.8% relative) error reduction on intent detection and 0.23% absolute gain on slot filling over the independent task models."
428,2016,Cambricon-X: An accelerator for sparse neural networks,"Shijin Zhang, Zidong Du, Lei Zhang, Huiying Lan, Shaoli Liu, Ling Li, Qi Guo, Tianshi Chen, et al.",Micro,2016-10-15,714,60,209.142,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Cambricon-X: An accelerator for sparse neural networks within General AI Methods and Systems.,high citation signal (714); influential citation signal (60),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/MICRO.2016.7783723,https://www.semanticscholar.org/paper/bc20f523a6e97800340e57a94d79926fce05572c,,10.1109/MICRO.2016.7783723,,,206464266,Computer Science,JournalArticle,neural networks,1,citations=714; influential=60; open PDF metadata; title AI matches=2; AI term matches=2,
429,2016,ReconNet: Non-Iterative Reconstruction of Images from Compressively Sensed Measurements,"K. Kulkarni, Suhas Lohit, P. Turaga, Ronan Kerviche, Amit Ashok",Computer Vision and Pattern Recognition,2016-06-27,709,137,226.417,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions ReconNet: Non-Iterative Reconstruction of Images from Compressively Sensed Measurements within Vision and Multimodal Learning.,high citation signal (709); influential citation signal (137); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2016.55,https://www.semanticscholar.org/paper/c58a7dc8f84df5089797d43dd218c40093d1f3c8,,10.1109/CVPR.2016.55,,,2857596,Computer Science; Engineering,JournalArticle; Conference,neural networks,1,citations=709; influential=137; recognized venue; open PDF metadata; AI term matches=2,
430,2016,Learning phase transitions by confusion,"E. van Nieuwenburg, Ye-Hua Liu, S. Huber",Nature Physics,2016-10-06,709,18,201.658,Foundation Models and Large Language Models,metadata-ranked,machine-learning,A neural-network technique can exploit the power of machine learning to mine the exponentially large data sets characterizing the state space of condensed-matter systems.,high citation signal (709); influential citation signal (18); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1038/nphys4037,https://www.semanticscholar.org/paper/4a9678a38a70429588541518e8ed33995beb4baa,https://arxiv.org/pdf/1610.02048,10.1038/nphys4037,1610.02048,,119285403,Computer Science; Physics,,machine learning; neural networks,2,citations=709; influential=18; recognized venue; open PDF metadata; AI term matches=3; query hits=2,"A neural-network technique can exploit the power of machine learning to mine the exponentially large data sets characterizing the state space of condensed-matter systems. Topological transitions and many-body localization are first on the list. Classifying phases of matter is key to our understanding of many problems in physics. For quantum-mechanical systems in particular, the task can be daunting due to the exponentially large Hilbert space. With modern computing power and access to ever-larger data sets, classification problems are now routinely solved using machine-learning techniques1. Here, we propose a neural-network approach to finding phase transitions, based on the performance of a neural network after it is trained with data that are deliberately labelled incorrectly. We demonstrate the success of this method on the topological phase transition in the Kitaev chain2, the thermal phase transition in the classical Ising model3, and the many-body-localization transition in a disordered quantum spin chain4. Our method does not depend on order parameters, knowledge of the topological content of the phases, or any other specifics of the transition at hand. It therefore paves the way to the development of a generic tool for identifying unexplored phase transitions."
431,2016,Predicting judicial decisions of the European Court of Human Rights: a Natural Language Processing perspective,"Nikolaos Aletras, D. Tsarapatsanis, Daniel Preotiuc-Pietro, Vasileios Lampos",PeerJ Computer Science,2016-10-24,708,49,217.173,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp; ai4science,Recent advances in Natural Language Processing and Machine Learning provide us with the tools to build predictive models that can be used to unveil patterns driving judicial decisions.,high citation signal (708); influential citation signal (49); recognized venue; open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.7717/PEERJ-CS.93,https://www.semanticscholar.org/paper/a929a3d92e305f4ef22ad9e52d264e7782394bd4,https://peerj.com/articles/cs-93.pdf,10.7717/PEERJ-CS.93,,,7630289,Computer Science; Law,JournalArticle,machine learning; natural language processing,2,citations=708; influential=49; recognized venue; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Recent advances in Natural Language Processing and Machine Learning provide us with the tools to build predictive models that can be used to unveil patterns driving judicial decisions. This can be useful, for both lawyers and judges, as an assisting tool to rapidly identify cases and extract patterns which lead to certain decisions. This paper presents the first systematic study on predicting the outcome of cases tried by the European Court of Human Rights based solely on textual content. We formulate a binary classification task where the input of our classifiers is the textual content extracted from a case and the target output is the actual judgment as to whether there has been a violation of an article of the convention of human rights. Textual information is represented using contiguous word sequences, i.e., N-grams, and topics. Our models can predict the court’s decisions with a strong accuracy (79% on average). Our empirical analysis indicates that the formal facts of a case are the most important predictive factor. This is consistent with the theory of legal realism suggesting that judicial decision-making is significantly affected by the stimulus of the facts. We also observe that the topical content of a case is another important feature in this classification task and explore this relationship further by conducting a qualitative analysis."
