candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
522,2006,Neural Network-Wavelet Microsimulation Model for Delay and Queue Length Estimation at Freeway Work Zones,"S. Ghosh-Dastidar, H. Adeli",,2006-04-01,149,3,133.642,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural Network-Wavelet Microsimulation Model for Delay and Queue Length Estimation at Freeway Work Zones within General AI Methods and Systems.,high citation signal (149),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1061/(ASCE)0733-947X(2006)132:4(331),https://www.semanticscholar.org/paper/defe0a1e2b2ff428817bd313576fd02ce3bce0e0,,10.1061/(ASCE)0733-947X(2006)132:4(331),,,109836283,Computer Science; Engineering,,neural networks,1,citations=149; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
523,2006,Predicting the risk of metabolic acidosis for newborns based on fetal heart rate signal classification using support vector machines,"G. Georgoulas, C. Stylios, P. Groumpos",IEEE Transactions on Biomedical Engineering,2006-04-18,148,12,162.996,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Predicting the risk of metabolic acidosis for newborns based on fetal heart rate signal classification using support vector machines within AI for Science, Healthcare, and Robotics.",high citation signal (148); influential citation signal (12); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2006.872814,https://www.semanticscholar.org/paper/c5f830e07a0c843ee773bbe27c4e0d25797dd9ca,,10.1109/TBME.2006.872814,,16686410,46286,Computer Science; Medicine,JournalArticle,support vector machines,1,citations=148; influential=12; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
524,2006,Efficient optimization of support vector machine learning parameters for unbalanced datasets,"T. Eitrich, B. Lang",,2006-11-15,148,4,150.619,"Graph Learning, Recommendation, and Core Methods",benchmark/dataset,machine-learning,Support vector machines are powerful kernel methods for classification and regression tasks.,high citation signal (148); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.CAM.2005.09.009,https://www.semanticscholar.org/paper/e1a65bdfa6ecef38c7768617d6f1626f878551ed,https://doi.org/10.1016/j.cam.2005.09.009,10.1016/J.CAM.2005.09.009,,,120540807,Computer Science; Mathematics,,machine learning; support vector machines,2,citations=148; influential=4; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=3; query hits=2,"Support vector machines are powerful kernel methods for classification and regression tasks. If trained optimally, they produce excellent separating hyperplanes. The quality of the training, however, depends not only on the given training data but also on additional learning parameters, which are difficult to adjust, in particular for unbalanced datasets. Traditionally, grid search techniques have been used for determining suitable values for these parameters. In this paper, we propose an automated approach to adjusting the learning parameters using a derivative-free numerical optimizer. To make the optimization process more efficient, a new sensitive quality measure is introduced. Numerical tests with a well-known dataset show that our approach can produce support vector machines that are very well tuned to their classification tasks."
525,2006,A hybrid adaptive time-delay neural network model for multi-step-ahead prediction of sunspot activity,"Jing-Xin Xie, C. Cheng, K. Chau, Yong Pei",,2006-11-07,148,1,123.791,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A hybrid adaptive time-delay neural network model for multi-step-ahead prediction of sunspot activity within General AI Methods and Systems.,high citation signal (148); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1504/IJEP.2006.011217,https://www.semanticscholar.org/paper/53e4ea062720def65a675238233c0297a51d254a,http://ira.lib.polyu.edu.hk/bitstream/10397/1136/1/IJEP6.pdf,10.1504/IJEP.2006.011217,,,18958624,Computer Science,,neural networks,1,citations=148; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
526,2006,Advances in metric embedding theory,"Ittai Abraham, Y. Bartal, O. Neiman",Symposium on the Theory of Computing,2006-05-21,147,14,152.851,"AI for Science, Healthcare, and Robotics",transformer; ai4science,machine-learning; vision; ai4science,e of the field is a celebrated theorem of Bourgain which states that every finite metric space on n points embeds in Euclidean space with O(log n) distortion.Bourgain's result is best possible when considering the worst case distortion over all pairs of points in the metric space.,high citation signal (147); influential citation signal (14); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1145/1132516.1132557,https://www.semanticscholar.org/paper/f0365e329c48883eb0cc50f7f765bc3452505d9a,https://doi.org/10.1016/j.aim.2011.08.003,10.1145/1132516.1132557,,,16239840,Computer Science; Mathematics,JournalArticle,computer vision; machine learning,2,citations=147; influential=14; open PDF metadata; AI term matches=2; query hits=2,"Metric Embedding plays an important role in a vast range of application areas such as computer vision, computational biology, machine learning, networking, statistics, and mathematical psychology, to name a few.The theory of metric embedding received much attention in recent years by mathematicians as well as computer scientists and has been applied in many algorithmic applications.A cornerstone of the field is a celebrated theorem of Bourgain which states that every finite metric space on n points embeds in Euclidean space with O(log n) distortion.Bourgain's result is best possible when considering the worst case distortion over all pairs of points in the metric space. Yet, it is possible that an embedding can do much better in terms of the average distortion.Indeed, in most practical applications of metric embedding the main criteria for the quality of an embedding is its average distortion over all pairs.In this paper we provide an embedding with constant average distortion for arbitrary metric spaces, while maintaining the same worst case bound provided by Bourgain's theorem.In fact, our embedding possesses a much stronger property. We define the lq-distortion of a uniformly distributed pair of points. Our embedding achieves the best possible lq-distortion for all 1 ≤ q ≤ ∞ simultaneously.These results have several algorithmic implications, e.g. an O(1) approximation for the unweighted uncapacitated quadratic assignment problem.The results are based on novel embedding methods which improve on previous methods in another important aspect: the dimension.The dimension of an embedding is of very high importance in particular in applications and much effort has been invested in analyzing it. However, no previous result improved the bound on the dimension which can be derived from Bourgain's embedding.We prove that any metric space on n points embeds into Lp with distortion O(log n) in dimension O(log n). This provides an optimal bound on the dimension of the embedding.Somewhat surprisingly, we show that a further small improvement is possible at a small price in the distortion, obtaining an embedding with distortion O(log1+θ n) in optimal dimension O(θ-1 log n/log log n), for any θ > 0. It is worth noting that with the small loss in the distortion this improves upon the best known embedding of arbitrary spaces into Euclidean space, where dimension reduction is used.Our techniques also allow to obtain the optimal distortion for embedding into Lp with nearly tight dimension. For any 1 ≤ p ≤ ⊂ and any 1 ≤ k ≤ p, we give an embedding into Lp with distortion O(⌈ log n/k ⌉) in dimension 2O(k)log n.Underlying our results is a novel embedding method. Probabilistic metric decomposition techniques have played a central role in the field of finite metric embedding in recent years. Here we introduce a novel notion of probabilistic metric decompositions which comes particularly natural in the context of embedding. Our new methodology provides a unified approach to all known results on embedding of arbitrary metric spaces. Moreover, as described above, with some additional ideas they allow to get far stronger results. These metric decompositions seem of independent interest."
527,2006,Intelligent Human-Machine Interaction Based on Dynamic Bayesian Networks Probabilistic Intention Recognition,K. Tahboub,J. Intell. Robotic Syst.,,147,12,149.848,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Intelligent Human-Machine Interaction Based on Dynamic Bayesian Networks Probabilistic Intention Recognition within Reinforcement Learning and Agents.,high citation signal (147); influential citation signal (12),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/s10846-005-9018-0,https://www.semanticscholar.org/paper/88a13d4f925cee7f7e27739a9a02ed4647efada2,,10.1007/s10846-005-9018-0,,,9512634,Computer Science; Engineering,JournalArticle,bayesian networks,1,citations=147; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
528,2006,Building Explainable Artificial Intelligence Systems,"Mark G. Core, H. Chad Lane, M. Lent, Dave Gomboc, Steve Solomon, Milton Rosenberg",AAAI Conference on Artificial Intelligence,2006-07-16,147,6,154.181,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions Building Explainable Artificial Intelligence Systems within Trustworthy, Explainable, and Responsible AI.",high citation signal (147); recognized venue; open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.21236/ada459166,https://www.semanticscholar.org/paper/5bffe555e2a9d1976f8180ab2aed4f738ffa2f34,http://www.dtic.mil/dtic/tr/fulltext/u2/a459166.pdf,10.21236/ada459166,,,2733167,Computer Science,JournalArticle; Conference,artificial intelligence,1,citations=147; influential=6; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
529,2006,Integration of artificial neural networks with conceptual models in rainfall-runoff modeling,"Jieyun Chen, B. Adams",,2006-03-01,147,6,144.181,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Integration of artificial neural networks with conceptual models in rainfall-runoff modeling within General AI Methods and Systems.,high citation signal (147),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.JHYDROL.2005.06.017,https://www.semanticscholar.org/paper/a9554fd18b13824647182b215d46422ee513d350,,10.1016/J.JHYDROL.2005.06.017,,,128428642,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=147; influential=6; open PDF metadata; title AI matches=2; AI term matches=2,
530,2006,Earthquake-induced landslide-susceptibility mapping using an artificial neural network,"Saro Lee, D. G. Evangelista",,2006-07-26,147,3,138.347,General AI Methods and Systems,survey/review,machine-learning,"Abstract. The purpose of this study was to apply and verify landslide-susceptibility analysis techniques using an artificial neural network and a Geographic Information System (GIS) applied to Baguio City, Philippines.",high citation signal (147); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5194/NHESS-6-687-2006,https://www.semanticscholar.org/paper/1004b360ced1f251311372caf692fcc78c1b6c90,https://nhess.copernicus.org/articles/6/687/2006/nhess-6-687-2006.pdf,10.5194/NHESS-6-687-2006,,,11726489,Engineering; Environmental Science; Geology,Review,neural networks,1,citations=147; influential=3; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,"Abstract. The purpose of this study was to apply and verify landslide-susceptibility analysis techniques using an artificial neural network and a Geographic Information System (GIS) applied to Baguio City, Philippines. The 16 July 1990 earthquake-induced landslides were studied. Landslide locations were identified from interpretation of aerial photographs and field survey, and a spatial database was constructed from topographic maps, geology, land cover and terrain mapping units. Factors that influence landslide occurrence, such as slope, aspect, curvature and distance from drainage were calculated from the topographic database. Lithology and distance from faults were derived from the geology database. Land cover was identified from the topographic database. Terrain map units were interpreted from aerial photographs. These factors were used with an artificial neural network to analyze landslide susceptibility. Each factor weight was determined by a back-propagation exercise. Landslide-susceptibility indices were calculated using the back-propagation weights, and susceptibility maps were constructed from GIS data. The susceptibility map was compared with known landslide locations and verified. The demonstrated prediction accuracy was 93.20%."
531,2006,Exact 1-Norm Support Vector Machines Via Unconstrained Convex Differentiable Minimization,O. Mangasarian,Journal of machine learning research,2006-12-01,146,20,167.413,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Exact 1-Norm Support Vector Machines Via Unconstrained Convex Differentiable Minimization within General AI Methods and Systems.,high citation signal (146); influential citation signal (20); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/f5930ebe6456fb42fa8263460ce6e826caf4e4e2,https://www.semanticscholar.org/paper/f5930ebe6456fb42fa8263460ce6e826caf4e4e2,,,,,2327483,Computer Science; Mathematics,JournalArticle,support vector machines,1,citations=146; influential=20; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
532,2006,Image structure clustering for image quality verification of color retina images in diabetic retinopathy screening,"M. Niemeijer, M. Abràmoff, B. Ginneken",Medical Image Anal.,2006-12-01,146,10,147.36,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; vision; ai4science,"Positions Image structure clustering for image quality verification of color retina images in diabetic retinopathy screening within AI for Science, Healthcare, and Robotics.",high citation signal (146); influential citation signal (10),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.MEDIA.2006.09.006,https://www.semanticscholar.org/paper/2ee501f792ae098305ec14a721755a387cb01309,,10.1016/J.MEDIA.2006.09.006,,17138215,15387816,Computer Science; Mathematics; Medicine,JournalArticle,support vector machines,1,citations=146; influential=10; open PDF metadata; title AI matches=1; AI term matches=1,
533,2006,Automated neonatal seizure detection: a multistage classification system through feature selection based on relevance and redundancy analysis.,"A. Aarabi, F. Wallois, Reinhard Grebe",Clinical Neurophysiology,2006-02-01,146,8,147.551,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions Automated neonatal seizure detection: a multistage classification system through feature selection based on relevance and redundancy analysis. within AI for Science, Healthcare, and Robotics.",high citation signal (146),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.CLINPH.2005.10.006,https://www.semanticscholar.org/paper/247c4caf984f902fbd4b105b9948f87984709814,,10.1016/J.CLINPH.2005.10.006,,16376606,22234793,Medicine; Psychology,JournalArticle; Study,neural networks,1,citations=146; influential=8; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
534,2006,Cryptography based on delayed chaotic neural networks,"Wenwu Yu, Jinde Cao",,2006-08-14,145,10,150.21,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Cryptography based on delayed chaotic neural networks within General AI Methods and Systems.,high citation signal (145); influential citation signal (10),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.PHYSLETA.2006.03.069,https://www.semanticscholar.org/paper/55c5f9ce983de36c7118ae9bd1debc2296e6fe0d,,10.1016/J.PHYSLETA.2006.03.069,,,9478678,Computer Science; Physics,,neural networks,1,citations=145; influential=10; open PDF metadata; title AI matches=2; AI term matches=2,
535,2006,Support Vector Machines and Other Pattern Recognition Approaches to the Diagnosis of Cerebral Palsy Gait,"J. Kamruzzaman, R. Begg",IEEE Transactions on Biomedical Engineering,2006-11-20,145,9,160.876,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Support Vector Machines and Other Pattern Recognition Approaches to the Diagnosis of Cerebral Palsy Gait within AI for Science, Healthcare, and Robotics.",high citation signal (145); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2006.883697,https://www.semanticscholar.org/paper/46478600aeb13e9bed0e16c0f8b359ef9851b57d,,10.1109/TBME.2006.883697,,17153205,6708362,Computer Science; Medicine,Study; JournalArticle,pattern recognition; support vector machines,2,citations=145; influential=9; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
536,2006,Clustering-Based Materialized View Selection in Data Warehouses,"Kamel Aouiche, Pierre-Emmanuel Jouve, J. Darmont",Symposium on Advances in Databases and Information Systems,2006-09-03,145,7,143.752,Foundation Models and Large Language Models,metadata-ranked,machine-learning,Materialized view selection is a non-trivial task.,high citation signal (145),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1007/11827252_9,https://www.semanticscholar.org/paper/7360d94a94db5d277efa3c89520e0104d1ae59b9,,10.1007/11827252_9,cs/0703114,,471,Computer Science,JournalArticle,data mining,1,citations=145; influential=7; open PDF metadata; title AI matches=1; AI term matches=2,"Materialized view selection is a non-trivial task. Hence, its complexity must be reduced. A judicious choice of views must be cost-driven and influenced by the workload experienced by the system. In this paper, we propose a framework for materialized view selection that exploits a data mining technique (clustering), in order to determine clusters of similar queries. We also propose a view merging algorithm that builds a set of candidate views, as well as a greedy process for selecting a set of views to materialize. This selection is based on cost models that evaluate the cost of accessing data using views and the cost of storing these views. To validate our strategy, we executed a workload of decision-support queries on a test data warehouse, with and without using our strategy. Our experimental results demonstrate its efficiency, even when storage space is limited."
537,2006,A generative model for music transcription,"Ali Taylan Cemgil, H. Kappen, D. Barber","IEEE Transactions on Audio, Speech, and Language Processing",2006-12-01,145,5,148.724,Generative Models and Synthetic Media,generative,generative-ai,Positions A generative model for music transcription within Generative Models and Synthetic Media.,high citation signal (145); recognized venue; open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/TSA.2005.852985,https://www.semanticscholar.org/paper/1279163ee31bb8c1b4a7f4422b6c80164261e8c2,https://repository.ubn.ru.nl//bitstream/handle/2066/36151/36151.pdf,10.1109/TSA.2005.852985,,,579052,Computer Science,JournalArticle,bayesian networks,1,citations=145; influential=5; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
538,2006,Integrated approach to model decomposed flow hydrograph using artificial neural network and conceptual techniques,"Ashu Jain, S. Srinivasulu",,2006-02-20,145,5,138.724,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Integrated approach to model decomposed flow hydrograph using artificial neural network and conceptual techniques within General AI Methods and Systems.,high citation signal (145),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.JHYDROL.2005.05.022,https://www.semanticscholar.org/paper/442d214ad052f254ab88dc9fd5563181c8622ef5,,10.1016/J.JHYDROL.2005.05.022,,,128901040,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=145; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
539,2006,The comparison of different feed forward neural network architectures for ECG signal diagnosis.,"H. Hosseini, H. Hosseini, Dehan Luo, Karen J. Reynolds",Medical Engineering and Physics,2006-05-01,145,3,133.047,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions The comparison of different feed forward neural network architectures for ECG signal diagnosis. within AI for Science, Healthcare, and Robotics.",high citation signal (145),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.MEDENGPHY.2005.06.006,https://www.semanticscholar.org/paper/c872f0bdd0d809065ba1b7bd281333a057973a81,,10.1016/J.MEDENGPHY.2005.06.006,,16118058,43272076,Computer Science; Engineering; Medicine,JournalArticle; Study,neural networks,1,citations=145; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
540,2006,Dynamic and interactive generation of object handling behaviors by a small humanoid robot using a dynamic neural network model,"Masato Ito, K. Noda, Y. Hoshino, J. Tani",Neural Networks,2006-04-01,145,1,124.343,Reinforcement Learning and Agents,ai4science,machine-learning; reinforcement-learning,Positions Dynamic and interactive generation of object handling behaviors by a small humanoid robot using a dynamic neural network model within Reinforcement Learning and Agents.,high citation signal (145),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1016/j.neunet.2006.02.007,https://www.semanticscholar.org/paper/6d10c21f41e58b8b78f18518d4dc2019cd57d42b,,10.1016/j.neunet.2006.02.007,,16618536,13121110,Computer Science; Engineering; Medicine,JournalArticle; Study,neural networks,1,citations=145; influential=1; open PDF metadata; title AI matches=1; AI term matches=2,
541,2006,Integrating K-means clustering with a relational DBMS using SQL,C. Ordonez,IEEE Transactions on Knowledge and Data Engineering,2006-02-01,144,10,157.059,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Integrating K-means clustering with a relational DBMS using SQL within General AI Methods and Systems.,high citation signal (144); influential citation signal (10); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TKDE.2006.31,https://www.semanticscholar.org/paper/375fc466f7ec448545b7b3baa2d8e344090a1a8c,,10.1109/TKDE.2006.31,,,3264160,Computer Science,JournalArticle,data mining,1,citations=144; influential=10; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
542,2006,Collision detection in complex dynamic scenes using an LGMD-based visual neural network with feature enhancement,"Shigang Yue, F. Rind",IEEE Transactions on Neural Networks,2006-05-01,144,9,156.724,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Collision detection in complex dynamic scenes using an LGMD-based visual neural network with feature enhancement within Vision and Multimodal Learning.,high citation signal (144); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TNN.2006.873286,https://www.semanticscholar.org/paper/bafd604070dc11b976aa8661ac28030137192101,,10.1109/TNN.2006.873286,,16722174,15336655,Computer Science; Medicine,JournalArticle,neural networks,1,citations=144; influential=9; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
543,2006,Induced expression of pattern recognition receptors in cumulus oocyte complexes: novel evidence for innate immune-like functions during ovulation.,"M. Shimada, I. Hernandez-Gonzalez, Ignacio Gonzalez-Robanya, J. Richards",Molecular Endocrinology,2006-12-01,144,8,144.249,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Induced expression of pattern recognition receptors in cumulus oocyte complexes: novel evidence for innate immune-like functions during ovulation. within General AI Methods and Systems.,high citation signal (144); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1210/ME.2006-0194,https://www.semanticscholar.org/paper/3b0eb8831bcccc8ac2e097c807e5297215adce0c,https://academic.oup.com/mend/article-pdf/20/12/3228/10719588/mend3228.pdf,10.1210/ME.2006-0194,,16931571,9904708,Biology; Medicine,JournalArticle,pattern recognition,1,citations=144; influential=8; open PDF metadata; title AI matches=1; AI term matches=1,
544,2006,"Stochastics and Statistics Comparing SOM neural network with Fuzzy c-means, K-means and traditional hierarchical clustering algorithms","S. Mingoti, Joab O. Lima",,,144,7,145.6,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Stochastics and Statistics Comparing SOM neural network with Fuzzy c-means, K-means and traditional hierarchical clustering algorithms within General AI Methods and Systems.",high citation signal (144),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/eeb57869b314789b883b68322d7360b37614934a,https://www.semanticscholar.org/paper/eeb57869b314789b883b68322d7360b37614934a,,,,,61739721,Computer Science; Mathematics,,neural networks,1,citations=144; influential=7; open PDF metadata; title AI matches=2; AI term matches=2,
545,2006,Adaptive neural network model based predictive control for air-fuel ratio of SI engines,"S. W. Wang, Dingli Yu, J. Gomm, G. Page, S. Douglas",Engineering applications of artificial intelligence,2006-03-01,144,5,149.573,Reinforcement Learning and Agents,metadata-ranked,machine-learning; reinforcement-learning,Positions Adaptive neural network model based predictive control for air-fuel ratio of SI engines within Reinforcement Learning and Agents.,high citation signal (144); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1016/j.engappai.2005.08.005,https://www.semanticscholar.org/paper/55f685c2810f1fb3125892dbd4ec6a7d5e21329c,,10.1016/j.engappai.2005.08.005,,,906223,Computer Science; Engineering,JournalArticle,neural networks,1,citations=144; influential=5; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
546,2006,The evaluation of consumer loans using support vector machines,"Sheng-Tun Li, W. Shiue, Meng-Huah Huang",Expert systems with applications,2006-05-01,144,5,140.573,General AI Methods and Systems,metadata-ranked,machine-learning,Positions The evaluation of consumer loans using support vector machines within General AI Methods and Systems.,high citation signal (144),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2005.07.041,https://www.semanticscholar.org/paper/98e5581f6a836a0315f2de5395d26c5428f2213c,,10.1016/j.eswa.2005.07.041,,,42523075,Business; Computer Science; Economics,JournalArticle,neural networks; support vector machines,2,citations=144; influential=5; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
547,2006,Parametric optimisation of wire electrical discharge machining of γ titanium aluminide alloy through an artificial neural network model,"S. Sarkar, S. Mitra, B. Bhattacharyya",,,144,5,138.573,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Parametric optimisation of wire electrical discharge machining of γ titanium aluminide alloy through an artificial neural network model within General AI Methods and Systems.,high citation signal (144),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/S00170-004-2203-7,https://www.semanticscholar.org/paper/3206994a207a55b4232d52ad880ed3ab8fef0b80,,10.1007/S00170-004-2203-7,,,110057324,Computer Science; Engineering; Materials Science,,neural networks,1,citations=144; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
