candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
395,2022,Language Models are Realistic Tabular Data Generators,"V. Borisov, Kathrin Sessler, Tobias Leemann, Martin Pawelczyk, Gjergji Kasneci",International Conference on Learning Representations,2022-10-12,410,68,204.687,Foundation Models and Large Language Models,transformer; generative,foundation-models; generative-ai; vision; trustworthy-ai,Tabular data is among the oldest and most ubiquitous forms of data.,high citation signal (410); influential citation signal (68); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2210.06280,https://www.semanticscholar.org/paper/394bd431e522b86581086bcb5cd9be161cf1cdf4,http://arxiv.org/pdf/2210.06280,10.48550/arXiv.2210.06280,2210.06280,,252846328,Computer Science,JournalArticle,computer vision; large language models,2,citations=410; influential=68; open PDF metadata; title AI matches=1; AI term matches=8; query hits=2,"Tabular data is among the oldest and most ubiquitous forms of data. However, the generation of synthetic samples with the original data's characteristics remains a significant challenge for tabular data. While many generative models from the computer vision domain, such as variational autoencoders or generative adversarial networks, have been adapted for tabular data generation, less research has been directed towards recent transformer-based large language models (LLMs), which are also generative in nature. To this end, we propose GReaT (Generation of Realistic Tabular data), which exploits an auto-regressive generative LLM to sample synthetic and yet highly realistic tabular data. Furthermore, GReaT can model tabular data distributions by conditioning on any subset of features; the remaining features are sampled without additional overhead. We demonstrate the effectiveness of the proposed approach in a series of experiments that quantify the validity and quality of the produced data samples from multiple angles. We find that GReaT maintains state-of-the-art performance across numerous real-world and synthetic data sets with heterogeneous feature types coming in various sizes."
396,2022,Deduplicating Training Data Mitigates Privacy Risks in Language Models,"Nikhil Kandpal, Eric Wallace, Colin Raffel",International Conference on Machine Learning,2022-02-14,409,29,201.972,Foundation Models and Large Language Models,trustworthy-ai,foundation-models; trustworthy-ai,"Past work has shown that large language models are susceptible to privacy attacks, where adversaries generate sequences from a trained model and detect which sequences are memorized from the training set.",high citation signal (409); influential citation signal (29); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/55c36748f2a7c060c3313349c730b053ed03fbf7,https://www.semanticscholar.org/paper/55c36748f2a7c060c3313349c730b053ed03fbf7,,,2202.06539,,246823128,Computer Science,JournalArticle; Conference,large language models,1,citations=409; influential=29; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=4,"Past work has shown that large language models are susceptible to privacy attacks, where adversaries generate sequences from a trained model and detect which sequences are memorized from the training set. In this work, we show that the success of these attacks is largely due to duplication in commonly used web-scraped training sets. We first show that the rate at which language models regenerate training sequences is superlinearly related to a sequence's count in the training set. For instance, a sequence that is present 10 times in the training data is on average generated ~1000 times more often than a sequence that is present only once. We next show that existing methods for detecting memorized sequences have near-chance accuracy on non-duplicated training sequences. Finally, we find that after applying methods to deduplicate training data, language models are considerably more secure against these types of privacy attacks. Taken together, our results motivate an increased focus on deduplication in privacy-sensitive applications and a reevaluation of the practicality of existing privacy attacks."
397,2022,Scaffolding protein functional sites using deep learning,"Jue Wang, S. Lisanza, David Juergens, D. Tischer, Joseph L. Watson, Karla M. Castro, R. Ragotte, A. Saragovi, et al.",Science,2022-07-21,409,15,185.172,"AI for Science, Healthcare, and Robotics",ai4science,ai4science,The binding and catalytic functions of proteins are generally mediated by a small number of functional residues held in place by the overall protein structure.,high citation signal (409); influential citation signal (15); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1126/science.abn2100,https://www.semanticscholar.org/paper/ff4ac20c19a7bfd36267aab90256bbb58150d261,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9621694,10.1126/science.abn2100,,35862514,250953434,Biology; Computer Science; Medicine,JournalArticle,deep learning,1,citations=409; influential=15; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,"The binding and catalytic functions of proteins are generally mediated by a small number of functional residues held in place by the overall protein structure. Here, we describe deep learning approaches for scaffolding such functional sites without needing to prespecify the fold or secondary structure of the scaffold. The first approach, “constrained hallucination,” optimizes sequences such that their predicted structures contain the desired functional site. The second approach, “inpainting,” starts from the functional site and fills in additional sequence and structure to create a viable protein scaffold in a single forward pass through a specifically trained RoseTTAFold network. We use these two methods to design candidate immunogens, receptor traps, metalloproteins, enzymes, and protein-binding proteins and validate the designs using a combination of in silico and experimental tests. Description Designing around function Protein design has had success in finding sequences that fold into a desired conformation, but designing functional proteins remains challenging. Wang et al. describe two deep-learning methods to design proteins that contain prespecified functional sites. In the first, they found sequences predicted to fold into stable structures that contain the functional site. In the second, they retrained a structure prediction network to recover the sequence and full structure of a protein given only the functional site. The authors demonstrate their methods by designing proteins containing a variety of functional motifs. —VV Deep-learning methods enable the scaffolding of desired functional residues within a well-folded designed protein."
398,2022,Large Language Models are Better Reasoners with Self-Verification,"Yixuan Weng, Minjun Zhu, Fei Xia, Bin Li, Shizhu He, Kang Liu, Jun Zhao",Conference on Empirical Methods in Natural Language Processing,2022-12-19,408,24,192.366,Foundation Models and Large Language Models,transformer,foundation-models; nlp,"Recently, with the chain of thought (CoT) prompting, large language models (LLMs), e.g., GPT-3, have shown strong reasoning ability in several natural language processing tasks such as arithmetic, commonsense, and logical reasoning.",high citation signal (408); influential citation signal (24); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.18653/v1/2023.findings-emnlp.167,https://www.semanticscholar.org/paper/7715ba5e75f5256e1061c7473afe61bb0dbb9065,https://aclanthology.org/2023.findings-emnlp.167.pdf,10.18653/v1/2023.findings-emnlp.167,2212.09561,,258840837,Computer Science,JournalArticle; Conference,large language models; natural language processing,2,citations=408; influential=24; resource signal; open PDF metadata; title AI matches=2; AI term matches=5; query hits=2,"Recently, with the chain of thought (CoT) prompting, large language models (LLMs), e.g., GPT-3, have shown strong reasoning ability in several natural language processing tasks such as arithmetic, commonsense, and logical reasoning. However, LLMs with CoT require multi-step prompting and multi-token prediction, which is highly sensitive to individual mistakes and vulnerable to error accumulation. The above issues make the LLMs need the ability to verify the answers. In fact, after inferring conclusions in some thinking decision tasks, people often check them by re-verifying steps to avoid some mistakes. In this paper, we propose and prove that LLMs also have similar self-verification abilities. We take the conclusion obtained by CoT as one of the conditions for solving the original problem. By performing a backward verification of the answers that LLM deduced for itself, we can obtain interpretable answer validation scores to select the candidate answer with the highest score. Experimental results demonstrate that the proposed method can improve the reasoning performance on various arithmetic, commonsense, and logical reasoning datasets. Our code is publicly available at: https://github.com/WENGSYX/Self-Verification."
399,2022,"A Survey on Offline Reinforcement Learning: Taxonomy, Review, and Open Problems","Rafael Figueiredo Prudencio, M. Maximo, E. Colombini",IEEE Transactions on Neural Networks and Learning Systems,2022-03-02,408,16,200.967,"AI for Science, Healthcare, and Robotics",survey/review; benchmark/dataset; ai4science; reinforcement-learning,reinforcement-learning; ai4science,"spread adoption of deep learning, reinforcement learning (RL) has experienced a dramatic increase in popularity, scaling to previously intractable problems, such as playing complex games from pixel observations, sustaining conversations with humans, and controlling robotic agents.",high citation signal (408); influential citation signal (16); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TNNLS.2023.3250269,https://www.semanticscholar.org/paper/61e7a3d5606043594a8ce377870479f77a6b58c2,https://ieeexplore.ieee.org/ielx7/5962385/6104215/10078377.pdf,10.1109/TNNLS.2023.3250269,2203.01387,37030754,247222916,Computer Science; Mathematics; Medicine,JournalArticle; Review,deep learning; reinforcement learning,2,citations=408; influential=16; recognized venue; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"With the widespread adoption of deep learning, reinforcement learning (RL) has experienced a dramatic increase in popularity, scaling to previously intractable problems, such as playing complex games from pixel observations, sustaining conversations with humans, and controlling robotic agents. However, there is still a wide range of domains inaccessible to RL due to the high cost and danger of interacting with the environment. Offline RL is a paradigm that learns exclusively from static datasets of previously collected interactions, making it feasible to extract policies from large and diverse training datasets. Effective offline RL algorithms have a much wider range of applications than online RL, being particularly appealing for real-world applications, such as education, healthcare, and robotics. In this work, we contribute with a unifying taxonomy to classify offline RL methods. Furthermore, we provide a comprehensive review of the latest algorithmic breakthroughs in the field using a unified notation as well as a review of existing benchmarks’ properties and shortcomings. Additionally, we provide a figure that summarizes the performance of each method and class of methods on different dataset properties, equipping researchers with the tools to decide which type of algorithm is best suited for the problem at hand and identify which classes of algorithms look the most promising. Finally, we provide our perspective on open problems and propose future research directions for this rapidly growing field."
400,2022,Artificial Intelligence for Remote Sensing Data Analysis: A review of challenges and opportunities,"Lefei Zhang, Liangpei Zhang",IEEE Geoscience and Remote Sensing Magazine,2022-06-01,408,6,185.544,Natural Language Processing and Knowledge,survey/review,nlp; vision,Artificial intelligence (AI) plays a growing role in remote sensing (RS).,high citation signal (408); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1109/mgrs.2022.3145854,https://www.semanticscholar.org/paper/78e3106101bbacdf6601a92eb39026c15f443861,,10.1109/mgrs.2022.3145854,,,248162707,Computer Science; Environmental Science,Review,artificial intelligence; machine learning; natural language processing,3,citations=408; influential=6; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=5; query hits=3,"Artificial intelligence (AI) plays a growing role in remote sensing (RS). Applications of AI, particularly machine learning algorithms, range from initial image processing to high-level data understanding and knowledge discovery. AI techniques have emerged as a powerful strategy for analyzing RS data and led to remarkable breakthroughs in all RS fields. Given this period of breathtaking evolution, this work aims to provide a comprehensive review of the recent achievements of AI algorithms and applications in RS data analysis. The review includes more than 270 research papers, covering the following major aspects of AI innovation for RS: machine learning, computational intelligence, AI explicability, data mining, natural language processing (NLP), and AI security. We conclude this review by identifying promising directions for future research."
401,2022,"AI-big data analytics for building automation and management systems: a survey, actual challenges and future perspectives","Yassine Himeur, Mariam Elnour, F. Fadli, N. Meskin, I. Petri, Y. Rezgui, F. Bensaali, A. Amira",Artificial Intelligence Review,2022-10-15,407,9,189.484,"Graph Learning, Recommendation, and Core Methods",survey/review; trustworthy-ai,reinforcement-learning; trustworthy-ai,"In theory, building automation and management systems (BAMSs) can provide all the components and functionalities required for analyzing and operating buildings.",high citation signal (407); recognized venue; open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1007/s10462-022-10286-2,https://www.semanticscholar.org/paper/f17fabd53bccc1ee7360dbb72e050b4a347d4304,https://link.springer.com/content/pdf/10.1007/s10462-022-10286-2.pdf,10.1007/s10462-022-10286-2,,36268476,252950675,Computer Science; Engineering; Environmental Science; Medicine,JournalArticle; Review,artificial intelligence,1,citations=407; influential=9; recognized venue; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=4,"In theory, building automation and management systems (BAMSs) can provide all the components and functionalities required for analyzing and operating buildings. However, in reality, these systems can only ensure the control of heating ventilation and air conditioning system systems. Therefore, many other tasks are left to the operator, e.g. evaluating buildings’ performance, detecting abnormal energy consumption, identifying the changes needed to improve efficiency, ensuring the security and privacy of end-users, etc. To that end, there has been a movement for developing artificial intelligence (AI) big data analytic tools as they offer various new and tailor-made solutions that are incredibly appropriate for practical buildings’ management. Typically, they can help the operator in (i) analyzing the tons of connected equipment data; and; (ii) making intelligent, efficient, and on-time decisions to improve the buildings’ performance. This paper presents a comprehensive systematic survey on using AI-big data analytics in BAMSs. It covers various AI-based tasks, e.g. load forecasting, water management, indoor environmental quality monitoring, occupancy detection, etc. The first part of this paper adopts a well-designed taxonomy to overview existing frameworks. A comprehensive review is conducted about different aspects, including the learning process, building environment, computing platforms, and application scenario. Moving on, a critical discussion is performed to identify current challenges. The second part aims at providing the reader with insights into the real-world application of AI-big data analytics. Thus, three case studies that demonstrate the use of AI-big data analytics in BAMSs are presented, focusing on energy anomaly detection in residential and office buildings and energy and performance optimization in sports facilities. Lastly, future directions and valuable recommendations are identified to improve the performance and reliability of BAMSs in intelligent buildings."
402,2022,Artificial intelligence and knowledge sharing: Contributing factors to organizational performance,"Femi Olan, Emmanuel Ogiemwonyi Arakpogun, J. Suklan, Franklin Nakpodia, Nadja Damij, Uchitha Jayawickrama",Journal of business research,2022-06-01,406,7,166.306,Generative Models and Synthetic Media,metadata-ranked,generative-ai,"The evolution of organizational processes and performance over the past decade has been largely enabled by cutting-edge technologies such as data analytics, artificial intelligence (AI), and business intelligence applications.",high citation signal (406); open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/j.jbusres.2022.03.008,https://www.semanticscholar.org/paper/a7cc2b2f5c7a23682c23280ef3120bcba94cc9e1,https://doi.org/10.1016/j.jbusres.2022.03.008,10.1016/j.jbusres.2022.03.008,,,247590930,Business; Computer Science,,artificial intelligence,1,citations=406; influential=7; open PDF metadata; title AI matches=1; AI term matches=2,"The evolution of organizational processes and performance over the past decade has been largely enabled by cutting-edge technologies such as data analytics, artificial intelligence (AI), and business intelligence applications. The increasing use of cutting-edge technologies has boosted effectiveness, efficiency and productivity, as existing and new knowledge within an organization continues to improve AI abilities. Consequently, AI can identify redundancies within business processes and offer optimal resource utilization for improved performance. However, the lack of integration of existing and new knowledge makes it problematic to ascertain the required nature of knowledge needed for AI ’ s ability to optimally improve organizational performance. Hence, organizations continue to face reoccurring challenges in their business processes, competition, technological advancement and finding new solutions in a fast-changing society. To address this knowledge gap, this study applies a fuzzy set-theoretic approach underpinned by the conceptualization of AI, knowledge sharing (KS) and organizational performance (OP). Our result suggests that the implementation of AI technologies alone is not sufficient in improving organizational performance. Rather, a complementary system that combines AI and KS provides a more sustainable organizational performance strategy for business operations in a constantly changing digitized society."
403,2022,Prediction of Soil Heavy Metal Immobilization by Biochar Using Machine Learning,"K. N. Palansooriya, Jie Li, P. D. Dissanayake, M. Suvarna, Lanyu Li, Xiangzhou Yuan, B. Sarkar, Daniel C W Tsang, et al.",Environmental Science and Technology,2022-03-15,405,7,175.252,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,"Biochar application is a promising strategy for the remediation of contaminated soil, while ensuring sustainable waste management.",high citation signal (405); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1021/acs.est.1c08302,https://www.semanticscholar.org/paper/426f88b050ca526e29e57ab7a15526410b7936fd,https://pubs.acs.org/doi/pdf/10.1021/acs.est.1c08302,10.1021/acs.est.1c08302,,35289167,247452322,Environmental Science; Medicine,JournalArticle,machine learning,1,citations=405; influential=7; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,"Biochar application is a promising strategy for the remediation of contaminated soil, while ensuring sustainable waste management. Biochar remediation of heavy metal (HM)-contaminated soil primarily depends on the properties of the soil, biochar, and HM. The optimum conditions for HM immobilization in biochar-amended soils are site-specific and vary among studies. Therefore, a generalized approach to predict HM immobilization efficiency in biochar-amended soils is required. This study employs machine learning (ML) approaches to predict the HM immobilization efficiency of biochar in biochar-amended soils. The nitrogen content in the biochar (0.3–25.9%) and biochar application rate (0.5–10%) were the two most significant features affecting HM immobilization. Causal analysis showed that the empirical categories for HM immobilization efficiency, in the order of importance, were biochar properties > experimental conditions > soil properties > HM properties. Therefore, this study presents new insights into the effects of biochar properties and soil properties on HM immobilization. This approach can help determine the optimum conditions for enhanced HM immobilization in biochar-amended soils."
404,2022,Power to the People? Opportunities and Challenges for Participatory AI,"Abeba Birhane, William S. Isaac, Vinodkumar Prabhakaran, M. D'iaz, M. C. Elish, Iason Gabriel, S. Mohamed","Conference on Equity and Access in Algorithms, Mechanisms, and Optimization",2022-09-15,404,25,193.699,Natural Language Processing and Knowledge,survey/review; transformer; trustworthy-ai,trustworthy-ai,"Participatory approaches to artificial intelligence (AI) and machine learning (ML) are gaining momentum: the increased attention comes partly with the view that participation opens the gateway to an inclusive, equitable, robust, responsible and trustworthy AI.",high citation signal (404); influential citation signal (25); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/3551624.3555290,https://www.semanticscholar.org/paper/047796039425ad33e57c0e92141c8321cf708197,https://dl.acm.org/doi/pdf/10.1145/3551624.3555290,10.1145/3551624.3555290,2209.07572,,252355515,Computer Science; History; Sociology,JournalArticle; Book; Review,artificial intelligence; machine learning,2,citations=404; influential=25; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Participatory approaches to artificial intelligence (AI) and machine learning (ML) are gaining momentum: the increased attention comes partly with the view that participation opens the gateway to an inclusive, equitable, robust, responsible and trustworthy AI. Among other benefits, participatory approaches are essential to understanding and adequately representing the needs, desires and perspectives of historically marginalized communities. However, there currently exists lack of clarity on what meaningful participation entails and what it is expected to do. In this paper we first review participatory approaches as situated in historical contexts as well as participatory methods and practices within the AI and ML pipeline. We then introduce three case studies in participatory AI. Participation holds the potential for beneficial, emancipatory and empowering technology design, development and deployment while also being at risk for concerns such as cooptation and conflation with other activities. We lay out these limitations and concerns and argue that as participatory AI/ML becomes in vogue, a contextual and nuanced understanding of the term as well as consideration of who the primary beneficiaries of participatory activities ought to be constitute crucial factors to realizing the benefits and opportunities that participation brings."
405,2022,Mitigating Neural Network Overconfidence with Logit Normalization,"Hongxin Wei, Renchunzi Xie, Hao Cheng, Lei Feng, Bo An, Yixuan Li",International Conference on Machine Learning,2022-05-19,403,38,198.321,Foundation Models and Large Language Models,metadata-ranked,foundation-models,Detecting out-of-distribution inputs is critical for safe deployment of machine learning models in the real world.,high citation signal (403); influential citation signal (38); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2205.09310,https://www.semanticscholar.org/paper/c2d29e2b10572d229e83e8c0005f9b48223332eb,https://arxiv.org/pdf/2205.09310,10.48550/arXiv.2205.09310,2205.09310,,248887336,Computer Science; Mathematics,JournalArticle; Conference,machine learning,1,citations=403; influential=38; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"Detecting out-of-distribution inputs is critical for safe deployment of machine learning models in the real world. However, neural networks are known to suffer from the overconfidence issue, where they produce abnormally high confidence for both in- and out-of-distribution inputs. In this work, we show that this issue can be mitigated through Logit Normalization (LogitNorm) -- a simple fix to the cross-entropy loss -- by enforcing a constant vector norm on the logits in training. Our method is motivated by the analysis that the norm of the logit keeps increasing during training, leading to overconfident output. Our key idea behind LogitNorm is thus to decouple the influence of output's norm during network optimization. Trained with LogitNorm, neural networks produce highly distinguishable confidence scores between in- and out-of-distribution data. Extensive experiments demonstrate the superiority of LogitNorm, reducing the average FPR95 by up to 42.30% on common benchmarks."
406,2022,DCSAU-Net: A Deeper and More Compact Split-Attention U-Net for Medical Image Segmentation,"Qing Xu, Wenting Duan, Nana He",Comput. Biol. Medicine,2022-02-02,403,26,187.173,"AI for Science, Healthcare, and Robotics",transformer; ai4science,vision; ai4science,Deep learning architecture with convolutional neural network achieves outstanding success in the field of computer vision.,high citation signal (403); influential citation signal (26); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.compbiomed.2023.106626,https://www.semanticscholar.org/paper/2b7aecc0c942ffe2abcea5bb8742d01314a69fa1,https://doi.org/10.1016/j.compbiomed.2023.106626,10.1016/j.compbiomed.2023.106626,2202.00972,36736096,246473017,Computer Science; Engineering; Medicine,JournalArticle,computer vision; deep learning,2,citations=403; influential=26; resource signal; open PDF metadata; AI term matches=3; query hits=2,"Deep learning architecture with convolutional neural network achieves outstanding success in the field of computer vision. Where U-Net has made a great breakthrough in biomedical image segmentation and has been widely applied in a wide range of practical scenarios. However, the equal design of every downsampling layer in the encoder part and simply stacked convolutions do not allow U-Net to extract sufficient information of features from different depths. The increasing complexity of medical images brings new challenges to the existing methods. In this paper, we propose a deeper and more compact split-attention u-shape network, which efficiently utilises low-level and high-level semantic information based on two frameworks: primary feature conservation and compact split-attention block. We evaluate the proposed model on CVC-ClinicDB, 2018 Data Science Bowl, ISIC-2018, SegPC-2021 and BraTS-2021 datasets. As a result, our proposed model displays better performance than other state-of-the-art methods in terms of the mean intersection over union and dice coefficient. More significantly, the proposed model demonstrates excellent segmentation performance on challenging images. The code for our work and more technical details can be found at https://github.com/xq141839/DCSAU-Net."
407,2022,Plant Leaf Disease Detection using Computer Vision and Machine Learning Algorithms,"Sunil S. Harakannanavar, J. Rudagi, V. I. Puranikmath, A. Siddiqua, R. Pramodhini",Global Transitions Proceedings,2022-04-01,403,18,182.253,Vision and Multimodal Learning,metadata-ranked,vision,Positions Plant Leaf Disease Detection using Computer Vision and Machine Learning Algorithms within Vision and Multimodal Learning.,high citation signal (403); influential citation signal (18); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.gltp.2022.03.016,https://www.semanticscholar.org/paper/2b55d9ee470af28b2c23e1bc52b5eb0cea34c9af,https://doi.org/10.1016/j.gltp.2022.03.016,10.1016/j.gltp.2022.03.016,,,247932112,Computer Science; Environmental Science,,computer vision; machine learning,2,citations=403; influential=18; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
408,2022,"Survey on Synthetic Data Generation, Evaluation Methods and GANs","Á. Figueira, Bruno Vaz",Mathematics,2022-08-02,403,13,184.978,Generative Models and Synthetic Media,survey/review; benchmark/dataset; generative,generative-ai; trustworthy-ai,Synthetic data consists of artificially generated data.,high citation signal (403); influential citation signal (13); open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.3390/math10152733,https://www.semanticscholar.org/paper/e3d8680daee504a581a0ff745d31b9e186eb357f,https://www.mdpi.com/2227-7390/10/15/2733/pdf?version=1660119151,10.3390/math10152733,,,251337171,Computer Science,Review,deep learning; machine learning,2,citations=403; influential=13; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=5; query hits=2,"Synthetic data consists of artificially generated data. When data are scarce, or of poor quality, synthetic data can be used, for example, to improve the performance of machine learning models. Generative adversarial networks (GANs) are a state-of-the-art deep generative models that can generate novel synthetic samples that follow the underlying data distribution of the original dataset. Reviews on synthetic data generation and on GANs have already been written. However, none in the relevant literature, to the best of our knowledge, has explicitly combined these two topics. This survey aims to fill this gap and provide useful material to new researchers in this field. That is, we aim to provide a survey that combines synthetic data generation and GANs, and that can act as a good and strong starting point for new researchers in the field, so that they have a general overview of the key contributions and useful references. We have conducted a review of the state-of-the-art by querying four major databases: Web of Sciences (WoS), Scopus, IEEE Xplore, and ACM Digital Library. This allowed us to gain insights into the most relevant authors, the most relevant scientific journals in the area, the most cited papers, the most significant research areas, the most important institutions, and the most relevant GAN architectures. GANs were thoroughly reviewed, as well as their most common training problems, their most important breakthroughs, and a focus on GAN architectures for tabular data. Further, the main algorithms for generating synthetic data, their applications and our thoughts on these methods are also expressed. Finally, we reviewed the main techniques for evaluating the quality of synthetic data (especially tabular data) and provided a schematic overview of the information presented in this paper."
409,2022,Visual Classification via Description from Large Language Models,"Sachit Menon, Carl Vondrick",International Conference on Learning Representations,2022-10-13,401,79,204.27,Foundation Models and Large Language Models,transformer; trustworthy-ai,foundation-models; multimodal; vision; trustworthy-ai,Vision-language models (VLMs) such as CLIP have shown promising performance on a variety of recognition tasks using the standard zero-shot classification procedure -- computing similarity between the query image and the embedded words for each category.,high citation signal (401); influential citation signal (79); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2210.07183,https://www.semanticscholar.org/paper/a42b091adaf29b06a092b67192ac07cb93312f2a,http://arxiv.org/pdf/2210.07183,10.48550/arXiv.2210.07183,2210.07183,,252872997,Computer Science,JournalArticle,large language models,1,citations=401; influential=79; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=3,"Vision-language models (VLMs) such as CLIP have shown promising performance on a variety of recognition tasks using the standard zero-shot classification procedure -- computing similarity between the query image and the embedded words for each category. By only using the category name, they neglect to make use of the rich context of additional information that language affords. The procedure gives no intermediate understanding of why a category is chosen, and furthermore provides no mechanism for adjusting the criteria used towards this decision. We present an alternative framework for classification with VLMs, which we call classification by description. We ask VLMs to check for descriptive features rather than broad categories: to find a tiger, look for its stripes; its claws; and more. By basing decisions on these descriptors, we can provide additional cues that encourage using the features we want to be used. In the process, we can get a clear idea of what features the model uses to construct its decision; it gains some level of inherent explainability. We query large language models (e.g., GPT-3) for these descriptors to obtain them in a scalable way. Extensive experiments show our framework has numerous advantages past interpretability. We show improvements in accuracy on ImageNet across distribution shifts; demonstrate the ability to adapt VLMs to recognize concepts unseen during training; and illustrate how descriptors can be edited to effectively mitigate bias compared to the baseline."
