rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1990,53,53,2006,"(α, k)-anonymity: an enhanced k-anonymity model for privacy preserving data publishing","R. C. Wong, Jiuyong Li, A. Fu, Ke Wang",Knowledge Discovery and Data Mining,2006-08-20,728,38,204.307,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,Privacy preservation is an important issue in the release of data for mining purposes.,high citation signal (728); influential citation signal (38),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1145/1150402.1150499,https://www.semanticscholar.org/paper/c4f0bb8795e57d9f14a7e229e98350a02c4cf074,,10.1145/1150402.1150499,,,16063524,Computer Science,,data mining,1,citations=728; influential=38; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"Privacy preservation is an important issue in the release of data for mining purposes. The k-anonymity model has been introduced for protecting individual identification. Recent studies show that a more sophisticated model is necessary to protect the association of individuals to sensitive information. In this paper, we propose an (α, k)-anonymity model to protect both identifications and relationships to sensitive information in data. We discuss the properties of (α, k)-anonymity model. We prove that the optimal (α, k)-anonymity problem is NP-hard. We first presentan optimal global-recoding method for the (α, k)-anonymity problem. Next we propose a local-recoding algorithm which is more scalable and result in less data distortion. The effectiveness and efficiency are shown by experiments. We also describe how the model can be extended to more general case."
1996,54,54,2006,"Energy-management system for a hybrid electric vehicle, using ultracapacitors and neural networks","J. Moreno, M. Ortuzar, J. Dixon",IEEE transactions on industrial electronics (1982. Print),2006-04-03,726,21,205.231,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Energy-management system for a hybrid electric vehicle, using ultracapacitors and neural networks within General AI Methods and Systems.",high citation signal (726); influential citation signal (21); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TIE.2006.870880,https://www.semanticscholar.org/paper/c126fe6c20661840dfb6cf4ab9c762dcf6fe4668,http://web.ing.puc.cl/~power/paperspdf/dixon/33.pdf,10.1109/TIE.2006.870880,,,11958290,Computer Science; Engineering,JournalArticle,neural networks,1,citations=726; influential=21; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
2001,55,55,2006,A bayesian network approach to traffic flow forecasting,"Shiliang Sun, Changshui Zhang, Guoqiang Yu",IEEE transactions on intelligent transportation systems (Print),2006-03-01,723,23,203.358,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions A bayesian network approach to traffic flow forecasting within Graph Learning, Recommendation, and Core Methods.",high citation signal (723); influential citation signal (23); recognized venue,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/TITS.2006.869623,https://www.semanticscholar.org/paper/dd945f37dd0e2cf5443605ad4047cf9ad774eb1e,,10.1109/TITS.2006.869623,,,206739450,Computer Science; Engineering,JournalArticle,bayesian networks,1,citations=723; influential=23; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2038,56,56,2006,High Performance Convolutional Neural Networks for Document Processing,"K. Chellapilla, Sidd Puri, P. Simard",,2006-10-23,703,41,203.576,General AI Methods and Systems,metadata-ranked,machine-learning,Positions High Performance Convolutional Neural Networks for Document Processing within General AI Methods and Systems.,high citation signal (703); influential citation signal (41),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/2cc157afda51873c30b195fff56e917b9c06b853,https://www.semanticscholar.org/paper/2cc157afda51873c30b195fff56e917b9c06b853,,,,,14936779,Computer Science,,neural networks,1,citations=703; influential=41; open PDF metadata; title AI matches=2; AI term matches=2,
2061,57,57,2006,Global exponential stability of generalized recurrent neural networks with discrete and distributed delays,"Yurong Liu, Zidong Wang, Xiaohui Liu",Neural Networks,2006-06-01,694,16,190.631,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Global exponential stability of generalized recurrent neural networks with discrete and distributed delays within General AI Methods and Systems.,high citation signal (694); influential citation signal (16); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.NEUNET.2005.03.015,https://www.semanticscholar.org/paper/5b61845548705a65a7d182e2ff7c36ff4374bab8,http://bura.brunel.ac.uk/bitstream/2438/4950/3/Fulltext.pdf,10.1016/J.NEUNET.2005.03.015,,16046098,44693659,Computer Science; Mathematics; Medicine,JournalArticle; Study,neural networks,1,citations=694; influential=16; open PDF metadata; title AI matches=2; AI term matches=2,
2070,58,58,2006,Characteristic-Based Clustering for Time Series Data,"Xiaozhe Wang, K. Smith‐Miles, Rob J Hyndman",Data mining and knowledge discovery,2006-11-01,688,24,193.84,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Characteristic-Based Clustering for Time Series Data within General AI Methods and Systems.,high citation signal (688); influential citation signal (24),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s10618-005-0039-x,https://www.semanticscholar.org/paper/14bb7043bf6b9f551638a1f4102cee4f149190ad,,10.1007/s10618-005-0039-x,,,483351,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=688; influential=24; open PDF metadata; title AI matches=1; AI term matches=2,
2072,59,59,2006,An Application of Reinforcement Learning to Aerobatic Helicopter Flight,"P. Abbeel, A. Coates, M. Quigley, A. Ng",Neural Information Processing Systems,2006-12-04,687,28,194.885,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions An Application of Reinforcement Learning to Aerobatic Helicopter Flight within Reinforcement Learning and Agents.,high citation signal (687); influential citation signal (28),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.7551/mitpress/7503.003.0006,https://www.semanticscholar.org/paper/0bfbdafdfbcc268860fe54ae4d8f08d487bcc762,,10.7551/mitpress/7503.003.0006,,,15279814,Computer Science; Engineering,JournalArticle; Conference,reinforcement learning,1,citations=687; influential=28; open PDF metadata; title AI matches=1; AI term matches=1,
2075,60,60,2006,"Pattern Recognition, Third Edition","S. Theodoridis, K. Koutroumbas",,2006-02-01,685,35,197.849,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Pattern Recognition, Third Edition within General AI Methods and Systems.",high citation signal (685); influential citation signal (35),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/8d58c204afa019200c844c039c731fea409d23ba,https://www.semanticscholar.org/paper/8d58c204afa019200c844c039c731fea409d23ba,,,,,60404024,Computer Science,,pattern recognition,1,citations=685; influential=35; open PDF metadata; title AI matches=1; AI term matches=1,
2080,61,61,2006,SVM Based Speaker Verification using a GMM Supervector Kernel and NAP Variability Compensation,"W. Campbell, D. Sturim, D. Reynolds, A. Solomonoff",2006 IEEE International Conference on Acoustics Speech and Signal Processing Proceedings,2006-05-14,682,86,210.106,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions SVM Based Speaker Verification using a GMM Supervector Kernel and NAP Variability Compensation within Graph Learning, Recommendation, and Core Methods.",high citation signal (682); influential citation signal (86),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/ICASSP.2006.1659966,https://www.semanticscholar.org/paper/a9bcb7ff4b1caf20f3c23adee5fa43d92074840d,,10.1109/ICASSP.2006.1659966,,,16861079,Computer Science,JournalArticle; Conference,support vector machines,1,citations=682; influential=86; open PDF metadata; title AI matches=1; AI term matches=1,
2086,62,62,2006,Computer vision based method for real-time fire and flame detection,"B. Töreyin, Y. Dedeoglu, U. Güdükbay, A. Çetin",Pattern Recognition Letters,,677,41,210.749,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Computer vision based method for real-time fire and flame detection within Vision and Multimodal Learning.,high citation signal (677); influential citation signal (41); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.patrec.2005.06.015,https://www.semanticscholar.org/paper/957934498e77402e20474b348454bd0fb3966028,http://repository.bilkent.edu.tr/bitstream/11693/23881/1/Computer%20vision%20based%20method%20for%20real-time%20fire%20and%20flame%20detection.pdf,10.1016/j.patrec.2005.06.015,,,36471601,Computer Science; Engineering,JournalArticle,computer vision,1,citations=677; influential=41; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2103,63,63,2006,"The Emotion Machine: Commonsense Thinking, Artificial Intelligence, and the Future of the Human Mind",M. Minsky,,,672,30,195.334,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions The Emotion Machine: Commonsense Thinking, Artificial Intelligence, and the Future of the Human Mind within General AI Methods and Systems.",high citation signal (672); influential citation signal (30),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.5860/choice.44-5688,https://www.semanticscholar.org/paper/8b2e9d7176144bcb9a0f1e3cf09fabf675085ed4,,10.5860/choice.44-5688,,,142587908,Computer Science; Philosophy; Psychology,,artificial intelligence,1,citations=672; influential=30; open PDF metadata; title AI matches=1; AI term matches=1,
2107,64,64,2006,Support Vector Machines in R,"Alexandros Karatzoglou, David Meyer, K. Hornik",,2006-04-06,670,38,200.483,General AI Methods and Systems,metadata-ranked,machine-learning,"Being among the most popular and efficient classification and regression methods currently available, implementations of support vector machines exist in almost every popular programming language.",high citation signal (670); influential citation signal (38); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.18637/JSS.V015.I09,https://www.semanticscholar.org/paper/1c0020ad0f0a6c7bed9fc395b292d9007e17d72f,https://doi.org/10.18637/jss.v015.i09,10.18637/JSS.V015.I09,,,60898467,Computer Science; Mathematics,,support vector machines,1,citations=670; influential=38; open PDF metadata; title AI matches=1; AI term matches=3,"Being among the most popular and efficient classification and regression methods currently available, implementations of support vector machines exist in almost every popular programming language. Currently four R packages contain SVM related software. The purpose of this paper is to present and compare these implementations."
2110,65,65,2006,"Nonoptimal Component Placement, but Short Processing Paths, due to Long-Distance Projections in Neural Systems","Marcus Kaiser, C. Hilgetag",PLoS Comput. Biol.,2006-06-08,667,35,204.264,Generative Models and Synthetic Media,benchmark/dataset,generative-ai,"It has been suggested that neural systems across several scales of organization show optimal component placement, in which any spatial rearrangement of the components would lead to an increase of total wiring.",high citation signal (667); influential citation signal (35); open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1371/journal.pcbi.0020095,https://www.semanticscholar.org/paper/04966eb3120fb19fc81881142056ff5450e4b7db,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.0020095&type=printable,10.1371/journal.pcbi.0020095,q-bio/0607034,16848638,8209527,Biology; Computer Science; Medicine; Physics,JournalArticle,neural networks,1,citations=667; influential=35; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,"It has been suggested that neural systems across several scales of organization show optimal component placement, in which any spatial rearrangement of the components would lead to an increase of total wiring. Using extensive connectivity datasets for diverse neural networks combined with spatial coordinates for network nodes, we applied an optimization algorithm to the network layouts, in order to search for wire-saving component rearrangements. We found that optimized component rearrangements could substantially reduce total wiring length in all tested neural networks. Specifically, total wiring among 95 primate (Macaque) cortical areas could be decreased by 32%, and wiring of neuronal networks in the nematode Caenorhabditis elegans could be reduced by 48% on the global level, and by 49% for neurons within frontal ganglia. Wiring length reductions were possible due to the existence of long-distance projections in neural networks. We explored the role of these projections by comparing the original networks with minimally rewired networks of the same size, which possessed only the shortest possible connections. In the minimally rewired networks, the number of processing steps along the shortest paths between components was significantly increased compared to the original networks. Additional benchmark comparisons also indicated that neural networks are more similar to network layouts that minimize the length of processing paths, rather than wiring length. These findings suggest that neural systems are not exclusively optimized for minimal global wiring, but for a variety of factors including the minimization of processing steps."
2119,66,66,2006,An Experimental Study on Pedestrian Classification,"S. Munder, D. Gavrila",IEEE Transactions on Pattern Analysis and Machine Intelligence,2006-11-01,662,54,216.032,General AI Methods and Systems,metadata-ranked,machine-learning,Positions An Experimental Study on Pedestrian Classification within General AI Methods and Systems.,high citation signal (662); influential citation signal (54); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TPAMI.2006.217,https://www.semanticscholar.org/paper/4ebbf3ec461f9b347937e4a5b993f12940558934,,10.1109/TPAMI.2006.217,,17063690,10769792,Computer Science; Medicine,JournalArticle; Study,computer vision; neural networks; support vector machines,3,citations=662; influential=54; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
2150,67,67,2006,Introduction to neural networks using MATLAB 6.0,"S. Sivanandam, S. Sumathi, S. Deepa",,,652,28,196.737,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Introduction to neural networks using MATLAB 6.0 within General AI Methods and Systems.,high citation signal (652); influential citation signal (28),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/5e16b42acf49052899047b13bd3668cdd16d4e92,https://www.semanticscholar.org/paper/5e16b42acf49052899047b13bd3668cdd16d4e92,,,,,60273182,Computer Science,,neural networks,1,citations=652; influential=28; open PDF metadata; title AI matches=2; AI term matches=2,
2159,68,68,2006,"Statistics : methods and applications : a comprehensive reference for science, industry, and data mining","Thomas Hill, P. Lewicki",,,646,48,203.877,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Statistics : methods and applications : a comprehensive reference for science, industry, and data mining within AI for Science, Healthcare, and Robotics.",high citation signal (646); influential citation signal (48),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://www.semanticscholar.org/paper/306d35707288caafb27e4c81d33eb83c0384f204,https://www.semanticscholar.org/paper/306d35707288caafb27e4c81d33eb83c0384f204,,,,,57344839,Computer Science; Mathematics,,data mining; machine learning; neural networks,3,citations=646; influential=48; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
2192,69,69,2006,Random projection-based multiplicative data perturbation for privacy preserving distributed data mining,"Kun Liu, H. Kargupta, Jessica Ryan",IEEE Transactions on Knowledge and Data Engineering,,629,38,213.096,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions Random projection-based multiplicative data perturbation for privacy preserving distributed data mining within Trustworthy, Explainable, and Responsible AI.",high citation signal (629); influential citation signal (38); recognized venue; open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/TKDE.2006.14,https://www.semanticscholar.org/paper/ba818e6955a4f0e031d71f8a234daa1049d3d9ce,http://www.cs.umbc.edu/~hillol/PUBS/Papers/tkde.pdf,10.1109/TKDE.2006.14,,,8250173,Computer Science; Mathematics,JournalArticle,data mining,1,citations=629; influential=38; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=2,
2204,70,70,2006,Policy Gradient Methods for Robotics,"Jan Peters, S. Schaal",2006 IEEE/RSJ International Conference on Intelligent Robots and Systems,2006-10-01,621,36,196.078,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning; ai4science,Positions Policy Gradient Methods for Robotics within Reinforcement Learning and Agents.,high citation signal (621); influential citation signal (36); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/IROS.2006.282564,https://www.semanticscholar.org/paper/b9dfc5c3ceac9b2b2b74505517a3a3efaa864859,http://www-clmc.usc.edu/publications/P/peters-IROS2006.pdf,10.1109/IROS.2006.282564,,,613022,Computer Science; Engineering,JournalArticle; Conference; Review,reinforcement learning,1,citations=621; influential=36; open PDF metadata; title AI matches=1; AI term matches=1,
2225,71,71,2006,A Hierarchical Bayesian Language Model Based On Pitman-Yor Processes,Y. Teh,Annual Meeting of the Association for Computational Linguistics,2006-07-17,610,91,208.437,Foundation Models and Large Language Models,metadata-ranked,foundation-models; nlp,We propose a new hierarchical Bayesian n-gram model of natural languages.,high citation signal (610); influential citation signal (91); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.3115/1220175.1220299,https://www.semanticscholar.org/paper/6bf6c77b895069239ef7a180aee5332ed7b40c79,https://dl.acm.org/doi/pdf/10.3115/1220175.1220299,10.3115/1220175.1220299,,,1541597,Computer Science; Mathematics,JournalArticle; Conference,natural language processing,1,citations=610; influential=91; open PDF metadata; title AI matches=1; AI term matches=1,"We propose a new hierarchical Bayesian n-gram model of natural languages. Our model makes use of a generalization of the commonly used Dirichlet distributions called Pitman-Yor processes which produce power-law distributions more closely resembling those in natural languages. We show that an approximation to the hierarchical Pitman-Yor language model recovers the exact formulation of interpolated Kneser-Ney, one of the best smoothing methods for n-gram language models. Experiments verify that our model gives cross entropy results superior to interpolated Kneser-Ney and comparable to modified Kneser-Ney."
2226,72,72,2006,"Anatomy of a decision: striato-orbitofrontal interactions in reinforcement learning, decision making, and reversal.","M. Frank, E. Claus",Psychology Review,2006-04-01,610,56,208.735,Reinforcement Learning and Agents,survey/review; reinforcement-learning,reinforcement-learning,"Positions Anatomy of a decision: striato-orbitofrontal interactions in reinforcement learning, decision making, and reversal. within Reinforcement Learning and Agents.",high citation signal (610); influential citation signal (56); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1037/0033-295X.113.2.300,https://www.semanticscholar.org/paper/d5cc152a8ab42d5a54ccc522b68479ee56d93b53,http://ski.cog.brown.edu/papers/FrankClaus06.pdf,10.1037/0033-295X.113.2.300,,16637763,8772168,Biology; Medicine; Psychology,Review; JournalArticle,neural networks; reinforcement learning,2,citations=610; influential=56; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2227,73,73,2006,Component selection and smoothing in multivariate nonparametric regression,"Yi Lin, Hao Helen Zhang",,2006-10-01,609,87,206.779,General AI Methods and Systems,metadata-ranked,machine-learning,"We propose a new method for model selection and model fitting in multivariate nonparametric regression models, in the framework of smoothing spline ANOVA.",high citation signal (609); influential citation signal (87); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1214/009053606000000722,https://www.semanticscholar.org/paper/5a2fec932b07906da51e81a60d429f7ed18a0cda,https://projecteuclid.org/journals/annals-of-statistics/volume-34/issue-5/Component-selection-and-smoothing-in-multivariate-nonparametric-regression/10.1214/009053606000000722.pdf,10.1214/009053606000000722,math/0702659,,14225683,Mathematics,,machine learning,1,citations=609; influential=87; open PDF metadata; AI term matches=2,"We propose a new method for model selection and model fitting in multivariate nonparametric regression models, in the framework of smoothing spline ANOVA. The ""COSSO"" is a method of regularization with the penalty functional being the sum of component norms, instead of the squared norm employed in the traditional smoothing spline method. The COSSO provides a unified framework for several recent proposals for model selection in linear models and smoothing spline ANOVA models. Theoretical properties, such as the existence and the rate of convergence of the COSSO estimator, are studied. In the special case of a tensor product design with periodic functions, a detailed analysis reveals that the COSSO does model selection by applying a novel soft thresholding type operation to the function components. We give an equivalent formulation of the COSSO estimator which leads naturally to an iterative algorithm. We compare the COSSO with MARS, a popular method that builds functional ANOVA models, in simulations and real examples. The COSSO method can be extended to classification problems and we compare its performance with those of a number of machine learning algorithms on real datasets. The COSSO gives very competitive performance in these studies."
2237,74,74,2006,Classification of magnetic resonance brain images using wavelets as input to support vector machine and neural network,"S. Chaplot, L. Patnaik, N. Jagannathan",Biomedical Signal Processing and Control,,606,49,207.756,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; reinforcement-learning; ai4science,"Positions Classification of magnetic resonance brain images using wavelets as input to support vector machine and neural network within AI for Science, Healthcare, and Robotics.",high citation signal (606); influential citation signal (49),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.bspc.2006.05.002,https://www.semanticscholar.org/paper/cce66b0c73d4be34c4de07a7f899d3f750863971,,10.1016/j.bspc.2006.05.002,,,11040998,Computer Science; Medicine,JournalArticle,neural networks; support vector machines,2,citations=606; influential=49; open PDF metadata; title AI matches=3; AI term matches=3; query hits=2,
2250,75,75,2006,Complex-Valued Neural Networks,A. Hirose,Studies in Computational Intelligence,,603,16,187.544,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Complex-Valued Neural Networks within General AI Methods and Systems.,high citation signal (603); influential citation signal (16),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-27632-3,https://www.semanticscholar.org/paper/4c749c3edc78a2668a4285663bff5329a8c195d8,,10.1007/978-3-642-27632-3,,,20849404,Computer Science; Mathematics,,neural networks,1,citations=603; influential=16; open PDF metadata; title AI matches=2; AI term matches=2,
2251,76,76,2006,Blind Haze Separation,"S. Shwartz, Einav Namer, Y. Schechner",Computer Vision and Pattern Recognition,2006-06-17,603,7,182.991,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Blind Haze Separation within Vision and Multimodal Learning.,high citation signal (603); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2006.71,https://www.semanticscholar.org/paper/1f59f40be27ea17b40d5d54367624e89fc3b6659,,10.1109/CVPR.2006.71,,,15833852,Computer Science; Engineering; Environmental Science; Physics,JournalArticle; Conference,computer vision,1,citations=603; influential=7; recognized venue; open PDF metadata; AI term matches=2,
2255,77,77,2006,A Novel Transductive SVM for Semisupervised Classification of Remote-Sensing Images,"L. Bruzzone, M. Chi, M. Marconcini",IEEE Transactions on Geoscience and Remote Sensing,2006-10-30,601,32,208.757,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions A Novel Transductive SVM for Semisupervised Classification of Remote-Sensing Images within Vision and Multimodal Learning.,high citation signal (601); influential citation signal (32); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TGRS.2006.877950,https://www.semanticscholar.org/paper/3e32b4775f3aeff0e1eaf37cc46771376a0c8d08,,10.1109/TGRS.2006.877950,,,8714672,Computer Science; Environmental Science,JournalArticle,machine learning; support vector machines,2,citations=601; influential=32; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
2256,78,78,2006,Support vector machines for speaker and language recognition,"W. Campbell, J. Campbell, D. Reynolds, E. Singer, P. Torres-Carrasquillo",Computer Speech and Language,2006-04-01,600,69,206.248,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support vector machines for speaker and language recognition within General AI Methods and Systems.,high citation signal (600); influential citation signal (69),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.csl.2005.06.003,https://www.semanticscholar.org/paper/30eb6b47b4774fff7d1999b1059148800de30cfd,,10.1016/j.csl.2005.06.003,,,11122632,Computer Science; Linguistics,JournalArticle,pattern recognition; support vector machines,2,citations=600; influential=69; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2261,79,79,2006,Data Mining: A Preprocessing Engine,"Luai A. Al Shalabi, Z. Shaaban, Basel Kasasbeh",,2006-09-30,599,10,179.303,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,This study is emphasized on different types of normalization.,high citation signal (599); influential citation signal (10); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.3844/JCSSP.2006.735.739,https://www.semanticscholar.org/paper/8766ea561ba91e7ff7b581882a87ed608f585b6e,http://thescipub.com/pdf/10.3844/jcssp.2006.735.739,10.3844/JCSSP.2006.735.739,,,18884568,Computer Science,,data mining,1,citations=599; influential=10; open PDF metadata; title AI matches=1; AI term matches=2,"This study is emphasized on different types of normalization. Each of which was tested against the ID3 methodology using the HSV data set. Number of leaf nodes, accuracy and tree growing time are three factors that were taken into account. Comparisons between different learning methods were accomplished as they were applied to each normalization method. A new matrix was designed to check for the best normalization method based on the factors and their priorities. Recommendations were concluded."
