rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1564,29,29,2003,A comparison,Andrea Ulitsky,,,1063,87,221.018,General AI Methods and Systems,metadata-ranked,machine-learning,A NUMBER O F NEURAL NET models have been developed to solve knowledge and recognition problems in reasonable time.,"high citation signal (1,063); influential citation signal (87)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.17918/00005131,https://www.semanticscholar.org/paper/555a0b42d6dff2019d1c212951cd198f4217f533,,,10.17918/00005131,,,13502293,Computer Science,,machine learning; neural networks,2,citations=1063; influential=87; open PDF metadata; AI term matches=2; query hits=2,"A NUMBER O F NEURAL NET models have been developed to solve knowledge and recognition problems in reasonable time. Researchers also have begun to investigate massively parallel architectures to overcome the problems of conventional symbolic computation. Although parallel processors offer attractive mechanisms for building large artificial neural networks, most models use simulators on conventional single-processor machines. Many working groups have developed their own simulation packages, providing flexible and standardized tools for designing and testing networks, including mechanisms for creating and connecting cells and for defining respective learning rules, activation functions, and output functions. Libraries are also available for facilitating network updating, and graphical interfaces describe intermediate activations and allow user interaction. Although a number of simulators offer similar functionality, there is a lack of data on publicly and commercially available network software. So we decided to test five artificial neural net simulators that are free of charge, run on Sun Sparcstations under X Windows, and are available by anonymous FTP via the Internet:"
1565,30,30,2003,Topological Indices and Related Descriptors in QSAR and QSPR,"J. Devillers, A. Balaban",,,1063,23,207.828,"AI for Science, Healthcare, and Robotics",survey/review; transformer; ai4science,ai4science,There are several different broad approaches to making correlations between chemical structure and some desired property or bioactivity (either of which is here spoken of simply as the “activity”).,"high citation signal (1,063); influential citation signal (23)","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://www.semanticscholar.org/paper/3d0e01922b2bf5ef53b8e7fc0885ab1f80a1d945,https://www.semanticscholar.org/paper/3d0e01922b2bf5ef53b8e7fc0885ab1f80a1d945,,,,,,118050894,Chemistry; Computer Science,Review,graph neural networks; neural networks,2,citations=1063; influential=23; survey/benchmark signal; open PDF metadata; AI term matches=2; query hits=2,"There are several different broad approaches to making correlations between chemical structure and some desired property or bioactivity (either of which is here spoken of simply as the “activity”). The relevance of such approaches to quantitative-structure -activity-relationships (QSAR) has now achieved widespread use, perhaps most especially in evaluating bioactivities (e.g., for drug development). One general approach to QSAR seeks to correlate a desired activity with another reference property (e.g., the octanol -water partition coefficient) which is more easily measured; a second general approach seeks to correlate a desired activity to quantum-chemically computed descriptors; and a third general approach seeks to correlate a desired activity with various “topological indices” (which in the mathematical graph-theory literature are usually referred to as “graph invariants”). Especially the first two approaches seem often to have been imagined to associate to a surmised mechanism giving rise to the desired activity, though for bioactivities mechanistic details are in practice often wanting. The present book is dedicated to the third sometimes somewhat controversial but now increasingly successful topological-index approach sindeed the book is focused not only on QSAR but also on quantitative structureproperty relations (QSPR) for other properties. The book consists of 17 chapters by several different leading practitioners in the field. There is a rational plan, with evident coordination between chapters, sometimes engendered by the participation of one of the editors. These chapters might be somewhat approximately divided into four categories: the first consisting of two or three introductory chapters; the second category consisting of six or so chapters presenting a diversity of topological indices; the third consisting of five or so chapters using particular chemical philosophies for the selection of the topological indices to be used; and the fourth consisting of three chapters attending to a few further computational problems and related strategies. The first introductory category includes chapters by Devillers, by Balaban and O. Ivanciuc, and by O. Ivanciuc and Balaban (though the last of these chapters could be included in the next category). Devillers gives some general history of QSAR relating to the other broad approaches not detailed in the present book and makes some related philosophical remarks. Balaban and Ivanciuc present a history focusing on the introductions of various topological indices. The third of these chapters presents a general review of chemical graph-theoretic rudiments, with nice illustrative examples. Multilinear regression analysis is a presumed prerequisite throughout the present book (much as it is also similarly utilized for other broad QSAR approaches outside the scope of the present book). The second set of chapters presenting a great variety of graph invariants includes chapters by O. Ivanciuc, T. Ivanciuc, and Balaban, by O. and T. Ivanciuc, by S. Nikolic ́, N. Trinajstić, and Z. Mihalić, by L. H. Hall and L. B. Kier, and by D. Bonchev (though the last chapter could be placed in the next category instead). Here the graph invariants may often be viewed as obtained in some manner from various graphtheoretic matrices, such as the adjacency, Laplacian, shortest-path distance, Szeged, path, or detour matrices as well as matrices derived therefrom by inverting the elements or “complementing” them or raising them to a power. Particularly in the first chapter of the present set of chapters, attention is directed to the incorporation of heteroatom and bond-weighting aspects of molecular graphs into the design of the topological indices, though such considerations appear in passing in other chapters of this set too, and in the subsequent categories of chapters such considerations are generally explicitly developed or already presumed. The third set of more tightly application-focused chapters are by E. Estrada, by Kier and Hall, by Hall and Kier, by S. C. Basak, by Devillers, and by J. E. Dubois, J. P. Doucet, A. Panaye, and B. T. Fan (though here the first two of these chapters could also be placed in the previous category). Often the topological indices in a chapter here become much restricted in comparison with the possibilities enunciated in the previous set of chapters, but the oft-major point then is that the topological indices are rationally selected within the chemical philosophical approach of the authors. For instance, Kier and Hall focus on their set of “kappa” indices for encoding global shape and flexibility information and their “electrotopological” indices for encoding mean local structural information (including electronegativity characteristics for the various atoms). And Dubois et al . focus on their ordering of substructural features to describe activities which are viewable to be determined by a local region as perturbed by the surrounding environment within the molecule. Basak also describes a method of average neighborhood analysis, using information-theory-related graph invariants. The fourth and final category of chapters concerned with miscellaneous additional problems and related computational strategies are by Basak, B. D. Gute, and G. D. Grunwald, by O. Ivanciuc, and by O. Ivanciuc and Devillers. The chapter by Basak incorporates a variety of extra-graph-theoretic (quantum-chemical or property) information in fitting for an activity. (There are a couple of other earlier chapters which also mention in passing the idea that various pieces of geometric information can be incorporated in indices otherwise resembling standard purely graph-theoretic topological indices.) The chapter by Ivanciuc concerns the use of neural networks to aid in identifying (especially nonlinear) correlations between activity and topological indices. The final chapter is an overview mentioning several available software packages. Overall this∼800-page book provides a reasonably comprehensive and fair presentation of the current field of use of topological indices for QSAR and QSPR. Throughout the book (in virtually every chapter) a variety of illustrative examples are developed, and resultant fits are noted. The book is certainly of value for anyone interested in QSAR and QSPR, regardless of whether the researcher is a practitioner of the topological-index approach or of one of the other oft-used approaches to predict activities. D. J. Klein Texas A&M Uni Versity/Gal Veston"
1595,31,31,2003,1-norm Support Vector Machines,"Ji Zhu, Saharon Rosset, T. Hastie, R. Tibshirani",Neural Information Processing Systems,2003-12-09,1024,111,222.573,General AI Methods and Systems,metadata-ranked,machine-learning,Positions 1-norm Support Vector Machines within General AI Methods and Systems.,"high citation signal (1,024); influential citation signal (111)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/e5a3b6c3a0f55976b70aeb5ead058891bfbee097,https://www.semanticscholar.org/paper/e5a3b6c3a0f55976b70aeb5ead058891bfbee097,,,,,,15379424,Computer Science; Mathematics,JournalArticle; Conference,support vector machines,1,citations=1024; influential=111; open PDF metadata; title AI matches=1; AI term matches=1,
1601,32,32,2003,Support vector machine with adaptive parameters in financial time series forecasting,"Lijuan Cao, F. Tay",IEEE Trans. Neural Networks,2003-11-01,1014,52,217.882,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support vector machine with adaptive parameters in financial time series forecasting within General AI Methods and Systems.,"high citation signal (1,014); influential citation signal (52); open-access PDF metadata","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/tnn.2003.820556,https://www.semanticscholar.org/paper/a244c47a1d4a8c2894b22807df8c7eec16cc110a,,,10.1109/TNN.2003.820556,,18244595,18315563,Business; Computer Science; Medicine,JournalArticle,machine learning; neural networks; pattern recognition; support vector machines,4,citations=1014; influential=52; open PDF metadata; title AI matches=1; AI term matches=3; query hits=4,
1614,33,33,2003,CPAR: Classification based on Predictive Association Rules,"Xiaoxin Yin, Jiawei Han",SDM,,999,147,225.932,General AI Methods and Systems,metadata-ranked,machine-learning,Positions CPAR: Classification based on Predictive Association Rules within General AI Methods and Systems.,high citation signal (999); influential citation signal (147); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1137/1.9781611972733.40,https://www.semanticscholar.org/paper/c1453c1dda5764d98c089282a0d61bfe283d2b50,,,10.1137/1.9781611972733.40,,,2762813,Computer Science,JournalArticle; Conference,data mining,1,citations=999; influential=147; open PDF metadata; title AI matches=1; AI term matches=1,
1624,34,34,2003,Classification of Model Transformation Approaches,"K. Czarnecki, Simon Helsen",,,987,66,214.571,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Classification of Model Transformation Approaches within General AI Methods and Systems.,high citation signal (987); influential citation signal (66),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/9a2351565d5bade28bab760b00f95c26a8f070f1,https://www.semanticscholar.org/paper/9a2351565d5bade28bab760b00f95c26a8f070f1,,,,,,17970101,Computer Science,,foundation models,1,citations=987; influential=66; open PDF metadata; title AI matches=1; AI term matches=1,
1641,35,35,2003,Empirical Analysis of Detection Cascades of Boosted Classifiers for Rapid Object Detection,"R. Lienhart, A. Kuranov, Vadim Pisarevsky",DAGM-Symposium,2003-09-10,973,71,215.264,Vision and Multimodal Learning,metadata-ranked,vision,Positions Empirical Analysis of Detection Cascades of Boosted Classifiers for Rapid Object Detection within Vision and Multimodal Learning.,high citation signal (973); influential citation signal (71); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/978-3-540-45243-0_39,https://www.semanticscholar.org/paper/67c63f6b3eeb0b619d6306fcf1c4b144710f79b0,,,10.1007/978-3-540-45243-0_39,,,8862236,Computer Science,JournalArticle,computer vision,1,citations=973; influential=71; open PDF metadata; title AI matches=1; AI term matches=1,
1642,36,36,2003,Limiting privacy breaches in privacy preserving data mining,"A. Evfimievski, J. Gehrke, R. Srikant",ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,2003-06-09,970,76,222.136,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions Limiting privacy breaches in privacy preserving data mining within Trustworthy, Explainable, and Responsible AI.",high citation signal (970); influential citation signal (76); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1145/773153.773174,https://www.semanticscholar.org/paper/03b01daccd140e7d65358f31f8c4472d18573a5a,http://www.cs.cornell.edu/johannes/papers/2003/pods03-privacy.pdf,,10.1145/773153.773174,,,2379506,Computer Science,Book; JournalArticle; Conference,data mining,1,citations=970; influential=76; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=2,
1645,37,37,2003,Efficient and robust feature extraction by maximum margin criterion,"Jun Liu, Songcan Chen, Xiaoyang Tan, Daoqiang Zhang",IEEE Transactions on Neural Networks,2003-12-09,968,128,236.315,Foundation Models and Large Language Models,trustworthy-ai,machine-learning; trustworthy-ai,"In pattern recognition, feature extraction techniques are widely employed to reduce the dimensionality of data and to enhance the discriminatory information.",high citation signal (968); influential citation signal (128); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/tnn.2005.860852,https://www.semanticscholar.org/paper/397556b032146ba3fa124d4014fe5cacae232c9b,http://www.cs.ucr.edu/~hli/paper/hli03mmc.pdf,,10.1109/TNN.2005.860852,,16526484,369426,Computer Science; Mathematics; Medicine,JournalArticle,pattern recognition,1,citations=968; influential=128; recognized venue; translation/trustworthiness signal; open PDF metadata; AI term matches=3,"In pattern recognition, feature extraction techniques are widely employed to reduce the dimensionality of data and to enhance the discriminatory information. Principal component analysis (PCA) and linear discriminant analysis (LDA) are the two most popular linear dimensionality reduction methods. However, PCA is not very effective for the extraction of the most discriminant features, and LDA is not stable due to the small sample size problem . In this paper, we propose some new (linear and nonlinear) feature extractors based on maximum margin criterion (MMC). Geometrically, feature extractors based on MMC maximize the (average) margin between classes after dimensionality reduction. It is shown that MMC can represent class separability better than PCA. As a connection to LDA, we may also derive LDA from MMC by incorporating some constraints. By using some other constraints, we establish a new linear feature extractor that does not suffer from the small sample size problem, which is known to cause serious stability problems for LDA. The kernelized (nonlinear) counterpart of this linear feature extractor is also established in the paper. Our extensive experiments demonstrate that the new feature extractors are effective, stable, and efficient."
1661,38,38,2003,Novelty detection: a review - part 2: : neural network based approaches,"Markos Markou, Sameer Singh",Signal Processing,2003-12-01,948,28,208.961,General AI Methods and Systems,survey/review,machine-learning,Positions Novelty detection: a review - part 2: : neural network based approaches within General AI Methods and Systems.,high citation signal (948); influential citation signal (28),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.sigpro.2003.07.019,https://www.semanticscholar.org/paper/ba10c37a6a24276f5e67a22a71d0d511c01cf5e1,,,10.1016/j.sigpro.2003.07.019,,,6604929,Computer Science,JournalArticle; Review,machine learning; neural networks,2,citations=948; influential=28; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1687,39,39,2003,Statistical behavior and consistency of classification methods based on convex risk minimization,Tong Zhang,,2003-02-01,927,136,223.206,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Statistical behavior and consistency of classification methods based on convex risk minimization within General AI Methods and Systems.,high citation signal (927); influential citation signal (136); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1214/aos/1079120130,https://www.semanticscholar.org/paper/7678da8b2eb70a5383f203d948564d8f48c0c62a,,,10.1214/AOS/1079120130,,,15514452,Computer Science; Mathematics,,support vector machines,1,citations=927; influential=136; open PDF metadata; title AI matches=1; AI term matches=1,
1688,40,40,2003,Facial expression recognition from video sequences: temporal and static modeling,"I. Cohen, N. Sebe, A. Garg, Lawrence S. Chen, Thomas S. Huang",Computer Vision and Image Understanding,2003-07-01,927,46,208.229,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,The most expressive way humans display emotions is through facial expressions.,high citation signal (927); influential citation signal (46); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/s1077-3142(03)00081-x,https://www.semanticscholar.org/paper/1f1970df3155799ae35fc47e71c3047198f532d9,,,10.1016/S1077-3142(03)00081-X,,,8693566,Computer Science,JournalArticle,bayesian networks,1,citations=927; influential=46; open PDF metadata; AI term matches=3,"The most expressive way humans display emotions is through facial expressions. In this work we report on several advances we have made in building a system for classification of facial expressions from continuous video input. We introduce and test different Bayesian network classifiers for classifying expressions from video, focusing on changes in distribution assumptions, and feature dependency structures. In particular we use Naive-Bayes classifiers and change the distribution from Gaussian to Cauchy, and use Gaussian Tree-Augmented Naive Bayes (TAN) classifiers to learn the dependencies among different facial motion features. We also introduce a facial expression recognition from live video input using temporal cues. We exploit the existing methods and propose a new architecture of hidden Markov models (HMMs) for automatically segmenting and recognizing human facial expression from video sequences. The architecture performs both segmentation and recognition of the facial expressions automatically using a multi-level architecture composed of an HMM layer and a Markov model layer. We explore both person-dependent and person-independent recognition of expressions and compare the different methods."
1705,41,41,2003,Link-Based Classification,"Qing Lu, L. Getoor",Encyclopedia of Machine Learning and Data Mining,2003-08-21,916,124,235.661,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Link-Based Classification within General AI Methods and Systems.,high citation signal (916); influential citation signal (124); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-1-4899-7687-1_100268,https://www.semanticscholar.org/paper/784220a5a2ad452282f8af006a6cb5715d54d0ed,,,10.1007/978-1-4899-7687-1_100268,,,431427,Computer Science,JournalArticle,data mining; machine learning,2,citations=916; influential=124; recognized venue; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,
1800,42,42,2003,Predicting hepatitis B virus–positive metastatic hepatocellular carcinomas using gene expression profiling and supervised machine learning,"Q. Ye, L. Qin, M. Forgues, P. He, J. Kim, A. Peng, R. Simon, Yan Li, et al.",Nature Medicine,2003-03-17,843,21,205.514,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Predicting hepatitis B virus–positive metastatic hepatocellular carcinomas using gene expression profiling and supervised machine learning within General AI Methods and Systems.,high citation signal (843); influential citation signal (21); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/nm843,https://www.semanticscholar.org/paper/0f8ef4fc563af85744cf6214925a0fbf51edc2a7,,,10.1038/nm843,,12640447,543668,Computer Science; Medicine,JournalArticle; Study,machine learning,1,citations=843; influential=21; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1803,43,43,2003,DATA MINING TECHNIQUES,"Mohammed J. Zaki, L. Wong",,,840,38,203.451,General AI Methods and Systems,metadata-ranked,machine-learning,Positions DATA MINING TECHNIQUES within General AI Methods and Systems.,high citation signal (840); influential citation signal (38),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1142/9789812794840_0004,https://www.semanticscholar.org/paper/b90c71737e063b9580ff57d136215c4101194618,,,10.1142/9789812794840_0004,,,14214684,Computer Science,Review,data mining,1,citations=840; influential=38; open PDF metadata; title AI matches=1; AI term matches=1,
1822,44,44,2003,Privacy-preserving k-means clustering over vertically partitioned data,"Jaideep Vaidya, Chris Clifton",Knowledge Discovery and Data Mining,2003-08-24,828,42,211.502,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions Privacy-preserving k-means clustering over vertically partitioned data within Trustworthy, Explainable, and Responsible AI.",high citation signal (828); influential citation signal (42); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1145/956750.956776,https://www.semanticscholar.org/paper/3e7f8e82a9ee7632b4ae775603a727afb7259f1c,http://www.cerias.purdue.edu/ssl/techreports-ssl/2003-47-report.pdf,,10.1145/956750.956776,,,10262915,Computer Science,JournalArticle,data mining,1,citations=828; influential=42; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=3,
1830,45,45,2003,Classification and feature extraction for remote sensing images from urban areas based on morphological transformations,"J. Benediktsson, M. Pesaresi, Kolbeinn Amason",IEEE Transactions on Geoscience and Remote Sensing,2003-09-15,822,36,212.238,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions Classification and feature extraction for remote sensing images from urban areas based on morphological transformations within Vision and Multimodal Learning.,high citation signal (822); influential citation signal (36); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/tgrs.2003.814625,https://www.semanticscholar.org/paper/ed4f21d6fd4ea0cd2decba6f126cf05e9d7c1326,,,10.1109/TGRS.2003.814625,,,15049946,Computer Science; Engineering; Environmental Science,JournalArticle,neural networks,1,citations=822; influential=36; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1832,46,46,2003,"Astrolabe: A robust and scalable technology for distributed system monitoring, management, and data mining","R. V. Renesse, K. Birman, W. Vogels",TOCS,2003-05-01,821,51,209.976,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions Astrolabe: A robust and scalable technology for distributed system monitoring, management, and data mining within Trustworthy, Explainable, and Responsible AI.",high citation signal (821); influential citation signal (51),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1145/762483.762485,https://www.semanticscholar.org/paper/4ac2dedd15fa7f6ec6110ad2c0e3d85e2e0c5f4d,,,10.1145/762483.762485,,,6204358,Computer Science; Engineering,JournalArticle,data mining,1,citations=821; influential=51; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
1833,47,47,2003,Learning capability and storage capacity of two-hidden-layer feedforward networks,G. Huang,IEEE Trans. Neural Networks,2003-03-01,820,38,201.921,Foundation Models and Large Language Models,metadata-ranked,foundation-models,Positions Learning capability and storage capacity of two-hidden-layer feedforward networks within Foundation Models and Large Language Models.,high citation signal (820); influential citation signal (38),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/tnn.2003.809401,https://www.semanticscholar.org/paper/064f1e85984b207c1eb3c53ac8b68037089b7a0b,,,10.1109/TNN.2003.809401,,18238011,9158822,Computer Science; Medicine,JournalArticle,neural networks,1,citations=820; influential=38; open PDF metadata; AI term matches=2,
1848,48,48,2003,The support vector machine under test,"David Meyer, F. Leisch, K. Hornik",Neurocomputing,2003-09-01,811,34,201.164,General AI Methods and Systems,metadata-ranked,machine-learning,Positions The support vector machine under test within General AI Methods and Systems.,high citation signal (811); influential citation signal (34),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/s0925-2312(03)00431-4,https://www.semanticscholar.org/paper/cfe2f6989505a98e81943aaf3a70151ebad0d471,,,10.1016/S0925-2312(03)00431-4,,,26581201,Computer Science; Mathematics,JournalArticle,support vector machines,1,citations=811; influential=34; open PDF metadata; title AI matches=1; AI term matches=1,
1871,49,49,2003,On the privacy preserving properties of random data perturbation techniques,"H. Kargupta, Souptik Datta, Qi Wang, K. Sivakumar",Third IEEE International Conference on Data Mining,2003-11-19,791,37,205.767,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions On the privacy preserving properties of random data perturbation techniques within Trustworthy, Explainable, and Responsible AI.",high citation signal (791); influential citation signal (37),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/icdm.2003.1250908,https://www.semanticscholar.org/paper/baef0d749f6b2537bccc0cc380641a50e1ac6081,,,10.1109/ICDM.2003.1250908,,,1135802,Computer Science; Mathematics,JournalArticle; Conference,data mining,1,citations=791; influential=37; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,
1881,50,50,2003,ARTIFICIAL NEURAL NETWORK BASED FAULT DIAGNOSTICS OF ROLLING ELEMENT BEARINGS USING TIME-DOMAIN FEATURES,"B. Samanta, K. R. Al-Balushi",,2003-03-01,784,16,190.31,General AI Methods and Systems,metadata-ranked,machine-learning,Positions ARTIFICIAL NEURAL NETWORK BASED FAULT DIAGNOSTICS OF ROLLING ELEMENT BEARINGS USING TIME-DOMAIN FEATURES within General AI Methods and Systems.,high citation signal (784); influential citation signal (16),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1006/mssp.2001.1462,https://www.semanticscholar.org/paper/3a56e0e4943434e22477487c604942f14bcc5347,,,10.1006/MSSP.2001.1462,,,120886118,Computer Science; Engineering,,neural networks,1,citations=784; influential=16; open PDF metadata; title AI matches=1; AI term matches=1,
1894,51,51,2003,Exploring artificial intelligence in the new millennium,"G. Lakemeyer, Bernhard Nebel",,,778,33,201.845,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Exploring artificial intelligence in the new millennium within General AI Methods and Systems.,high citation signal (778); influential citation signal (33),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/329ea533c0834195fc43f0d7c523c5ac7b0b0001,https://www.semanticscholar.org/paper/329ea533c0834195fc43f0d7c523c5ac7b0b0001,,,,,,58737134,Computer Science,Review,artificial intelligence; data mining,2,citations=778; influential=33; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1910,52,52,2003,Sentiment analyzer: extracting sentiments about a given topic using natural language processing techniques,"Jeonghee Yi, Tetsuya Nasukawa, Razvan C. Bunescu, W. Niblack",Third IEEE International Conference on Data Mining,2003-11-19,769,28,198.363,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Positions Sentiment analyzer: extracting sentiments about a given topic using natural language processing techniques within Natural Language Processing and Knowledge.,high citation signal (769); influential citation signal (28),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1109/icdm.2003.1250949,https://www.semanticscholar.org/paper/310b72fbc3d384ca88ca994b33476b8a2be2e27f,,,10.1109/ICDM.2003.1250949,,,908212,Computer Science,JournalArticle; Conference; Review,natural language processing,1,citations=769; influential=28; open PDF metadata; title AI matches=1; AI term matches=2,
