candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
137,2005,On global asymptotic stability of neural networks with discrete and distributed delays,"Zidong Wang, Yurong Liu, Xiaohui Liu",,2005-10-03,426,8,171.01,General AI Methods and Systems,metadata-ranked,machine-learning,Positions On global asymptotic stability of neural networks with discrete and distributed delays within General AI Methods and Systems.,high citation signal (426); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.PHYSLETA.2005.07.025,https://www.semanticscholar.org/paper/c098cbaf6e527fff6d3a39d35ebbd50eb965d50a,http://bura.brunel.ac.uk/bitstream/2438/4951/4/Fulltext.pdf,10.1016/J.PHYSLETA.2005.07.025,,,120817684,Computer Science; Mathematics; Physics,,neural networks,1,citations=426; influential=8; open PDF metadata; title AI matches=2; AI term matches=2,
138,2005,Application of SVM and ANN for intrusion detection,"Wun-Hwa Chen, Sheng-Hsun Hsu, H. Shen",Computers & Operations Research,2005-10-01,421,21,183.265,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Application of SVM and ANN for intrusion detection within General AI Methods and Systems.,high citation signal (421); influential citation signal (21); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.cor.2004.03.019,https://www.semanticscholar.org/paper/b06092bae394b8877e0f0dfdc1c12a451e5c1377,http://ntur.lib.ntu.edu.tw/bitstream/246246/84619/1/8.pdf,10.1016/j.cor.2004.03.019,,,14311498,Computer Science,JournalArticle,data mining; neural networks; support vector machines,3,citations=421; influential=21; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
139,2005,A discrete-time Bayesian network reliability modeling and analysis framework,"H. Boudali, J. Dugan",Reliability Engineering & System Safety,2005-03-01,414,24,184.686,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions A discrete-time Bayesian network reliability modeling and analysis framework within Trustworthy, Explainable, and Responsible AI.",high citation signal (414); influential citation signal (24),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1016/j.ress.2004.06.004,https://www.semanticscholar.org/paper/16fb50c72500096400d1a781d84fd98103c39d95,,10.1016/j.ress.2004.06.004,,,14736457,Computer Science; Engineering,JournalArticle,bayesian networks,1,citations=414; influential=24; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
140,2005,A two-stage hybrid credit scoring model using artificial neural networks and multivariate adaptive regression splines,"Tian-Shyug Lee, I-Fei Chen",Expert systems with applications,2005-05-01,413,21,182.844,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A two-stage hybrid credit scoring model using artificial neural networks and multivariate adaptive regression splines within General AI Methods and Systems.,high citation signal (413); influential citation signal (21),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2004.12.031,https://www.semanticscholar.org/paper/45539f44424577819d351611cd89e4c0f6c1fbad,,10.1016/j.eswa.2004.12.031,,,1441710,Business; Computer Science,JournalArticle,neural networks,1,citations=413; influential=21; open PDF metadata; title AI matches=2; AI term matches=2,
141,2005,Natural language processing,G. Chowdhury,Annual Review of Information Science and Technology,2005-01-31,412,6,178.759,Natural Language Processing and Knowledge,survey/review,nlp; ai4science,Positions Natural language processing within Natural Language Processing and Knowledge.,high citation signal (412); recognized venue; open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1002/aris.1440370103,https://www.semanticscholar.org/paper/5a1758531c9104b2fbe8ba9d9e55d91f80c9fccc,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aris.1440370103,10.1002/aris.1440370103,,,215749038,Computer Science; Linguistics,JournalArticle,natural language processing,1,citations=412; influential=6; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
142,2005,Support vector machines for automated gait classification,"R. Begg, M. Palaniswami, B. Owen",IEEE Transactions on Biomedical Engineering,2005-04-18,406,18,194.416,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Support vector machines for automated gait classification within AI for Science, Healthcare, and Robotics.",high citation signal (406); influential citation signal (18); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2005.845241,https://www.semanticscholar.org/paper/68e524930fc84621986afb14d34e019eba329ab8,,10.1109/TBME.2005.845241,,15887532,18181838,Computer Science; Engineering; Medicine,Study; JournalArticle; ClinicalTrial,artificial intelligence; neural networks; pattern recognition; support vector machines,4,citations=406; influential=18; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=4,
143,2005,Automatic Subspace Clustering of High Dimensional Data,"R. Agrawal, J. Gehrke, D. Gunopulos, P. Raghavan",Data mining and knowledge discovery,2005-07-01,404,29,184.702,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Automatic Subspace Clustering of High Dimensional Data within General AI Methods and Systems.,high citation signal (404); influential citation signal (29),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s10618-005-1396-1,https://www.semanticscholar.org/paper/22b1ca1ccfa94e247b357544772fbf18aedcfb49,,10.1007/s10618-005-1396-1,,,9289572,Computer Science; Mathematics,JournalArticle,data mining,1,citations=404; influential=29; open PDF metadata; title AI matches=1; AI term matches=2,
144,2005,"Two view learning: SVM-2K, Theory and Practice","Jason D. R. Farquhar, D. Hardoon, Hongying Meng, J. Shawe-Taylor, S. Szedmák",Neural Information Processing Systems,2005-12-05,403,53,193.877,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Two view learning: SVM-2K, Theory and Practice within General AI Methods and Systems.",high citation signal (403); influential citation signal (53),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/38a93d6d335ba266979534d7f8ee279f439b7af3,https://www.semanticscholar.org/paper/38a93d6d335ba266979534d7f8ee279f439b7af3,,,,,6938954,Computer Science; Mathematics,JournalArticle; Conference,machine learning; support vector machines,2,citations=403; influential=53; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
145,2005,A new class of wavelet networks for nonlinear system identification,"S. Billings, Hua-Liang Wei",IEEE Transactions on Neural Networks,2005-07-01,403,25,190.644,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A new class of wavelet networks for nonlinear system identification within General AI Methods and Systems.,high citation signal (403); influential citation signal (25); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNN.2005.849842,https://www.semanticscholar.org/paper/357b5e02e2d3ff9c9c1187733280d9b8ad0fbd87,http://eprints.whiterose.ac.uk/84873/1/acse%20research%20report%20857.pdf,10.1109/TNN.2005.849842,,16121728,7937931,Computer Science; Engineering; Mathematics; Medicine,JournalArticle; Study,neural networks,1,citations=403; influential=25; recognized venue; open PDF metadata; AI term matches=2,
146,2005,Support Vector Machines – An Introduction,V. Kecman,,,400,35,186.036,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support Vector Machines – An Introduction within General AI Methods and Systems.,high citation signal (400); influential citation signal (35),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/10984697_1,https://www.semanticscholar.org/paper/b079568f9804cd9f7eb67b78b3c07922e1511164,,10.1007/10984697_1,,,124992548,Computer Science; Mathematics,,support vector machines,1,citations=400; influential=35; open PDF metadata; title AI matches=1; AI term matches=1,
147,2005,Ordering-Based Search: A Simple and Effective Algorithm for Learning Bayesian Networks,"M. Teyssier, D. Koller",Conference on Uncertainty in Artificial Intelligence,2005-07-26,399,55,203.167,Generative Models and Synthetic Media,trustworthy-ai,generative-ai; trustworthy-ai,One of the basic tasks for Bayesian networks (BNs) is that of learning a network structure from data.,high citation signal (399); influential citation signal (55); recognized venue,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://www.semanticscholar.org/paper/f2cb020146cfa7a49c9eec63db8ac47d7fc8645f,https://www.semanticscholar.org/paper/f2cb020146cfa7a49c9eec63db8ac47d7fc8645f,,,1207.1429,,5928681,Computer Science; Mathematics,JournalArticle; Conference,bayesian networks,1,citations=399; influential=55; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"One of the basic tasks for Bayesian networks (BNs) is that of learning a network structure from data. The BN-learning problem is NP-hard, so the standard solution is heuristic search. Many approaches have been proposed for this task, but only a very small number outperform the baseline of greedy hill-climbing with tabu lists; moreover, many of the proposed algorithms are quite complex and hard to implement. In this paper, we propose a very simple and easy-to-implement method for addressing this task. Our approach is based on the well-known fact that the best network (of bounded in-degree) consistent with a given node ordering can be found very efficiently. We therefore propose a search not over the space of structures, but over the space of orderings, selecting for each ordering the best network consistent with it. This search space is much smaller, makes more global search steps, has a lower branching factor, and avoids costly acyclicity checks. We present results for this algorithm on both synthetic and real data sets, evaluating both the score of the network found and in the running time. We show that ordering-based search outperforms the standard baseline, and is competitive with recent algorithms that are much harder to implement."
148,2005,State estimation for delayed neural networks,"Zidong Wang, D. Ho, Xiaohui Liu",IEEE Transactions on Neural Networks,2005-01-31,399,18,190.034,General AI Methods and Systems,metadata-ranked,machine-learning,Positions State estimation for delayed neural networks within General AI Methods and Systems.,high citation signal (399); influential citation signal (18); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNN.2004.841813,https://www.semanticscholar.org/paper/44a4800d6b5291d7fd157aceca4bcb4c63bd6e7c,http://bura.brunel.ac.uk/bitstream/2438/3151/1/Fulltext,10.1109/TNN.2004.841813,,15732407,14859886,Computer Science; Mathematics; Medicine,Study; JournalArticle,neural networks,1,citations=399; influential=18; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
149,2005,Challenges in real-life emotion annotation and machine learning based detection,"L. Devillers, L. Vidrascu, L. Lamel",Neural Networks,2005-05-01,398,23,182.25,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Challenges in real-life emotion annotation and machine learning based detection within General AI Methods and Systems.,high citation signal (398); influential citation signal (23),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.neunet.2005.03.007,https://www.semanticscholar.org/paper/76be1962855bcb641eeb70bccb25566968b2834b,,10.1016/j.neunet.2005.03.007,,15993746,543782,Computer Science; Medicine,Review; JournalArticle; Study,machine learning,1,citations=398; influential=23; open PDF metadata; title AI matches=1; AI term matches=3,
150,2005,Forecasting regional electricity load based on recurrent support vector machines with genetic algorithms,"Ping-Feng Pai, Wei‐Chiang Hong",,2005-06-01,397,15,176.518,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Forecasting regional electricity load based on recurrent support vector machines with genetic algorithms within General AI Methods and Systems.,high citation signal (397); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.EPSR.2005.01.006,https://www.semanticscholar.org/paper/c7e881e8e5732553c929f648004f6ba6e8d4471c,,10.1016/J.EPSR.2005.01.006,,,109395609,Computer Science; Engineering,,neural networks; support vector machines,2,citations=397; influential=15; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
151,2005,Neural network forecasting for seasonal and trend time series,"G. Zhang, Min Qi",European Journal of Operational Research,2005-01-16,395,12,171.5,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural network forecasting for seasonal and trend time series within General AI Methods and Systems.,high citation signal (395); influential citation signal (12),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.ejor.2003.08.037,https://www.semanticscholar.org/paper/be0de8b1fc17a1206bd89cc301c3ece67ddca058,,10.1016/j.ejor.2003.08.037,,,263879668,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=395; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
152,2005,A new fuzzy support vector machine to evaluate credit risk,"Yongqiao Wang, Shouyang Wang, K. Lai",IEEE transactions on fuzzy systems,2005-12-01,392,13,182.371,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A new fuzzy support vector machine to evaluate credit risk within General AI Methods and Systems.,high citation signal (392); influential citation signal (13); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TFUZZ.2005.859320,https://www.semanticscholar.org/paper/58e4278f5334845bd2cf57f281f5f13fb59b15e3,,10.1109/TFUZZ.2005.859320,,,7033526,Business; Computer Science; Mathematics,JournalArticle,support vector machines,1,citations=392; influential=13; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
153,2005,Prediction of hourly energy consumption in buildings based on a feedback artificial neural network,"P. González, J. M. Zamarreño",,2005-06-01,391,11,170.156,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Prediction of hourly energy consumption in buildings based on a feedback artificial neural network within General AI Methods and Systems.,high citation signal (391); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.ENBUILD.2004.09.006,https://www.semanticscholar.org/paper/da34473e2477f4b5025e8969a1a32edc58fb36a2,,10.1016/J.ENBUILD.2004.09.006,,,109950976,Computer Science; Engineering,,neural networks,1,citations=391; influential=11; open PDF metadata; title AI matches=1; AI term matches=1,
154,2005,Support Vector Machines with Simulated Annealing Algorithms in Electricity Load Forecasting,"Ping-Feng Pai, Wei‐Chiang Hong",,2005-10-01,388,11,171.987,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support Vector Machines with Simulated Annealing Algorithms in Electricity Load Forecasting within General AI Methods and Systems.,high citation signal (388); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.ENCONMAN.2005.02.004,https://www.semanticscholar.org/paper/cfb701ba64f45b5b831ec166b677d22270cc0e01,,10.1016/J.ENCONMAN.2005.02.004,,,109980816,Computer Science; Engineering,,neural networks; support vector machines,2,citations=388; influential=11; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
155,2005,Design of a genome-wide siRNA library using an artificial neural network,"Dieter Huesken, Joerg Lange, C. Mickanin, J. Weiler, F. Asselbergs, J. Warner, Brian Meloon, Sharon Engel, et al.",Nature Biotechnology,2005-08-01,387,51,200.46,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Design of a genome-wide siRNA library using an artificial neural network within General AI Methods and Systems.,high citation signal (387); influential citation signal (51); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/nbt1118,https://www.semanticscholar.org/paper/ab946b4ec58b29827e4cca5aa0b1611ca8838a8f,,10.1038/nbt1118,,16025102,11030533,Biology; Computer Science; Medicine,JournalArticle; Study,neural networks,1,citations=387; influential=51; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
156,2005,Integrating AHP and data mining for product recommendation based on customer lifetime value,"Duen-Ren Liu, Ya-Yueh Shih",Information Manager (The),2005-03-01,387,17,178.607,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning; graph-learning,"Positions Integrating AHP and data mining for product recommendation based on customer lifetime value within Graph Learning, Recommendation, and Core Methods.",high citation signal (387); influential citation signal (17),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.im.2004.01.008,https://www.semanticscholar.org/paper/261e3844038f245a04004400922d66e92dbc4a60,,10.1016/j.im.2004.01.008,,,13222189,Business; Computer Science; Engineering,JournalArticle,data mining,1,citations=387; influential=17; open PDF metadata; title AI matches=2; AI term matches=2,
157,2005,ECG beat classifier designed by combined neural network model,"I. Güler, Elif Derya Übeyli",Pattern Recognition,2005-02-01,380,27,192.392,General AI Methods and Systems,metadata-ranked,machine-learning,Positions ECG beat classifier designed by combined neural network model within General AI Methods and Systems.,high citation signal (380); influential citation signal (27); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.patcog.2004.06.009,https://www.semanticscholar.org/paper/12ca1c2b0b809f16c9c435e950de9870e005cf4f,,10.1016/j.patcog.2004.06.009,,,32534211,Computer Science; Medicine,JournalArticle,neural networks,1,citations=380; influential=27; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
158,2005,Reading Level Assessment Using Support Vector Machines and Statistical Language Models,"S. Schwarm, Mari Ostendorf",Annual Meeting of the Association for Computational Linguistics,2005-06-25,379,39,192.328,Foundation Models and Large Language Models,metadata-ranked,machine-learning; nlp,Reading proficiency is a fundamental component of language competency.,high citation signal (379); influential citation signal (39); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.3115/1219840.1219905,https://www.semanticscholar.org/paper/f6c035de37e797f7e5167d655b246a2f9426a9eb,https://dl.acm.org/doi/pdf/10.3115/1219840.1219905,10.3115/1219840.1219905,,,17337432,Computer Science; Education; Linguistics,JournalArticle; Conference,natural language processing; support vector machines,2,citations=379; influential=39; open PDF metadata; title AI matches=2; AI term matches=3; query hits=2,"Reading proficiency is a fundamental component of language competency. However, finding topical texts at an appropriate reading level for foreign and second language learners is a challenge for teachers. This task can be addressed with natural language processing technology to assess reading level. Existing measures of reading level are not well suited to this task, but previous work and our own pilot experiments have shown the benefit of using statistical language models. In this paper, we also use support vector machines to combine features from traditional reading level measures, statistical language models, and other language processing tools to produce a better method of assessing reading level."
159,2005,"Spatial Exploration-Induced Arc mRNA and Protein Expression: Evidence for Selective, Network-Specific Reactivation","V. Ramírez-Amaya, A. Vazdarjanova, Dalia Mikhael, S. Rosi, P. Worley, C. Barnes",Journal of Neuroscience,2005-02-16,378,18,184.848,"AI for Science, Healthcare, and Robotics",ai4science,nlp; ai4science,The immediate-early gene Arc is transcribed in neurons that are part of stable neural networks activated during spatial exploratory behaviors.,high citation signal (378); influential citation signal (18); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1523/JNEUROSCI.4342-04.2005,https://www.semanticscholar.org/paper/42e8f39a5d4aaf248bc5eb91771b14b669a07cab,https://www.jneurosci.org/content/jneuro/25/7/1761.full.pdf,10.1523/JNEUROSCI.4342-04.2005,,15716412,14452861,Biology; Medicine,JournalArticle,neural networks,1,citations=378; influential=18; recognized venue; open PDF metadata; AI term matches=2,"The immediate-early gene Arc is transcribed in neurons that are part of stable neural networks activated during spatial exploratory behaviors. Arc protein has been demonstrated to regulate AMPA-type glutamate receptor trafficking by recruiting endosomal pathways, suggesting a direct role in synaptic plasticity. The purpose of the present study is to examine the fidelity of Arc mRNA translation and the temporal dynamics of behaviorally induced Arc protein expression after rats explore a novel environment. These experiments reveal two waves of Arc protein expression after a single exploration session. In the initial wave, virtually all cells that express Arc mRNA in the hippocampus and parietal cortex also express Arc protein, indicating, at a cellular level, that mRNA transcription and translation are closely correlated from 30 min to 2 h in hippocampal CA and parietal neurons. A second wave of protein expression spans the interval from 8 to 24 h and is also remarkably specific to cells active in the original behavior-induced network. This second wave is detected in a subset of the original active network and displays the novel property that the proportions of Arc-positive neurons become correlated among regions at 24 h. This suggests that the second expression wave is driven by network activity, and the stabilization of circuits reflecting behavioral experience may occur in temporally discrete phases, as memories become consolidated. This is the first demonstration of network-selective translational events consequent to spatial behavior and suggests a role for immediate-early genes in circuit-specific, late-phase synaptic biology."
160,2005,Introduction to Business Data Mining,D. Olson,,2005-11-18,377,17,177.033,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Introduction to Business Data Mining within General AI Methods and Systems.,high citation signal (377); influential citation signal (17),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/593613875bc9837c56d74e85d97334db88b36512,https://www.semanticscholar.org/paper/593613875bc9837c56d74e85d97334db88b36512,,,,,60593349,Business; Computer Science,Review,data mining; neural networks,2,citations=377; influential=17; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
161,2005,Artificial neural network and support vector Machine approach for locating faults in radial distribution systems,"D. Thukaram, H. Khincha, H.P. Vijaynarasimha",IEEE Transactions on Power Delivery,2005-04-04,376,4,172.042,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial neural network and support vector Machine approach for locating faults in radial distribution systems within General AI Methods and Systems.,high citation signal (376); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TPWRD.2005.844307,https://www.semanticscholar.org/paper/0906eec3645bb674e153a9334f6b797b368665db,http://eprints.iisc.ac.in/3186/1/pv14.pdf,10.1109/TPWRD.2005.844307,,,24384171,Computer Science; Engineering,,neural networks; support vector machines,2,citations=376; influential=4; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
162,2005,A (Very) Brief History of Artificial Intelligence,B. Buchanan,The AI Magazine,2005-12-15,373,15,174.15,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A (Very) Brief History of Artificial Intelligence within General AI Methods and Systems.,high citation signal (373); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1609/aimag.v26i4.1848,https://www.semanticscholar.org/paper/ee18ba4d21582eab23108ab24bf213ce9d52aa71,,10.1609/aimag.v26i4.1848,,,8005552,Computer Science; History,JournalArticle,artificial intelligence,1,citations=373; influential=15; open PDF metadata; title AI matches=1; AI term matches=2,
163,2005,Density-based clustering of uncertain data,"H. Kriegel, M. Pfeifle",Knowledge Discovery and Data Mining,2005-08-21,369,37,186.023,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Density-based clustering of uncertain data within General AI Methods and Systems.,high citation signal (369); influential citation signal (37),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/1081870.1081955,https://www.semanticscholar.org/paper/98ed6603a337f1bdb0671f671207dcb15345eb2e,,10.1145/1081870.1081955,,,2311763,Computer Science; Mathematics,JournalArticle,data mining,1,citations=369; influential=37; open PDF metadata; title AI matches=1; AI term matches=2,
164,2005,Artificial neural networks for corn and soybean yield prediction,"M. Kaul, R. Hill, C. Walthall",,2005-07-01,369,11,171.886,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial neural networks for corn and soybean yield prediction within General AI Methods and Systems.,high citation signal (369); influential citation signal (11),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.AGSY.2004.07.009,https://www.semanticscholar.org/paper/ebaacc57a111673d824b5c26c39e8394a9c912b5,,10.1016/J.AGSY.2004.07.009,,,154783265,Agricultural and Food Sciences; Computer Science; Mathematics,,neural networks,1,citations=369; influential=11; open PDF metadata; title AI matches=2; AI term matches=2,
165,2005,Extracting Relations with Integrated Information Using Kernel Methods,"Shubin Zhao, R. Grishman",Annual Meeting of the Association for Computational Linguistics,2005-06-25,368,21,176.312,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Entity relation detection is a form of information extraction that finds predefined relations between pairs of entities in text.,high citation signal (368); influential citation signal (21); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.3115/1219840.1219892,https://www.semanticscholar.org/paper/6f8f3c79d38ffb64f54adfdcfe2b43dd5b59692a,https://dl.acm.org/doi/pdf/10.3115/1219840.1219892,10.3115/1219840.1219892,,,5273348,Computer Science,JournalArticle; Conference,support vector machines,1,citations=368; influential=21; open PDF metadata; AI term matches=2,"Entity relation detection is a form of information extraction that finds predefined relations between pairs of entities in text. This paper describes a relation detection approach that combines clues from different levels of syntactic processing using kernel methods. Information from three different levels of processing is considered: tokenization, sentence parsing and deep dependency analysis. Each source of information is represented by kernel functions. Then composite kernels are developed to integrate and extend individual kernels so that processing errors occurring at one level can be overcome by information from other levels. We present an evaluation of these methods on the 2004 ACE relation detection task, using Support Vector Machines, and show that each level of syntactic processing contributes useful information for this task. When evaluated on the official test data, our approach produced very competitive ACE value scores. We also compare the SVM with KNN on different kernels."
