rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1946,55,55,2000,Finding consensus in speech recognition: word error minimization and other applications of confusion networks,"L. Mangu, Eric Brill, A. Stolcke",Computer Speech and Language,2000-10-01,750,76,211.484,Foundation Models and Large Language Models,metadata-ranked,foundation-models; nlp,We describe a new framework for distilling information from word lattices to improve the accuracy of the speech recognition output and obtain a more perspicuous representation of a set of alternative hypotheses.,high citation signal (750); influential citation signal (76); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1006/csla.2000.0152,https://www.semanticscholar.org/paper/f7d08c4fdf359f5cf0946a4a86db52d273a59ba4,https://arxiv.org/pdf/cs/0010012,10.1006/csla.2000.0152,cs/0010012,,6135726,Computer Science,JournalArticle,large language models,1,citations=750; influential=76; open PDF metadata; title AI matches=1; AI term matches=2,"We describe a new framework for distilling information from word lattices to improve the accuracy of the speech recognition output and obtain a more perspicuous representation of a set of alternative hypotheses. In the standard MAP decoding approach the recognizer outputs the string of words corresponding to the path with the highest posterior probability given the acoustics and a language model. However, even given optimal models, the MAP decoder does not necessarily minimize the commonly used performance metric, word error rate (WER). We describe a method for explicitly minimizing WER by extracting word hypotheses with the highest posterior probabilities from word lattices. We change the standard problem formulation by replacing global search over a large set of sentence hypotheses with local search over a small set of word candidates. In addition to improving the accuracy of the recognizer, our method produces a new representation of a set of candidate hypotheses that specifies the sequence of word-level confusions in a compact lattice format. We study the properties of confusion networks and examine their use for other tasks, such as lattice compression, word spotting, confidence annotation, and reevaluation of recognition hypotheses using higher-level knowledge sources."
1955,56,56,2000,Genetic algorithms approach to feature discretization in artificial neural networks for the prediction of stock price index,"Kyoung-jae Kim, Ingoo Han",,2000-08-01,746,19,194.494,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Genetic algorithms approach to feature discretization in artificial neural networks for the prediction of stock price index within General AI Methods and Systems.,high citation signal (746); influential citation signal (19),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0957-4174(00)00027-0,https://www.semanticscholar.org/paper/760a9643ca6f9ae519af9c33607c9e4bca4bd2c8,,10.1016/S0957-4174(00)00027-0,,,5224443,Business; Computer Science,,neural networks,1,citations=746; influential=19; open PDF metadata; title AI matches=2; AI term matches=2,
1998,57,57,2000,Brain activation during human navigation: gender-different neural networks as substrate of performance,"G. Grön, A. Wunderlich, M. Spitzer, R. Tomczak, M. Riepe",Nature Neuroscience,2000-04-01,725,38,213.216,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,"Positions Brain activation during human navigation: gender-different neural networks as substrate of performance within AI for Science, Healthcare, and Robotics.",high citation signal (725); influential citation signal (38); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/73980,https://www.semanticscholar.org/paper/18033fcb5222be7c37de07281c11dc7e8397fa6f,,10.1038/73980,,10725932,205096645,Biology; Medicine; Psychology,JournalArticle; Study,neural networks,1,citations=725; influential=38; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
2051,58,58,2000,"ARTIFICIAL NEURAL NETWORKS IN HYDROLOGY: II, HYDROLOGIC APPLICATIONS",R. Govindaraju,,,699,15,189.94,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions ARTIFICIAL NEURAL NETWORKS IN HYDROLOGY: II, HYDROLOGIC APPLICATIONS within General AI Methods and Systems.",high citation signal (699); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/59e35f263cdb8bd7b51ec40869204f5347a4c6ab,https://www.semanticscholar.org/paper/59e35f263cdb8bd7b51ec40869204f5347a4c6ab,,,,,86672432,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=699; influential=15; open PDF metadata; title AI matches=2; AI term matches=2,
2099,59,59,2000,Bounds on Error Expectation for Support Vector Machines,"V. Vapnik, O. Chapelle",Neural Computation,2000-09-01,673,39,198.935,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Bounds on Error Expectation for Support Vector Machines within General AI Methods and Systems.,high citation signal (673); influential citation signal (39); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1162/089976600300015042,https://www.semanticscholar.org/paper/143bd9651b1f31d8f51a26d6e99ffbbc76deb798,http://olivier.chapelle.cc/pub/span_lmc.pdf,10.1162/089976600300015042,,10976137,1871891,Computer Science; Mathematics; Medicine,JournalArticle,support vector machines,1,citations=673; influential=39; open PDF metadata; title AI matches=1; AI term matches=1,
2106,60,60,2000,"Cadherin superfamily genes: functions, genomic organization, and neurologic diversity.","T. Yagi, M. Takeichi",Genes & Development,2000-05-15,671,12,182.135,"AI for Science, Healthcare, and Robotics",metadata-ranked,ai4science,"To answer the question of how the highly sophisticated functions of the central nervous system (CNS) are born, we need to gain insight into the molecular mechanisms that generate an enormous number of diversified neurons and their specific interactions.",high citation signal (671); influential citation signal (12); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1101/GAD.14.10.1169,https://www.semanticscholar.org/paper/f10e37522529c18f26c96a98ddc39ea4fa46653d,http://genesdev.cshlp.org/content/14/10/1169.full.pdf,10.1101/GAD.14.10.1169,,10817752,44844497,Biology; Medicine,Review; JournalArticle,neural networks,1,citations=671; influential=12; open PDF metadata; AI term matches=2,"To answer the question of how the highly sophisticated functions of the central nervous system (CNS) are born, we need to gain insight into the molecular mechanisms that generate an enormous number of diversified neurons and their specific interactions. The complex and highly organized neural networks in the CNS ultimately generate brain function, including innate and acquired behavior. Interestingly, the CNS is in part similar to the immune system, both are produced as complex, diversified, and well-organized networks from limited genomic information. The immune system promotes the recognition of the enormous battery of foreign antigens through the random diversification of T-cell receptors (TCR) and B-cell receptors (BCR) of the immunoglobulin superfamily by germ line rearrangement and/or somatic mutation. Analogous regulatory processes are not known for the CNS. However, recent studies of the cadherin superfamily have provided valuable insights into the generation of diversified and organized networks in the CNS. A large number of cadherin superfamily genes have been identified to date, and most of them seem to be expressed in the CNS. In particular, primary cadherins (classic cadherins) were identified as synaptic components, and roles for them in neuronal circuitry, synaptic junction formation, and synaptic plasticity have been suggested (Suzuki et al. 1997; Tang et al. 1998; Honjo et al. 2000; Manabe et al. 2000; Tanaka et al. 2000). In addition, the expression of a novel cadherin, Arcadlin, was found to be up-regulated during activity-dependent synaptic plasticity (Yamagata et al. 1999). Moreover, a subfamily of the cadherin superfamily, CNR (cadherin-related neuronal receptor) proteins bound to tyrosine kinase Fyn, is localized in synaptic membrane (Kohmura et al. 1998). At least three protocadherin gene subfamilies including the CNRs are derived from an unusual genomic organization similar to that of BCR and TCR gene clusters (Wu and Maniatis 1999; Sugino et al. 2000). These findings have interesting implications regarding the molecular events underlying the establishment of complex and organized networks of neuronal connections in the CNS, which may provide further insight into the processes giving rise to diverged brain functions in various species and individuals, as well as the molecular basis of psychociatic diseases."
2112,61,61,2000,Recurrent nets that time and count,"Felix Alexander Gers, J. Schmidhuber",Proceedings of the IEEE-INNS-ENNS International Joint Conference on Neural Networks. IJCNN 2000. Neural Computing: New Challenges and Perspectives for the New Millennium,2000-01-26,666,28,193.204,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Recurrent nets that time and count within General AI Methods and Systems.,high citation signal (666); influential citation signal (28),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IJCNN.2000.861302,https://www.semanticscholar.org/paper/545a4e23bf00ddbc1d3325324b4c61f57cf45081,,10.1109/IJCNN.2000.861302,,,36867983,Computer Science,JournalArticle; Conference,neural networks,1,citations=666; influential=28; open PDF metadata; AI term matches=2,
2124,62,62,2000,Online learning control by association and reinforcement,"J. Si, Yu-Tsung Wang",Proceedings of the IEEE-INNS-ENNS International Joint Conference on Neural Networks. IJCNN 2000. Neural Computing: New Challenges and Perspectives for the New Millennium,,659,53,201.675,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Online learning control by association and reinforcement within Reinforcement Learning and Agents.,high citation signal (659); influential citation signal (53),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/IJCNN.2000.861307,https://www.semanticscholar.org/paper/5d1ec3b42a4ab0def4ea522c38c7640263355f32,,10.1109/IJCNN.2000.861307,,,11669331,Computer Science; Engineering,JournalArticle; Conference,reinforcement learning,1,citations=659; influential=53; open PDF metadata; AI term matches=2,
2138,63,63,2000,A differential approach to inference in Bayesian networks,Adnan Darwiche,JACM,2000-06-30,656,85,210.09,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"We present a new approach to inference in Bayesian networks, which is based on representing the network using a polynomial and then retrieving answers to probabilistic queries by evaluating and differentiating the polynomial.",high citation signal (656); influential citation signal (85); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/765568.765570,https://www.semanticscholar.org/paper/2da7c1872f2a18ae7187fe1b53ef62e727e3cf22,https://arxiv.org/pdf/1301.3847,10.1145/765568.765570,1301.3847,,468237,Computer Science; Mathematics,JournalArticle,bayesian networks,1,citations=656; influential=85; open PDF metadata; title AI matches=1; AI term matches=2,"We present a new approach to inference in Bayesian networks, which is based on representing the network using a polynomial and then retrieving answers to probabilistic queries by evaluating and differentiating the polynomial. The network polynomial itself is exponential in size, but we show how it can be computed efficiently using an arithmetic circuit that can be evaluated and differentiated in time and space linear in the circuit size. The proposed framework for inference subsumes one of the most influential methods for inference in Bayesian networks, known as the tree-clustering or jointree method, which provides a deeper understanding of this classical method and lifts its desirable characteristics to a much more general setting. We discuss some theoretical and practical implications of this subsumption."
2178,64,64,2000,Identification and control of dynamic systems using recurrent fuzzy neural networks,"Ching-Hung Lee, C. Teng",IEEE transactions on fuzzy systems,2000-08-01,635,44,212.308,Reinforcement Learning and Agents,metadata-ranked,reinforcement-learning,Positions Identification and control of dynamic systems using recurrent fuzzy neural networks within Reinforcement Learning and Agents.,high citation signal (635); influential citation signal (44); recognized venue; open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/91.868943,https://www.semanticscholar.org/paper/51317b6082322a96b4570818b7a5ec8b2e330f2f,http://140.116.215.51/course/2012/Identification and Control of Dynamic Systems Using Recurrent Fuzzy Neural Networks.pdf,10.1109/91.868943,,,8766892,Computer Science; Engineering; Mathematics,JournalArticle,neural networks,1,citations=635; influential=44; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
2201,65,65,2000,IEEE conference on computer vision and pattern recognition,,Proceedings IEEE Conference on Computer Vision and Pattern Recognition. CVPR 2000 (Cat. No.PR00662),,623,58,217.681,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions IEEE conference on computer vision and pattern recognition within Vision and Multimodal Learning.,high citation signal (623); influential citation signal (58); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2000.855790,https://www.semanticscholar.org/paper/4d1fde071222c92812a192ce3346c734ffcfc9f9,,10.1109/CVPR.2000.855790,,,9302780,Computer Science,Conference,computer vision; pattern recognition,2,citations=623; influential=58; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
2212,66,66,2000,Face recognition by support vector machines,"G. Guo, S. Li, K. Chan",Proceedings Fourth IEEE International Conference on Automatic Face and Gesture Recognition (Cat. No. PR00580),2000-03-26,615,40,199.301,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Face recognition by support vector machines within General AI Methods and Systems.,high citation signal (615); influential citation signal (40),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/AFGR.2000.840634,https://www.semanticscholar.org/paper/84a8f2101bab0bbf9e53c6ce18a9316d51c74f16,,10.1109/AFGR.2000.840634,,,14555654,Computer Science,JournalArticle; Conference,pattern recognition; support vector machines,2,citations=615; influential=40; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
2234,67,67,2000,Daily reservoir inflow forecasting using artificial neural networks with stopped training approach,"P. Coulibaly, F. Anctil, B. Bobée",,2000-05-08,607,19,189.964,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Daily reservoir inflow forecasting using artificial neural networks with stopped training approach within General AI Methods and Systems.,high citation signal (607); influential citation signal (19),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0022-1694(00)00214-6,https://www.semanticscholar.org/paper/82a58024ba90d38ae348bead0b35c8f92a4ad999,,10.1016/S0022-1694(00)00214-6,,,129687260,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=607; influential=19; open PDF metadata; title AI matches=2; AI term matches=2,
2270,68,68,2000,Clustering ECG complexes using Hermite functions and self-organizing maps,"M. Lagerholm, C. Peterson, G. Braccini, L. Edenbrandt, L. Sörnmo",IEEE Transactions on Biomedical Engineering,2000-07-01,595,46,208.487,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Clustering ECG complexes using Hermite functions and self-organizing maps within AI for Science, Healthcare, and Robotics.",high citation signal (595); influential citation signal (46); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/10.846677,https://www.semanticscholar.org/paper/dca4c3b778ca76f6c4167e4e50cd7e86dd51dc41,http://home.thep.lu.se/~carsten/pubs/lu_tp_98_01.pdf,10.1109/10.846677,,10916254,14947878,Computer Science; Medicine,JournalArticle; Study,neural networks,1,citations=595; influential=46; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
2300,69,69,2000,Advances in Two-Dimensional and Three-Dimensional Computer Vision,"M. Sutton, S. Mcneill, J. Helm, Y. Chao",,,582,20,186.723,Vision and Multimodal Learning,metadata-ranked,vision,Positions Advances in Two-Dimensional and Three-Dimensional Computer Vision within Vision and Multimodal Learning.,high citation signal (582); influential citation signal (20),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/3-540-48800-6_10,https://www.semanticscholar.org/paper/5bf2c8bb1d7fc38b743c0e175f991d6ec9e6fb6f,,10.1007/3-540-48800-6_10,,,109366262,Computer Science; Engineering; Materials Science,,computer vision,1,citations=582; influential=20; open PDF metadata; title AI matches=1; AI term matches=1,
2367,70,70,2000,Bulk Hydrometeor Classification and Quantification Using Polarimetric Radar Data: Synthesis of Relations,"J. Straka, D. Zrnic, A. Ryzhkov",,2000-08-01,550,53,198.704,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Bulk Hydrometeor Classification and Quantification Using Polarimetric Radar Data: Synthesis of Relations within General AI Methods and Systems.,high citation signal (550); influential citation signal (53); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1175/1520-0450(2000)039<1341:BHCAQU>2.0.CO;2,https://www.semanticscholar.org/paper/dd78daa3d44166e951a03574a39fdd27f553e019,https://doi.org/10.1175/1520-0450(2000)039<1341:bhcaqu>2.0.co;2,10.1175/1520-0450(2000)039<1341:BHCAQU>2.0.CO;2,,,122820447,Computer Science; Environmental Science; Physics,,foundation models,1,citations=550; influential=53; open PDF metadata; title AI matches=1; AI term matches=1,
2393,71,71,2000,Introduction to Artificial Neural Network,Xiang-Sun Zhang,,,540,15,181.271,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Introduction to Artificial Neural Network within General AI Methods and Systems.,high citation signal (540); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-1-4757-3167-5_5,https://www.semanticscholar.org/paper/a0dab9d145e9fb26b34fce6bd71f456018f90869,,10.1007/978-1-4757-3167-5_5,,,59708757,Computer Science,,neural networks,1,citations=540; influential=15; open PDF metadata; title AI matches=1; AI term matches=1,
2401,72,72,2000,Neural-network methods for boundary value problems with irregular boundaries,"I. Lagaris, A. Likas, D. Papageorgiou",IEEE Trans. Neural Networks Learn. Syst.,2000-09-01,537,16,180.998,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural-network methods for boundary value problems with irregular boundaries within General AI Methods and Systems.,high citation signal (537); influential citation signal (16); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/72.870037,https://www.semanticscholar.org/paper/8b1be27d98dd0e36c8bf3cca5218ba217c30f6da,http://www.cs.uoi.gr/~lagaris/papers/TNN-LLP.pdf,10.1109/72.870037,,18249832,8105927,Computer Science; Engineering; Mathematics; Medicine,JournalArticle,neural networks,1,citations=537; influential=16; open PDF metadata; AI term matches=2,
2412,73,73,2000,An Algorithm for Distributed Reinforcement Learning in Cooperative Multi-Agent Systems,"M. Lauer, Martin A. Riedmiller",International Conference on Machine Learning,2000-06-29,531,63,211.311,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions An Algorithm for Distributed Reinforcement Learning in Cooperative Multi-Agent Systems within Reinforcement Learning and Agents.,high citation signal (531); influential citation signal (63); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/9d94165d22ae17b7d933dafffabb16ad2b8e147a,https://www.semanticscholar.org/paper/9d94165d22ae17b7d933dafffabb16ad2b8e147a,,,,,28535139,Computer Science; Engineering,JournalArticle; Conference,reinforcement learning,1,citations=531; influential=63; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2417,74,74,2000,A Bayesian Framework for Reinforcement Learning,M. Strens,International Conference on Machine Learning,2000-06-29,529,59,210.324,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions A Bayesian Framework for Reinforcement Learning within Reinforcement Learning and Agents.,high citation signal (529); influential citation signal (59); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/48cce5ee49facf75eeb12832c387452424b645dd,https://www.semanticscholar.org/paper/48cce5ee49facf75eeb12832c387452424b645dd,,,,,983224,Computer Science,JournalArticle; Conference,reinforcement learning,1,citations=529; influential=59; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
2442,75,75,2000,Towards a network theory of cognition,A. Mcintosh,Neural Networks,2000-11-01,521,16,180.334,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Towards a network theory of cognition within General AI Methods and Systems.,high citation signal (521); influential citation signal (16),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0893-6080(00)00059-9,https://www.semanticscholar.org/paper/33b35a2d3bc49ecd811f8502adeabed2956e8c35,,10.1016/S0893-6080(00)00059-9,,11156197,1026312,Biology; Computer Science; Medicine; Psychology,Review; JournalArticle,neural networks,1,citations=521; influential=16; open PDF metadata; AI term matches=2,
2451,76,76,2000,Detecting Concept Drift with Support Vector Machines,"Ralf Klinkenberg, T. Joachims",International Conference on Machine Learning,2000-06-29,511,25,199.856,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Detecting Concept Drift with Support Vector Machines within General AI Methods and Systems.,high citation signal (511); influential citation signal (25); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/2b9ce3415654bd4d5f6c311adb26c1d50dcc1372,https://www.semanticscholar.org/paper/2b9ce3415654bd4d5f6c311adb26c1d50dcc1372,,,,,2274179,Computer Science,JournalArticle; Conference,machine learning; support vector machines,2,citations=511; influential=25; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
2462,77,77,2000,Update of the International Banff Schema for liver allograft rejection: Working recommendations for the histopathologic staging and reporting of chronic rejection,"A. Demetris, David H. Adams, C. Bellamy, K. Blakolmer, A. Clouston, A. Dhillon, J. Fung, A. Gouw, et al.",Hepatology,2000-03-01,504,8,171.701,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions Update of the International Banff Schema for liver allograft rejection: Working recommendations for the histopathologic staging and reporting of chronic rejection within Graph Learning, Recommendation, and Core Methods.",high citation signal (504); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1002/hep.510310337,https://www.semanticscholar.org/paper/3504cc50881a1cb6602332f509efec1d666effe2,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.510310337,10.1002/hep.510310337,,10706577,27407116,Biology; Medicine,,pattern recognition,1,citations=504; influential=8; open PDF metadata; title AI matches=1; AI term matches=1,
2467,78,78,2000,Graph-Based Data Mining,"D. Cook, Lawrence B. Holder",IEEE Intelligent Systems,2000-03-01,501,33,190.178,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Graph-Based Data Mining within General AI Methods and Systems.,high citation signal (501); influential citation signal (33),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/5254.850825,https://www.semanticscholar.org/paper/9dd0da9458021ed43056d5009eb5932cf86ea90e,,10.1109/5254.850825,,,450546,Computer Science,JournalArticle,data mining,1,citations=501; influential=33; open PDF metadata; title AI matches=1; AI term matches=1,
2468,79,79,2000,Artificial neural networks for the prediction of the energy consumption of a passive solar building,"S. Kalogirou, M. Bojic",,2000-05-01,500,15,182.582,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Artificial neural networks for the prediction of the energy consumption of a passive solar building within General AI Methods and Systems.,high citation signal (500); influential citation signal (15),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/S0360-5442(99)00086-9,https://www.semanticscholar.org/paper/4e2a165e15c1c184cbcc1b194da81c8446bbe3ce,,10.1016/S0360-5442(99)00086-9,,,108612871,Engineering; Environmental Science,,neural networks,1,citations=500; influential=15; open PDF metadata; title AI matches=2; AI term matches=2,
2472,80,80,2000,Automatic Text Categorization In Terms Of Genre and Author,"E. Stamatatos, N. Fakotakis, G. Kokkinakis",International Conference on Computational Logic,2000-12-01,497,26,185.775,Natural Language Processing and Knowledge,metadata-ranked,nlp,"The two main factors that characterize a text are its content and its style, and both can be used as a means of categorization.",high citation signal (497); influential citation signal (26); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1162/089120100750105920,https://www.semanticscholar.org/paper/bad78f839e2b566c4d62558827d03b9aa1c57e48,http://www.mitpressjournals.org/doi/pdf/10.1162/089120100750105920,10.1162/089120100750105920,,,9890567,Computer Science; Linguistics,JournalArticle,natural language processing,1,citations=497; influential=26; open PDF metadata; AI term matches=2,"The two main factors that characterize a text are its content and its style, and both can be used as a means of categorization. In this paper we present an approach to text categorization in terms of genre and author for Modern Greek. In contrast to previous stylometric approaches, we attempt to take full advantage of existing natural language processing (NLP) tools. To this end, we propose a set of style markers including analysis-level measures that represent the way in which the input text has been analyzed and capture useful stylistic information without additional cost. We present a set of small-scale but reasonable experiments in text genre detection, author identification, and author verification tasks and show that the proposed method performs better than the most popular distributional lexical measures, i.e., functions of vocabulary richness and frequencies of occurrence of the most frequent words. All the presented experiments are based on unrestricted text downloaded from the World Wide Web without any manual text preprocessing or text sampling. Various performance issues regarding the training set size and the significance of the proposed style markers are discussed. Our system can be used in any application that requires fast and easily adaptable text categorization in terms of stylistically homogeneous categories. Moreover, the procedure of defining analysis-level markers can be followed in order to extract useful stylistic information using existing text processing tools."
