candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
363,2020,WeatherBench: A Benchmark Data Set for Data‐Driven Weather Forecasting,"S. Rasp, P. Dueben, S. Scher, Jonathan A. Weyn, S. Mouatadid, N. Thuerey",Journal of Advances in Modeling Earth Systems,2020-02-02,706,81,219.037,General AI Methods and Systems,benchmark/dataset,foundation-models,"Data‐driven approaches, most prominently deep learning, have become powerful tools for prediction in many domains.",high citation signal (706); influential citation signal (81); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1029/2020MS002203,https://www.semanticscholar.org/paper/fcbb249016782b000dbc659958c5325f38f58b87,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2020MS002203,10.1029/2020MS002203,2002.00469,,211010804,Computer Science; Environmental Science; Mathematics; Physics,Review,deep learning; machine learning,2,citations=706; influential=81; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2; query hits=2,"Data‐driven approaches, most prominently deep learning, have become powerful tools for prediction in many domains. A natural question to ask is whether data‐driven methods could also be used to predict global weather patterns days in advance. First studies show promise but the lack of a common data set and evaluation metrics make intercomparison between studies difficult. Here we present a benchmark data set for data‐driven medium‐range weather forecasting (specifically 3–5 days), a topic of high scientific interest for atmospheric and computer scientists alike. We provide data derived from the ERA5 archive that has been processed to facilitate the use in machine learning models. We propose simple and clear evaluation metrics which will enable a direct comparison between different methods. Further, we provide baseline scores from simple linear regression techniques, deep learning models, as well as purely physical forecasting models. The data set is publicly available at https://github.com/pangeo‐data/WeatherBench and the companion code is reproducible with tutorials for getting started. We hope that this data set will accelerate research in data‐driven weather forecasting."
364,2020,Dataset Condensation with Gradient Matching,"Bo Zhao, Konda Reddy Mopuri, Hakan Bilen",International Conference on Learning Representations,2020-06-10,705,146,227.178,"Representation, Self-Supervised, and Transfer Learning",benchmark/dataset,vision,Efficient training of deep neural networks is an increasingly important problem in the era of sophisticated architectures and large-scale datasets.,high citation signal (705); influential citation signal (146),"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/5a94bcc168330318d3020aa4d41bd73cf68ab285,https://www.semanticscholar.org/paper/5a94bcc168330318d3020aa4d41bd73cf68ab285,,,2006.05929,,219558792,Computer Science; Mathematics,JournalArticle,computer vision; deep learning,2,citations=705; influential=146; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2; query hits=2,"Efficient training of deep neural networks is an increasingly important problem in the era of sophisticated architectures and large-scale datasets. This paper proposes a training set synthesis technique, called Dataset Condensation, that learns to produce a small set of informative samples for training deep neural networks from scratch in a small fraction of the required computational cost on the original data while achieving comparable results. We rigorously evaluate its performance in several computer vision benchmarks and show that it significantly outperforms the state-of-the-art methods. Finally we show promising applications of our method in continual learning and domain adaptation."
365,2020,FedML: A Research Library and Benchmark for Federated Machine Learning,"Chaoyang He, Songze Li, Jinhyun So, Mi Zhang, Hongyi Wang, Xiaoyang Wang, Praneeth Vepakomma, Abhishek Singh, et al.",arXiv.org,2020-07-27,705,75,217.942,General AI Methods and Systems,benchmark/dataset,foundation-models,Federated learning is a rapidly growing research field in the machine learning domain.,high citation signal (705); influential citation signal (75),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/c5c4142a01981787a71bf6ebcb791520c458ab5d,https://www.semanticscholar.org/paper/c5c4142a01981787a71bf6ebcb791520c458ab5d,,,2007.13518,,220793772,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=705; influential=75; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=2,"Federated learning is a rapidly growing research field in the machine learning domain. Although considerable research efforts have been made, existing libraries cannot adequately support diverse algorithmic development (e.g., diverse topology and flexible message exchange), and inconsistent dataset and model usage in experiments make fair comparisons difficult. In this work, we introduce FedML, an open research library and benchmark that facilitates the development of new federated learning algorithms and fair performance comparisons. FedML supports three computing paradigms (distributed training, mobile on-device training, and standalone simulation) for users to conduct experiments in different system environments. FedML also promotes diverse algorithmic research with flexible and generic API design and reference baseline implementations. A curated and comprehensive benchmark dataset for the non-I.I.D setting aims at making a fair comparison. We believe FedML can provide an efficient and reproducible means of developing and evaluating algorithms for the federated learning research community. We maintain the source code, documents, and user community at this https URL."
366,2020,MCUNet: Tiny Deep Learning on IoT Devices,"Ji Lin, Wei-Ming Chen, Yujun Lin, J. Cohn, Chuang Gan, Song Han",Neural Information Processing Systems,2020-07-20,704,92,214.737,Vision and Multimodal Learning,metadata-ranked,vision,Machine learning on tiny IoT devices based on microcontroller units (MCU) is appealing but challenging: the memory of microcontrollers is 2-3 orders of magnitude less even than mobile phones.,high citation signal (704); influential citation signal (92),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/8acc99c96a9cce2a14e049f756f608dab3491f24,https://www.semanticscholar.org/paper/8acc99c96a9cce2a14e049f756f608dab3491f24,,,2007.10319,,220646526,Computer Science; Engineering,JournalArticle,deep learning; machine learning,2,citations=704; influential=92; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"Machine learning on tiny IoT devices based on microcontroller units (MCU) is appealing but challenging: the memory of microcontrollers is 2-3 orders of magnitude less even than mobile phones. We propose MCUNet, a framework that jointly designs the efficient neural architecture (TinyNAS) and the lightweight inference engine (TinyEngine), enabling ImageNet-scale inference on microcontrollers. TinyNAS adopts a two-stage neural architecture search approach that first optimizes the search space to fit the resource constraints, then specializes the network architecture in the optimized search space. TinyNAS can automatically handle diverse constraints (i.e. device, latency, energy, memory) under low search costs. TinyNAS is co-designed with TinyEngine, a memory-efficient inference library to expand the design space and fit a larger model. TinyEngine adapts the memory scheduling according to the overall network topology rather than layer-wise optimization, reducing the memory usage by 2.7x, and accelerating the inference by 1.7-3.3x compared to TF-Lite Micro and CMSIS-NN. MCUNet is the first to achieves >70% ImageNet top1 accuracy on an off-the-shelf commercial microcontroller, using 3.6x less SRAM and 6.6x less Flash compared to quantized MobileNetV2 and ResNet-18. On visual&audio wake words tasks, MCUNet achieves state-of-the-art accuracy and runs 2.4-3.4x faster than MobileNetV2 and ProxylessNAS-based solutions with 2.2-2.6x smaller peak SRAM. Our study suggests that the era of always-on tiny machine learning on IoT devices has arrived."
367,2020,The Computational Limits of Deep Learning,"Neil C. Thompson, K. Greenewald, Keeheon Lee, Gabriel F. Manso",Ninth Computing within Limits 2023,2020-07-10,700,14,190.068,Vision and Multimodal Learning,metadata-ranked,nlp; vision,"Deep learning's recent history has been one of achievement: from triumphing over humans in the game of Go to world-leading performance in image recognition, voice recognition, translation, and other tasks.",high citation signal (700); influential citation signal (14); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.21428/bf6fb269.1f033948,https://www.semanticscholar.org/paper/91cfd15b587c5ed604e7e49326db6d045276c2a5,https://limits.pubpub.org/pub/wm1lwjce/download/pdf,10.21428/bf6fb269.1f033948,2007.05558,,220496063,Computer Science; Mathematics,JournalArticle,deep learning; machine learning,2,citations=700; influential=14; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Deep learning's recent history has been one of achievement: from triumphing over humans in the game of Go to world-leading performance in image recognition, voice recognition, translation, and other tasks. But this progress has come with a voracious appetite for computing power. This article reports on the computational demands of Deep Learning applications in five prominent application areas and shows that progress in all five is strongly reliant on increases in computing power. Extrapolating forward this reliance reveals that progress along current lines is rapidly becoming economically, technically, and environmentally unsustainable. Thus, continued progress in these applications will require dramatically more computationally-efficient methods, which will either have to come from changes to deep learning or from moving to other machine learning methods."
368,2020,Towards the Systematic Reporting of the Energy and Carbon Footprints of Machine Learning,"Peter Henderson, Jie Hu, Joshua Romoff, E. Brunskill, Dan Jurafsky, Joelle Pineau",arXiv.org,2020-01-31,699,57,207.97,Reinforcement Learning and Agents,benchmark/dataset; reinforcement-learning,reinforcement-learning; trustworthy-ai,Accurate reporting of energy and carbon usage is essential for understanding the potential climate impacts of machine learning research.,high citation signal (699); influential citation signal (57),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/74b4f16c5ac91e3e7c88ae81cc8c91416b71d151,https://www.semanticscholar.org/paper/74b4f16c5ac91e3e7c88ae81cc8c91416b71d151,,,2002.05651,,211096620,Computer Science; Environmental Science,JournalArticle,machine learning; reinforcement learning,2,citations=699; influential=57; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"Accurate reporting of energy and carbon usage is essential for understanding the potential climate impacts of machine learning research. We introduce a framework that makes this easier by providing a simple interface for tracking realtime energy consumption and carbon emissions, as well as generating standardized online appendices. Utilizing this framework, we create a leaderboard for energy efficient reinforcement learning algorithms to incentivize responsible research in this area as an example for other areas of machine learning. Finally, based on case studies using our framework, we propose strategies for mitigation of carbon emissions and reduction of energy consumption. By making accounting easier, we hope to further the sustainable development of machine learning experiments and spur more research into energy efficient algorithms."
369,2020,AI for radiographic COVID-19 detection selects shortcuts over signal,"A. DeGrave, Joseph D. Janizek, Su-In Lee",Nature Machine Intelligence,2020-09-14,699,29,216.741,"AI for Science, Healthcare, and Robotics",trustworthy-ai; ai4science,trustworthy-ai; ai4science,Artificial intelligence (AI) researchers and radiologists have recently reported AI systems that accurately detect COVID-19 in chest radiographs.,high citation signal (699); influential citation signal (29); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/s42256-021-00338-7,https://www.semanticscholar.org/paper/6e62a903dac8e643160bd1337d6cb8b09bf2f062,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7523163,10.1038/s42256-021-00338-7,,32995822,221653623,Computer Science; Medicine,JournalArticle,artificial intelligence; deep learning; machine learning,3,citations=699; influential=29; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=6; query hits=3,"Artificial intelligence (AI) researchers and radiologists have recently reported AI systems that accurately detect COVID-19 in chest radiographs. However, the robustness of these systems remains unclear. Using state-of-the-art techniques in explainable AI, we demonstrate that recent deep learning systems to detect COVID-19 from chest radiographs rely on confounding factors rather than medical pathology, creating an alarming situation in which the systems appear accurate, but fail when tested in new hospitals. We observe that the approach to obtain training data for these AI systems introduces a nearly ideal scenario for AI to learn these spurious ‘shortcuts’. Because this approach to data collection has also been used to obtain training data for the detection of COVID-19 in computed tomography scans and for medical imaging tasks related to other diseases, our study reveals a far-reaching problem in medical-imaging AI. In addition, we show that evaluation of a model on external data is insufficient to ensure AI systems rely on medically relevant pathology, because the undesired ‘shortcuts’ learned by AI systems may not impair performance in new hospitals. These findings demonstrate that explainable AI should be seen as a prerequisite to clinical deployment of machine-learning healthcare models. The urgency of the developing COVID-19 epidemic has led to a large number of novel diagnostic approaches, many of which use machine learning. DeGrave and colleagues use explainable AI techniques to analyse a selection of these approaches and find that the methods frequently learn to identify features unrelated to the actual disease."
370,2020,Generalized ODIN: Detecting Out-of-Distribution Image Without Learning From Out-of-Distribution Data,"Yen-Chang Hsu, Yilin Shen, Hongxia Jin, Z. Kira",Computer Vision and Pattern Recognition,2020-02-26,694,98,229.298,Vision and Multimodal Learning,benchmark/dataset,vision; trustworthy-ai,"Deep neural networks have attained remarkable performance when applied to data that comes from the same distribution as that of the training set, but can significantly degrade otherwise.",high citation signal (694); influential citation signal (98); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/cvpr42600.2020.01096,https://www.semanticscholar.org/paper/ae9bf201f128cabaa4350b54ff6607525c736cd5,https://arxiv.org/pdf/2002.11297,10.1109/cvpr42600.2020.01096,2002.11297,,211506988,Computer Science; Engineering,JournalArticle; Conference,deep learning,1,citations=694; influential=98; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,"Deep neural networks have attained remarkable performance when applied to data that comes from the same distribution as that of the training set, but can significantly degrade otherwise. Therefore, detecting whether an example is out-of-distribution (OoD) is crucial to enable a system that can reject such samples or alert users. Recent works have made significant progress on OoD benchmarks consisting of small image datasets. However, many recent methods based on neural networks rely on training or tuning with both in-distribution and out-of-distribution data. The latter is generally hard to define a-priori, and its selection can easily bias the learning. We base our work on a popular method ODIN, proposing two strategies for freeing it from the needs of tuning with OoD data, while improving its OoD detection performance. We specifically propose to decompose confidence scoring as well as a modified input pre-processing method. We show that both of these significantly help in detection performance. Our further analysis on a larger scale image dataset shows that the two types of distribution shifts, specifically semantic shift and non-semantic shift, present a significant difference in the difficulty of the problem, providing an analysis of when ODIN-like strategies do or do not work."
371,2020,Investigating Gender Bias in Language Models Using Causal Mediation Analysis,"Jesse Vig, Sebastian Gehrmann, Yonatan Belinkov, Sharon Qian, D. Nevo, Yaron Singer, Stuart M. Shieber",Neural Information Processing Systems,,694,41,200.293,Foundation Models and Large Language Models,metadata-ranked,trustworthy-ai,Positions Investigating Gender Bias in Language Models Using Causal Mediation Analysis within Foundation Models and Large Language Models.,high citation signal (694); influential citation signal (41),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/78d08b8ab4132defffe98ec7f80a51452203f70d,https://www.semanticscholar.org/paper/78d08b8ab4132defffe98ec7f80a51452203f70d,,,,,227275068,Computer Science; Linguistics; Psychology,JournalArticle,natural language processing,1,citations=694; influential=41; open PDF metadata; title AI matches=1; AI term matches=1,
372,2020,Machine learning prediction of mechanical properties of concrete: Critical review,"W. Chaabene, M. Flah, M. Nehdi",Construction and Building Materials,2020-11-01,692,12,190.812,"Graph Learning, Recommendation, and Core Methods",survey/review,graph-learning,Abstract Accurate prediction of the mechanical properties of concrete has been a concern since these properties are often required by design codes.,high citation signal (692); influential citation signal (12),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.conbuildmat.2020.119889,https://www.semanticscholar.org/paper/5577b57291c69135c5ce8a2fca493b9f655fb075,,10.1016/j.conbuildmat.2020.119889,,,224855556,Computer Science; Engineering; Materials Science,Review,machine learning,1,citations=692; influential=12; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=3,"Abstract Accurate prediction of the mechanical properties of concrete has been a concern since these properties are often required by design codes. The emergence of new concrete mixtures and applications has motivated researchers to pursue reliable models for predicting mechanical strength. Empirical and statistical models, such as linear and nonlinear regression, have been widely used. However, these models require laborious experimental work to develop, and can provide inaccurate results when the relationships between concrete properties and mixture composition and curing conditions are complex. To overcome such drawbacks, several Machine Learning (ML) models have been proposed as an alternative approach for predicting the mechanical strength of concrete. The present study examines ML models for forecasting the mechanical properties of concrete, including artificial neural networks, support vector machine, decision trees, and evolutionary algorithms. The application of each model and its performance are critically discussed and analyzed, thus identifying practical recommendations, current knowledge gaps, and needed future research."
373,2020,Microsoft Academic Graph: When experts are not enough,"Kuansan Wang, Zhihong Shen, Chiyuan Huang, Chieh-Han Wu, Yuxiao Dong, Anshul Kanakia",Quantitative Science Studies,2020-01-23,690,60,218.391,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,nlp; graph-learning; ai4science,"telligence (AI), specifically in the areas of natural language processing and semantic reasoning, can be exploited to facilitate the studies of science by deploying software agents equipped with natural language understanding capabilities to read scholarly publications on the web.",high citation signal (690); influential citation signal (60); recognized venue; open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1162/qss_a_00021,https://www.semanticscholar.org/paper/ea9a516d5cb0b298f0df50e82b3e0400b72fcdff,https://www.mitpressjournals.org/doi/pdf/10.1162/qss_a_00021,10.1162/qss_a_00021,,,210872675,Computer Science,JournalArticle,artificial intelligence; natural language processing,2,citations=690; influential=60; recognized venue; open PDF metadata; AI term matches=4; query hits=2,"Abstract An ongoing project explores the extent to which artificial intelligence (AI), specifically in the areas of natural language processing and semantic reasoning, can be exploited to facilitate the studies of science by deploying software agents equipped with natural language understanding capabilities to read scholarly publications on the web. The knowledge extracted by these AI agents is organized into a heterogeneous graph, called Microsoft Academic Graph (MAG), where the nodes and the edges represent the entities engaging in scholarly communications and the relationships among them, respectively. The frequently updated data set and a few software tools central to the underlying AI components are distributed under an open data license for research and commercial applications. This paper describes the design, schema, and technical and business motivations behind MAG and elaborates how MAG can be used in analytics, search, and recommendation scenarios. How AI plays an important role in avoiding various biases and human induced errors in other data sets and how the technologies can be further improved in the future are also discussed."
374,2020,Graph Representation Learning via Graphical Mutual Information Maximization,"Zhen Peng, Wenbing Huang, M. Luo, Q. Zheng, Yu Rong, Tingyang Xu, Junzhou Huang",The Web Conference,2020-02-04,689,71,218.681,"Graph Learning, Recommendation, and Core Methods",graph-learning,graph-learning,The richness in the content of various information networks such as social networks and communication networks provides the unprecedented potential for learning high-quality expressive representations without external supervision.,high citation signal (689); influential citation signal (71); recognized venue; open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/3366423.3380112,https://www.semanticscholar.org/paper/896f2aac3d9f32cd676442de2f88e8a802d8c349,http://arxiv.org/pdf/2002.01169,10.1145/3366423.3380112,2002.01169,,211020745,Computer Science; Mathematics,Book; JournalArticle; Conference,graph neural networks,1,citations=689; influential=71; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"The richness in the content of various information networks such as social networks and communication networks provides the unprecedented potential for learning high-quality expressive representations without external supervision. This paper investigates how to preserve and extract the abundant information from graph-structured data into embedding space in an unsupervised manner. To this end, we propose a novel concept, Graphical Mutual Information (GMI), to measure the correlation between input graphs and high-level hidden representations. GMI generalizes the idea of conventional mutual information computations from vector space to the graph domain where measuring mutual information from two aspects of node features and topological structure is indispensable. GMI exhibits several benefits: First, it is invariant to the isomorphic transformation of input graphs—an inevitable constraint in many existing graph representation learning algorithms; Besides, it can be efficiently estimated and maximized by current mutual information estimation methods such as MINE; Finally, our theoretical analysis confirms its correctness and rationality. With the aid of GMI, we develop an unsupervised learning model trained by maximizing GMI between the input and output of a graph neural encoder. Considerable experiments on transductive as well as inductive node classification and link prediction demonstrate that our method outperforms state-of-the-art unsupervised counterparts, and even sometimes exceeds the performance of supervised ones."
375,2020,Contrastive learning of global and local features for medical image segmentation with limited annotations,"K. Chaitanya, Ertunç Erdil, Neerav Karani, E. Konukoglu",Neural Information Processing Systems,2020-06-18,688,66,217.641,"AI for Science, Healthcare, and Robotics",benchmark/dataset; self-supervised; ai4science,vision; ai4science,A key requirement for the success of supervised deep learning is a large labeled dataset - a condition that is difficult to meet in medical image analysis.,high citation signal (688); influential citation signal (66),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.3929/ETHZ-B-000443425,https://www.semanticscholar.org/paper/72d926dfe60e0de18f3cd034de51bca22ceda3f2,,10.3929/ETHZ-B-000443425,2006.10511,,219792321,Computer Science; Engineering; Mathematics; Medicine,JournalArticle,deep learning,1,citations=688; influential=66; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=4,"A key requirement for the success of supervised deep learning is a large labeled dataset - a condition that is difficult to meet in medical image analysis. Self-supervised learning (SSL) can help in this regard by providing a strategy to pre-train a neural network with unlabeled data, followed by fine-tuning for a downstream task with limited annotations. Contrastive learning, a particular variant of SSL, is a powerful technique for learning image-level representations. In this work, we propose strategies for extending the contrastive learning framework for segmentation of volumetric medical images in the semi-supervised setting with limited annotations, by leveraging domain-specific and problem-specific cues. Specifically, we propose (1) novel contrasting strategies that leverage structural similarity across volumetric medical images (domain-specific cue) and (2) a local version of the contrastive loss to learn distinctive representations of local regions that are useful for per-pixel segmentation (problem-specific cue). We carry out an extensive evaluation on three Magnetic Resonance Imaging (MRI) datasets. In the limited annotation setting, the proposed method yields substantial improvements compared to other self-supervision and semi-supervised learning techniques. When combined with a simple data augmentation technique, the proposed method reaches within 8% of benchmark performance using only two labeled MRI volumes for training, corresponding to only 4% (for ACDC) of the training data used to train the benchmark."
376,2020,A smart healthcare monitoring system for heart disease prediction based on ensemble deep learning and feature fusion,"Farman Ali, Shaker El-Sappagh, S. Islam, Daehan Kwak, Amjad Ali, Muhammad Imran, K. Kwak",Information Fusion,2020-06-26,688,31,210.296,"AI for Science, Healthcare, and Robotics",benchmark/dataset; ai4science,ai4science,Abstract The accurate prediction of heart disease is essential to efficiently treating cardiac patients before a heart attack occurs.,high citation signal (688); influential citation signal (31),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.inffus.2020.06.008,https://www.semanticscholar.org/paper/662c34a49b79f0f336be45fec4bd0613fc9c10f3,,10.1016/j.inffus.2020.06.008,,,222093902,Computer Science; Engineering; Medicine,JournalArticle,deep learning; machine learning,2,citations=688; influential=31; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"Abstract The accurate prediction of heart disease is essential to efficiently treating cardiac patients before a heart attack occurs. This goal can be achieved using an optimal machine learning model with rich healthcare data on heart diseases. Various systems based on machine learning have been presented recently to predict and diagnose heart disease. However, these systems cannot handle high-dimensional datasets due to the lack of a smart framework that can use different sources of data for heart disease prediction. In addition, the existing systems utilize conventional techniques to select features from a dataset and compute a general weight for them based on their significance. These methods have also failed to enhance the performance of heart disease diagnosis. In this paper, a smart healthcare system is proposed for heart disease prediction using ensemble deep learning and feature fusion approaches. First, the feature fusion method combines the extracted features from both sensor data and electronic medical records to generate valuable healthcare data. Second, the information gain technique eliminates irrelevant and redundant features, and selects the important ones, which decreases the computational burden and enhances the system performance. In addition, the conditional probability approach computes a specific feature weight for each class, which further improves system performance. Finally, the ensemble deep learning model is trained for heart disease prediction. The proposed system is evaluated with heart disease data and compared with traditional classifiers based on feature fusion, feature selection, and weighting techniques. The proposed system obtains accuracy of 98.5%, which is higher than existing systems. This result shows that our system is more effective for the prediction of heart disease, in comparison to other state-of-the-art methods."
377,2020,"Machine Learning in Python: Main developments and technology trends in data science, machine learning, and artificial intelligence","S. Raschka, Joshua Patterson, Corey Nolet",Inf.,2020-02-12,687,25,205.357,"AI for Science, Healthcare, and Robotics",survey/review,ai4science,"Smarter applications are making better use of the insights gleaned from data, having an impact on every industry and research discipline.",high citation signal (687); influential citation signal (25); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.3390/info11040193,https://www.semanticscholar.org/paper/72d3ddf1f7210d7e70144bbc09f770ec411fe909,https://www.mdpi.com/2078-2489/11/4/193/pdf?version=1587379966,10.3390/info11040193,2002.04803,,211082718,Computer Science; Mathematics,JournalArticle; Review,artificial intelligence; deep learning; machine learning,3,citations=687; influential=25; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=3; query hits=3,"Smarter applications are making better use of the insights gleaned from data, having an impact on every industry and research discipline. At the core of this revolution lies the tools and the methods that are driving it, from processing the massive piles of data generated each day to learning from and taking useful action. Deep neural networks, along with advancements in classical machine learning and scalable general-purpose graphics processing unit (GPU) computing, have become critical components of artificial intelligence, enabling many of these astounding breakthroughs and lowering the barrier to adoption. Python continues to be the most preferred language for scientific computing, data science, and machine learning, boosting both performance and productivity by enabling the use of low-level libraries and clean high-level APIs. This survey offers insight into the field of machine learning with Python, taking a tour through important topics to identify some of the core hardware and software paradigms that have enabled it. We cover widely-used libraries and concepts, collected together for holistic comparison, with the goal of educating the reader and driving the field of Python machine learning forward."
378,2020,A Comprehensive Survey of Loss Functions in Machine Learning,"Qi Wang, Yue Ma, Kun Zhao, Ying-jie Tian",Annals of Data Science,2020-04-12,687,16,204.408,"AI for Science, Healthcare, and Robotics",survey/review,ai4science,"Positions A Comprehensive Survey of Loss Functions in Machine Learning within AI for Science, Healthcare, and Robotics.",high citation signal (687); influential citation signal (16); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/s40745-020-00253-5,https://www.semanticscholar.org/paper/89998030721e58ade6349b9426cc8c8d81103028,,10.1007/s40745-020-00253-5,,,216263993,Computer Science; Mathematics,Review,deep learning; machine learning,2,citations=687; influential=16; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
